Time (s),Main Avg Current (mA),Main Avg Voltage (V)
0.0000,610.099,11.774
0.0002,616.102,11.778
0.0004,612.475,11.778
0.0006,617.102,11.78
0.0008,612.225,11.78
0.0010,592.468,11.778
0.0012,576.587,11.772
0.0014,576.087,11.778
0.0016,577.337,11.778
0.0018,575.712,11.78
0.0020,572.961,11.78
0.0022,614.101,11.778
0.0024,602.722,11.776
0.0026,602.847,11.776
0.0028,608.599,11.774
0.0030,599.095,11.776
0.0032,603.972,11.78
0.0034,602.347,11.776
0.0036,598.845,11.778
0.0038,608.474,11.772
0.0040,621.604,11.77
0.0042,619.603,11.772
0.0044,627.981,11.778
0.0046,611.6,11.782
0.0048,619.853,11.778
0.0050,629.857,11.774
0.0052,619.353,11.778
0.0054,616.727,11.772
0.0056,633.483,11.776
0.0058,583.09,11.776
0.0060,627.106,11.78
0.0062,631.983,11.776
0.0064,625.73,11.774
0.0066,632.608,11.772
0.0068,627.606,11.772
0.0070,609.849,11.78
0.0072,582.714,11.78
0.0074,576.962,11.782
0.0076,579.088,11.778
0.0078,586.216,11.776
0.0080,575.587,11.778
0.0082,574.836,11.776
0.0084,574.962,11.778
0.0086,573.461,11.78
0.0088,577.963,11.778
0.0090,600.221,11.778
0.0092,611.975,11.776
0.0094,628.481,11.772
0.0096,618.728,11.776
0.0098,610.475,11.778
0.0100,622.354,11.78
0.0102,626.856,11.776
0.0104,615.977,11.776
0.0106,612.976,11.774
0.0108,613.101,11.774
0.0110,615.852,11.772
0.0112,628.356,11.776
0.0114,630.357,11.78
0.0116,621.229,11.774
0.0118,633.858,11.778
0.0120,626.481,11.774
0.0122,631.232,11.772
0.0124,633.983,11.776
0.0126,648.489,11.778
0.0128,623.604,11.778
0.0130,645.237,11.78
0.0132,610.85,11.776
0.0134,605.723,11.772
0.0136,599.596,11.772
0.0138,604.222,11.776
0.0140,618.853,11.778
0.0142,615.977,11.782
0.0144,617.602,11.78
0.0146,619.103,11.774
0.0148,615.727,11.776
0.0150,609.849,11.78
0.0152,609.849,11.78
0.0154,610.35,11.78
0.0156,600.471,11.778
0.0158,616.352,11.772
0.0160,601.096,11.774
0.0162,569.835,11.78
0.0164,584.59,11.774
0.0166,632.108,11.778
0.0168,612.1,11.78
0.0170,613.601,11.776
0.0172,613.976,11.778
0.0174,616.727,11.776
0.0176,608.599,11.774
0.0178,607.223,11.776
0.0180,607.348,11.776
0.0182,611.975,11.776
0.0184,619.728,11.774
0.0186,612.225,11.776
0.0188,615.601,11.776
0.0190,606.473,11.78
0.0192,606.473,11.778
0.0194,605.473,11.78
0.0196,611.1,11.776
0.0198,601.596,11.776
0.0200,584.715,11.774
0.0202,612.475,11.772
0.0204,603.972,11.774
0.0206,597.22,11.784
0.0208,567.584,11.782
0.0210,566.083,11.782
0.0212,563.457,11.778
0.0214,566.583,11.774
0.0216,617.102,11.772
0.0218,617.602,11.776
0.0220,612.6,11.778
0.0222,607.473,11.776
0.0224,615.476,11.774
0.0226,611.975,11.774
0.0228,619.978,11.774
0.0230,611.35,11.774
0.0232,607.223,11.778
0.0234,620.353,11.778
0.0236,612.976,11.776
0.0238,610.225,11.778
0.0240,611.85,11.776
0.0242,608.099,11.77
0.0244,608.349,11.776
0.0246,612.1,11.776
0.0248,608.724,11.776
0.0250,616.477,11.78
0.0252,608.724,11.774
0.0254,624.855,11.778
0.0256,609.599,11.776
0.0258,624.855,11.774
0.0260,622.979,11.774
0.0262,621.479,11.778
0.0264,608.724,11.774
0.0266,609.724,11.772
0.0268,612.725,11.772
0.0270,609.974,11.776
0.0272,611.6,11.78
0.0274,609.974,11.776
0.0276,615.351,11.78
0.0278,610.975,11.778
0.0280,618.853,11.776
0.0282,612.35,11.778
0.0284,579.963,11.78
0.0286,583.965,11.772
0.0288,629.231,11.776
0.0290,627.231,11.772
0.0292,625.98,11.778
0.0294,577.337,11.778
0.0296,569.585,11.776
0.0298,566.833,11.782
0.0300,597.095,11.776
0.0302,629.732,11.78
0.0304,602.722,11.778
0.0306,597.47,11.776
0.0308,596.72,11.772
0.0310,632.358,11.774
0.0312,613.226,11.776
0.0314,609.724,11.778
0.0316,607.849,11.774
0.0318,611.725,11.776
0.0320,618.728,11.774
0.0322,608.474,11.772
0.0324,619.353,11.778
0.0326,608.974,11.774
0.0328,607.599,11.778
0.0330,608.474,11.774
0.0332,608.349,11.772
0.0334,608.849,11.766
0.0336,622.854,11.776
0.0338,610.85,11.78
0.0340,616.602,11.776
0.0342,624.355,11.776
0.0344,610.099,11.776
0.0346,616.227,11.772
0.0348,611.225,11.768
0.0350,609.974,11.774
0.0352,608.474,11.776
0.0354,615.727,11.78
0.0356,609.849,11.782
0.0358,610.975,11.778
0.0360,608.474,11.776
0.0362,607.849,11.774
0.0364,609.974,11.776
0.0366,607.849,11.78
0.0368,590.092,11.78
0.0370,579.463,11.772
0.0372,622.729,11.778
0.0374,611.475,11.776
0.0376,615.727,11.778
0.0378,576.087,11.78
0.0380,565.958,11.782
0.0382,571.71,11.78
0.0384,570.835,11.778
0.0386,602.972,11.77
0.0388,631.357,11.77
0.0390,628.856,11.772
0.0392,609.099,11.776
0.0394,622.104,11.778
0.0396,637.485,11.78
0.0398,613.851,11.78
0.0400,608.974,11.778
0.0402,607.223,11.772
0.0404,612.6,11.772
0.0406,616.852,11.774
0.0408,607.849,11.776
0.0410,620.103,11.778
0.0412,608.849,11.772
0.0414,629.106,11.774
0.0416,611.725,11.776
0.0418,610.225,11.776
0.0420,623.98,11.776
0.0422,616.852,11.778
0.0424,624.605,11.774
0.0426,615.476,11.774
0.0428,617.852,11.772
0.0430,624.98,11.77
0.0432,622.854,11.776
0.0434,615.226,11.78
0.0436,609.724,11.778
0.0438,612.475,11.778
0.0440,610.225,11.774
0.0442,613.726,11.776
0.0444,611.225,11.774
0.0446,617.477,11.774
0.0448,618.102,11.776
0.0450,618.478,11.778
