Time (s),Main Avg Current (mA),Main Avg Voltage (V)
0.0000,557.923,11.774
0.0002,560.549,11.776
0.0004,552.671,11.778
0.0006,552.546,11.774
0.0008,557.047,11.778
0.0010,554.547,11.774
0.0012,551.421,11.778
0.0014,551.921,11.778
0.0016,550.67,11.782
0.0018,560.048,11.782
0.0020,551.296,11.778
0.0022,551.171,11.776
0.0024,551.046,11.774
0.0026,550.921,11.774
0.0028,551.796,11.776
0.0030,552.171,11.778
0.0032,550.42,11.778
0.0034,551.296,11.778
0.0036,552.421,11.774
0.0038,552.546,11.774
0.0040,552.171,11.776
0.0042,550.67,11.782
0.0044,549.42,11.78
0.0046,554.047,11.78
0.0048,557.798,11.776
0.0050,565.675,11.774
0.0052,556.547,11.776
0.0054,560.424,11.776
0.0056,552.671,11.78
0.0058,555.047,11.778
0.0060,557.673,11.774
0.0062,551.546,11.776
0.0064,559.673,11.772
0.0066,552.921,11.774
0.0068,553.921,11.78
0.0070,559.298,11.78
0.0072,554.672,11.78
0.0074,581.43,11.778
0.0076,552.421,11.774
0.0078,557.548,11.77
0.0080,568.051,11.774
0.0082,554.547,11.776
0.0084,566.3,11.778
0.0086,571.052,11.776
0.0088,555.547,11.778
0.0090,554.797,11.774
0.0092,560.674,11.774
0.0094,572.927,11.78
0.0096,554.797,11.778
0.0098,553.546,11.782
0.0100,552.046,11.782
0.0102,552.671,11.778
0.0104,558.923,11.776
0.0106,552.421,11.774
0.0108,551.421,11.772
0.0110,556.422,11.778
0.0112,558.173,11.774
0.0114,572.677,11.772
0.0116,560.173,11.776
0.0118,558.798,11.774
0.0120,558.548,11.772
0.0122,559.173,11.776
0.0124,570.427,11.78
0.0126,557.047,11.782
0.0128,551.171,11.782
0.0130,552.296,11.778
0.0132,551.421,11.776
0.0134,565.425,11.772
0.0136,566.175,11.776
0.0138,549.92,11.778
0.0140,549.795,11.778
0.0142,547.92,11.776
0.0144,553.421,11.774
0.0146,557.673,11.774
0.0148,535.416,11.776
0.0150,535.666,11.776
0.0152,553.546,11.778
0.0154,562.799,11.778
0.0156,574.178,11.778
0.0158,554.047,11.776
0.0160,554.297,11.774
0.0162,553.921,11.774
0.0164,557.798,11.774
0.0166,577.304,11.776
0.0168,556.922,11.778
0.0170,552.421,11.774
0.0172,551.546,11.774
0.0174,551.421,11.774
0.0176,547.92,11.774
0.0178,569.801,11.778
0.0180,580.43,11.778
0.0182,579.429,11.778
0.0184,576.303,11.778
0.0186,550.045,11.774
0.0188,549.545,11.77
0.0190,554.297,11.774
0.0192,559.923,11.776
0.0194,563.049,11.778
0.0196,567.301,11.778
0.0198,561.549,11.776
0.0200,567.301,11.774
0.0202,561.549,11.776
0.0204,562.549,11.772
0.0206,565.8,11.776
0.0208,548.295,11.776
0.0210,557.173,11.776
0.0212,594.309,11.776
0.0214,542.293,11.774
0.0216,542.543,11.772
0.0218,548.795,11.776
0.0220,547.044,11.782
0.0222,540.417,11.778
0.0224,596.435,11.78
0.0226,548.67,11.776
0.0228,556.422,11.774
0.0230,563.174,11.774
0.0232,561.299,11.772
0.0234,565.05,11.766
0.0236,579.304,11.778
0.0238,543.793,11.776
0.0240,548.045,11.774
0.0242,547.92,11.77
0.0244,549.045,11.774
0.0246,547.044,11.776
0.0248,546.169,11.78
0.0250,547.545,11.78
0.0252,544.419,11.778
0.0254,544.419,11.776
0.0256,544.419,11.778
0.0258,547.419,11.776
0.0260,549.795,11.778
0.0262,550.67,11.776
0.0264,553.296,11.778
0.0266,555.297,11.776
0.0268,548.795,11.774
0.0270,545.669,11.772
0.0272,541.418,11.774
0.0274,541.043,11.782
0.0276,540.917,11.778
0.0278,544.419,11.78
0.0280,553.796,11.776
0.0282,549.795,11.78
0.0284,549.17,11.772
0.0286,548.545,11.774
0.0288,548.92,11.776
0.0290,548.795,11.778
0.0292,548.92,11.776
0.0294,542.668,11.778
0.0296,543.293,11.778
0.0298,555.422,11.77
0.0300,548.795,11.778
0.0302,541.293,11.778
0.0304,547.92,11.78
0.0306,546.544,11.778
0.0308,540.417,11.774
0.0310,546.419,11.772
0.0312,552.796,11.776
0.0314,537.917,11.778
0.0316,537.541,11.778
0.0318,531.54,11.78
0.0320,533.665,11.778
0.0322,528.664,11.776
0.0324,542.793,11.772
0.0326,541.418,11.774
0.0328,547.294,11.774
0.0330,556.547,11.774
0.0332,557.047,11.776
0.0334,566.05,11.772
0.0336,579.054,11.776
0.0338,548.42,11.776
0.0340,554.672,11.778
0.0342,577.179,11.776
0.0344,545.544,11.776
0.0346,546.794,11.778
0.0348,546.669,11.776
0.0350,549.67,11.774
0.0352,587.807,11.772
0.0354,573.553,11.772
0.0356,558.548,11.778
0.0358,561.924,11.776
0.0360,571.927,11.782
0.0362,564.675,11.778
0.0364,572.302,11.774
0.0366,558.923,11.778
0.0368,552.296,11.774
0.0370,552.421,11.778
0.0372,552.671,11.778
0.0374,552.796,11.778
0.0376,553.546,11.774
0.0378,554.047,11.772
0.0380,552.421,11.772
0.0382,554.047,11.776
0.0384,553.421,11.776
0.0386,553.296,11.78
0.0388,553.796,11.778
0.0390,554.672,11.778
0.0392,553.671,11.776
0.0394,553.671,11.776
0.0396,553.671,11.776
0.0398,565.3,11.774
0.0400,567.051,11.78
0.0402,566.175,11.774
0.0404,566.425,11.774
0.0406,567.051,11.772
0.0408,567.301,11.772
0.0410,572.302,11.774
0.0412,569.176,11.776
0.0414,555.672,11.78
0.0416,556.297,11.78
0.0418,560.424,11.776
0.0420,558.548,11.774
0.0422,559.798,11.772
0.0424,574.303,11.776
0.0426,556.297,11.776
0.0428,559.423,11.776
0.0430,564.8,11.774
0.0432,554.422,11.774
0.0434,557.923,11.774
0.0436,559.923,11.774
0.0438,567.051,11.776
0.0440,574.678,11.776
0.0442,561.674,11.778
0.0444,559.048,11.778
0.0446,560.298,11.774
0.0448,564.925,11.774
0.0450,563.8,11.77
0.0452,563.299,11.772
0.0454,568.301,11.774
0.0456,567.176,11.78
0.0458,576.554,11.776
0.0460,579.93,11.776
0.0462,579.054,11.776
0.0464,563.424,11.774
0.0466,568.926,11.776
0.0468,571.052,11.776
0.0470,567.051,11.776
0.0472,565.8,11.774
0.0474,566.801,11.772
0.0476,566.675,11.772
0.0478,568.801,11.776
0.0480,582.43,11.776
0.0482,571.302,11.778
0.0484,569.051,11.778
0.0486,568.676,11.782
0.0488,566.801,11.778
0.0490,563.8,11.776
0.0492,554.922,11.774
0.0494,554.672,11.774
0.0496,561.799,11.774
0.0498,573.803,11.776
0.0500,577.429,11.774
0.0502,564.425,11.776
0.0504,571.677,11.772
0.0506,577.929,11.772
0.0508,572.677,11.774
0.0510,578.554,11.778
0.0512,568.551,11.778
0.0514,564.55,11.78
0.0516,563.299,11.778
0.0518,552.296,11.774
0.0520,557.298,11.774
0.0522,558.548,11.77
0.0524,571.302,11.776
0.0526,551.296,11.778
0.0528,553.921,11.776
0.0530,560.173,11.778
0.0532,552.046,11.776
0.0534,550.295,11.774
0.0536,550.921,11.776
0.0538,552.296,11.778
0.0540,551.046,11.778
0.0542,550.921,11.776
0.0544,549.17,11.774
0.0546,550.67,11.774
0.0548,550.545,11.776
0.0550,551.171,11.776
0.0552,551.796,11.778
0.0554,549.92,11.78
0.0556,551.171,11.78
0.0558,551.546,11.778
0.0560,551.671,11.774
0.0562,561.174,11.772
0.0564,561.674,11.776
0.0566,565.55,11.776
0.0568,559.673,11.776
0.0570,559.048,11.776
0.0572,561.799,11.774
0.0574,558.548,11.774
0.0576,558.423,11.778
0.0578,558.923,11.778
0.0580,562.049,11.78
0.0582,564.8,11.78
0.0584,565.925,11.776
0.0586,583.056,11.778
0.0588,561.549,11.77
0.0590,562.174,11.774
0.0592,569.176,11.774
0.0594,561.174,11.776
0.0596,559.048,11.776
0.0598,558.798,11.774
0.0600,565.3,11.772
0.0602,567.176,11.772
0.0604,562.924,11.776
0.0606,562.799,11.778
0.0608,558.923,11.78
0.0610,558.173,11.778
0.0612,556.047,11.776
0.0614,556.672,11.774
0.0616,563.299,11.772
0.0618,564.05,11.77
0.0620,563.925,11.778
0.0622,563.675,11.78
0.0624,561.424,11.778
0.0626,561.924,11.78
0.0628,564.05,11.778
0.0630,560.799,11.776
0.0632,554.922,11.772
0.0634,560.048,11.776
0.0636,575.928,11.778
0.0638,557.298,11.774
0.0640,563.299,11.778
0.0642,566.675,11.77
0.0644,557.798,11.77
