Time (s),Main Avg Current (mA),Main Avg Voltage (V)
0.0000,581.078,11.776
0.0002,586.955,11.778
0.0004,582.203,11.78
0.0006,570.699,11.778
0.0008,570.449,11.776
0.0010,576.701,11.78
0.0012,574.95,11.77
0.0014,579.077,11.778
0.0016,573.575,11.772
0.0018,578.201,11.772
0.0020,574.325,11.77
0.0022,573.575,11.776
0.0024,570.699,11.778
0.0026,573.325,11.782
0.0028,569.323,11.778
0.0030,577.701,11.78
0.0032,576.326,11.776
0.0034,577.201,11.774
0.0036,576.576,11.774
0.0038,576.076,11.776
0.0040,577.701,11.776
0.0042,580.327,11.778
0.0044,585.204,11.778
0.0046,578.577,11.776
0.0048,582.203,11.774
0.0050,579.327,11.774
0.0052,581.078,11.774
0.0054,580.452,11.78
0.0056,582.078,11.776
0.0058,583.078,11.78
0.0060,581.078,11.774
0.0062,580.327,11.77
0.0064,583.203,11.774
0.0066,582.953,11.774
0.0068,612.714,11.778
0.0070,592.331,11.778
0.0072,582.078,11.772
0.0074,582.203,11.774
0.0076,586.454,11.772
0.0078,604.085,11.778
0.0080,593.957,11.776
0.0082,591.081,11.776
0.0084,589.08,11.778
0.0086,585.204,11.774
0.0088,591.831,11.768
0.0090,639.723,11.774
0.0092,638.973,11.772
0.0094,633.221,11.776
0.0096,632.095,11.774
0.0098,633.221,11.772
0.0100,633.096,11.77
0.0102,629.719,11.768
0.0104,630.345,11.768
0.0106,637.972,11.772
0.0108,656.604,11.772
0.0110,655.729,11.774
0.0112,657.354,11.774
0.0114,659.98,11.766
0.0116,676.486,11.772
0.0118,636.222,11.772
0.0120,595.332,11.776
0.0122,597.333,11.778
0.0124,588.58,11.776
0.0126,582.953,11.774
0.0128,586.579,11.772
0.0130,582.953,11.774
0.0132,578.952,11.778
0.0134,583.828,11.782
0.0136,571.449,11.782
0.0138,566.197,11.78
0.0140,565.697,11.774
0.0142,586.454,11.772
0.0144,581.078,11.774
0.0146,587.205,11.774
0.0148,582.203,11.778
0.0150,582.328,11.778
0.0152,587.955,11.776
0.0154,584.829,11.774
0.0156,587.705,11.772
0.0158,585.954,11.772
0.0160,594.332,11.776
0.0162,595.082,11.78
0.0164,593.582,11.782
0.0166,592.832,11.778
0.0168,585.829,11.776
0.0170,587.205,11.774
0.0172,583.703,11.776
0.0174,587.205,11.776
0.0176,588.955,11.776
0.0178,599.584,11.776
0.0180,594.082,11.774
0.0182,585.079,11.774
0.0184,593.957,11.77
0.0186,588.455,11.778
0.0188,587.955,11.778
0.0190,595.708,11.778
0.0192,597.083,11.78
0.0194,587.455,11.776
0.0196,588.83,11.77
0.0198,595.332,11.772
0.0200,589.33,11.774
0.0202,588.705,11.776
