Time (s),Main Avg Current (mA),Main Avg Voltage (V)
0.0000,568.584,11.772
0.0002,584.215,11.778
0.0004,562.457,11.778
0.0006,558.705,11.776
0.0008,558.831,11.776
0.0010,552.953,11.774
0.0012,554.829,11.776
0.0014,567.959,11.774
0.0016,565.333,11.78
0.0018,560.831,11.78
0.0020,557.83,11.776
0.0022,554.454,11.776
0.0024,553.954,11.772
0.0026,550.828,11.772
0.0028,548.327,11.778
0.0030,545.826,11.78
0.0032,536.697,11.78
0.0034,556.955,11.778
0.0036,542.7,11.778
0.0038,539.448,11.772
0.0040,553.954,11.772
0.0042,571.335,11.774
0.0044,571.835,11.78
0.0046,554.954,11.778
0.0048,553.829,11.774
0.0050,582.589,11.772
0.0052,596.97,11.772
0.0054,569.459,11.778
0.0056,570.585,11.776
0.0058,577.462,11.776
0.0060,569.835,11.776
0.0062,570.21,11.776
0.0064,571.71,11.774
0.0066,570.835,11.772
0.0068,570.21,11.77
0.0070,569.71,11.778
0.0072,569.835,11.778
0.0074,566.208,11.778
0.0076,561.206,11.78
0.0078,545.326,11.778
0.0080,534.322,11.774
0.0082,534.947,11.772
0.0084,564.958,11.774
0.0086,563.707,11.78
0.0088,564.583,11.776
0.0090,548.327,11.774
0.0092,570.46,11.774
0.0094,575.462,11.774
0.0096,576.337,11.776
0.0098,575.712,11.778
0.0100,576.962,11.778
0.0102,570.335,11.776
0.0104,570.71,11.78
0.0106,570.585,11.776
0.0108,571.835,11.776
0.0110,570.96,11.774
0.0112,572.711,11.776
0.0114,572.461,11.778
0.0116,571.71,11.776
0.0118,571.21,11.772
0.0120,572.711,11.774
0.0122,572.836,11.772
0.0124,575.212,11.776
0.0126,582.339,11.778
0.0128,571.71,11.776
0.0130,577.212,11.776
0.0132,577.713,11.77
0.0134,573.961,11.774
0.0136,576.212,11.772
0.0138,573.336,11.774
0.0140,569.835,11.776
0.0142,566.083,11.774
0.0144,564.708,11.772
0.0146,564.083,11.774
0.0148,557.205,11.774
0.0150,565.958,11.782
0.0152,540.949,11.786
0.0154,542.199,11.78
0.0156,545.075,11.784
0.0158,528.069,11.776
0.0160,552.828,11.774
0.0162,586.716,11.774
0.0164,589.842,11.77
0.0166,586.716,11.774
0.0168,582.214,11.78
0.0170,541.699,11.776
0.0172,540.574,11.776
0.0174,538.448,11.776
0.0176,534.196,11.78
0.0178,529.82,11.778
0.0180,533.821,11.784
0.0182,540.574,11.782
0.0184,550.077,11.78
0.0186,549.077,11.778
0.0188,546.326,11.774
0.0190,550.828,11.774
0.0192,548.577,11.776
0.0194,553.078,11.78
0.0196,553.203,11.776
0.0198,545.201,11.776
0.0200,549.577,11.772
0.0202,580.589,11.772
0.0204,543.825,11.778
0.0206,565.083,11.772
0.0208,574.711,11.782
0.0210,548.202,11.78
0.0212,553.078,11.78
0.0214,558.831,11.776
0.0216,562.707,11.772
0.0218,555.079,11.774
0.0220,551.203,11.774
0.0222,552.703,11.78
0.0224,550.452,11.78
0.0226,550.953,11.772
0.0228,554.204,11.772
0.0230,552.078,11.774
0.0232,554.829,11.778
0.0234,553.579,11.782
0.0236,553.454,11.778
0.0238,558.08,11.78
0.0240,555.454,11.776
0.0242,555.955,11.772
0.0244,553.704,11.772
0.0246,555.579,11.776
0.0248,558.58,11.776
0.0250,578.838,11.78
0.0252,560.331,11.778
0.0254,566.959,11.776
0.0256,572.586,11.776
0.0258,561.957,11.774
0.0260,568.709,11.766
0.0262,619.728,11.778
0.0264,566.208,11.776
0.0266,570.585,11.772
0.0268,575.337,11.774
0.0270,560.581,11.772
0.0272,561.582,11.776
0.0274,561.081,11.776
0.0276,556.58,11.78
0.0278,545.826,11.778
0.0280,553.579,11.776
0.0282,553.954,11.778
0.0284,548.327,11.77
0.0286,547.451,11.772
0.0288,548.452,11.778
0.0290,552.328,11.78
0.0292,552.453,11.776
0.0294,551.953,11.778
0.0296,547.451,11.774
0.0298,548.452,11.776
0.0300,548.577,11.778
0.0302,549.702,11.776
0.0304,547.827,11.78
0.0306,548.577,11.778
0.0308,549.077,11.774
