Time (s),Main Avg Current (mA),Main Avg Voltage (V)
0.0000,536.437,11.776
0.0002,554.943,11.772
0.0004,576.826,11.772
0.0006,576.451,11.776
0.0008,566.697,11.778
0.0010,566.822,11.778
0.0012,565.822,11.778
0.0014,566.197,11.776
0.0016,566.197,11.774
0.0018,567.073,11.774
0.0020,566.197,11.776
0.0022,566.197,11.774
0.0024,566.322,11.776
0.0026,565.572,11.774
0.0028,563.196,11.774
0.0030,557.319,11.776
0.0032,532.811,11.778
0.0034,527.809,11.78
0.0036,567.948,11.778
0.0038,564.322,11.778
0.0040,559.57,11.776
0.0042,565.697,11.776
0.0044,527.059,11.778
0.0046,565.072,11.774
0.0048,585.079,11.776
0.0050,571.074,11.778
0.0052,567.323,11.776
0.0054,567.198,11.774
0.0056,567.573,11.772
0.0058,567.948,11.77
0.0060,568.948,11.778
0.0062,567.573,11.778
0.0064,567.573,11.78
0.0066,568.448,11.778
0.0068,569.323,11.776
0.0070,569.824,11.774
0.0072,569.699,11.774
0.0074,569.198,11.776
0.0076,569.323,11.774
0.0078,569.949,11.776
0.0080,567.323,11.774
0.0082,567.823,11.774
0.0084,568.073,11.774
0.0086,564.572,11.774
0.0088,561.321,11.778
0.0090,557.069,11.78
0.0092,556.069,11.78
0.0094,564.822,11.778
0.0096,574.075,11.772
0.0098,572.324,11.772
0.0100,569.949,11.774
0.0102,569.073,11.776
0.0104,570.074,11.78
0.0106,549.942,11.776
0.0108,541.564,11.778
0.0110,542.064,11.776
0.0112,532.435,11.772
0.0114,522.307,11.776
0.0116,547.691,11.78
0.0118,566.572,11.778
0.0120,584.704,11.778
0.0122,584.329,11.774
0.0124,576.076,11.776
0.0126,541.314,11.778
0.0128,534.436,11.776
0.0130,534.186,11.782
0.0132,540.563,11.782
0.0134,540.813,11.778
0.0136,542.939,11.776
0.0138,545.19,11.774
0.0140,547.566,11.772
0.0142,570.449,11.778
0.0144,543.689,11.778
0.0146,545.94,11.78
0.0148,553.443,11.78
0.0150,549.191,11.776
0.0152,549.316,11.772
0.0154,567.073,11.776
0.0156,558.069,11.774
0.0158,549.191,11.776
0.0160,559.695,11.778
0.0162,558.57,11.776
0.0164,547.691,11.774
0.0166,550.067,11.77
0.0168,576.826,11.776
0.0170,544.94,11.776
0.0172,544.815,11.78
0.0174,560.945,11.782
0.0176,562.571,11.776
0.0178,591.331,11.774
0.0180,592.582,11.774
0.0182,592.707,11.778
