Time (s),Main Avg Current (mA),Main Avg Voltage (V)
0.0000,581.578,11.774
0.0002,573.825,11.776
0.0004,576.076,11.776
0.0006,576.201,11.776
0.0008,579.202,11.772
0.0010,577.576,11.778
0.0012,586.83,11.774
0.0014,587.58,11.772
0.0016,583.953,11.78
0.0018,586.204,11.774
0.0020,595.708,11.774
0.0022,593.457,11.77
0.0024,608.587,11.77
0.0026,590.206,11.77
0.0028,592.331,11.77
0.0030,594.207,11.778
0.0032,585.204,11.78
0.0034,586.579,11.778
0.0036,595.082,11.772
0.0038,596.333,11.772
0.0040,597.083,11.772
0.0042,597.833,11.772
0.0044,596.833,11.778
0.0046,594.457,11.774
0.0048,598.333,11.774
0.0050,596.083,11.774
0.0052,599.334,11.774
0.0054,599.584,11.776
0.0056,600.334,11.774
0.0058,597.458,11.778
0.0060,597.458,11.774
0.0062,593.832,11.772
0.0064,574.075,11.77
0.0066,569.699,11.772
0.0068,573.2,11.778
0.0070,559.82,11.784
0.0072,552.317,11.78
0.0074,549.191,11.78
0.0076,556.944,11.776
0.0078,571.574,11.772
0.0080,570.074,11.772
0.0082,570.074,11.778
0.0084,572.324,11.774
0.0086,602.71,11.776
0.0088,616.715,11.774
0.0090,606.211,11.776
0.0092,571.324,11.774
0.0094,574.325,11.772
0.0096,587.455,11.78
0.0098,574.825,11.782
0.0100,563.821,11.776
0.0102,570.074,11.778
0.0104,566.948,11.776
0.0106,563.571,11.774
0.0108,574.575,11.776
0.0110,578.577,11.776
0.0112,573.45,11.776
0.0114,576.701,11.776
0.0116,574.45,11.776
0.0118,577.576,11.774
0.0120,578.702,11.776
0.0122,576.951,11.774
0.0124,577.451,11.78
0.0126,587.58,11.776
0.0128,588.705,11.776
0.0130,588.455,11.774
0.0132,588.955,11.768
0.0134,589.08,11.772
0.0136,588.205,11.774
0.0138,588.455,11.774
0.0140,585.329,11.778
0.0142,568.448,11.778
0.0144,567.698,11.78
0.0146,582.328,11.778
0.0148,570.199,11.776
0.0150,563.446,11.778
0.0152,570.324,11.778
0.0154,571.324,11.774
0.0156,575.826,11.778
0.0158,572.575,11.776
0.0160,575.826,11.774
0.0162,578.201,11.77
0.0164,598.959,11.774
0.0166,604.711,11.774
0.0168,602.335,11.78
0.0170,581.078,11.776
0.0172,578.452,11.776
0.0174,583.078,11.77
0.0176,581.328,11.772
0.0178,578.827,11.776
0.0180,576.076,11.774
0.0182,576.201,11.78
0.0184,576.076,11.778
0.0186,575.576,11.776
0.0188,574.95,11.772
0.0190,582.953,11.778
0.0192,575.951,11.774
0.0194,572.7,11.778
0.0196,594.082,11.776
0.0198,599.584,11.772
0.0200,599.084,11.772
0.0202,604.085,11.772
0.0204,605.961,11.772
0.0206,603.585,11.776
0.0208,613.964,11.774
0.0210,614.339,11.78
0.0212,601.96,11.776
0.0214,607.212,11.772
0.0216,604.211,11.774
0.0218,595.082,11.772
0.0220,600.459,11.772
0.0222,612.839,11.776
0.0224,596.833,11.774
0.0226,596.208,11.772
0.0228,602.21,11.776
0.0230,592.331,11.774
0.0232,583.453,11.778
0.0234,578.952,11.778
0.0236,579.077,11.78
0.0238,575.701,11.778
0.0240,568.698,11.774
0.0242,566.948,11.774
0.0244,566.948,11.772
0.0246,569.198,11.778
0.0248,576.076,11.778
0.0250,611.463,11.778
0.0252,586.83,11.778
0.0254,580.577,11.778
0.0256,577.576,11.78
0.0258,574.95,11.772
0.0260,573.075,11.776
0.0262,572.825,11.774
0.0264,574.075,11.774
0.0266,572.825,11.776
0.0268,572.95,11.774
0.0270,580.952,11.772
0.0272,587.955,11.778
0.0274,567.698,11.77
0.0276,605.711,11.778
0.0278,609.713,11.778
0.0280,603.46,11.774
0.0282,601.71,11.774
0.0284,600.709,11.774
0.0286,603.46,11.772
0.0288,602.835,11.772
0.0290,606.086,11.774
0.0292,626.968,11.772
0.0294,648.101,11.77
0.0296,647.101,11.77
0.0298,648.476,11.772
0.0300,646.1,11.774
0.0302,642.849,11.774
0.0304,641.098,11.776
0.0306,651.477,11.776
0.0308,653.103,11.774
0.0310,654.103,11.772
0.0312,655.979,11.766
0.0314,678.987,11.77
0.0316,675.986,11.768
0.0318,656.729,11.77
0.0320,661.731,11.77
0.0322,670.484,11.772
0.0324,654.478,11.774
0.0326,662.981,11.768
0.0328,663.106,11.772
0.0330,653.103,11.77
0.0332,654.728,11.774
0.0334,673.11,11.77
0.0336,652.227,11.77
0.0338,648.476,11.77
0.0340,660.355,11.766
0.0342,676.611,11.77
0.0344,674.985,11.772
0.0346,671.984,11.778
0.0348,621.842,11.778
0.0350,593.832,11.778
0.0352,595.708,11.778
0.0354,593.582,11.778
0.0356,592.707,11.774
0.0358,595.082,11.778
0.0360,594.082,11.78
0.0362,594.207,11.774
0.0364,598.208,11.774
0.0366,602.96,11.774
0.0368,596.583,11.774
0.0370,604.586,11.776
0.0372,606.711,11.776
0.0374,608.087,11.778
0.0376,609.838,11.78
0.0378,605.586,11.776
0.0380,594.707,11.778
0.0382,592.331,11.772
0.0384,590.456,11.774
0.0386,583.328,11.778
0.0388,580.202,11.776
0.0390,585.454,11.778
0.0392,585.079,11.774
0.0394,587.455,11.77
0.0396,600.334,11.778
0.0398,590.581,11.778
0.0400,604.586,11.78
0.0402,601.084,11.782
0.0404,596.833,11.768
0.0406,631.095,11.776
0.0408,582.078,11.774
0.0410,578.702,11.774
0.0412,577.326,11.778
0.0414,573.2,11.778
0.0416,566.572,11.776
0.0418,567.448,11.776
0.0420,574.95,11.776
0.0422,582.453,11.774
0.0424,582.453,11.778
0.0426,581.328,11.776
0.0428,590.206,11.784
0.0430,580.077,11.782
0.0432,596.208,11.774
0.0434,631.845,11.776
0.0436,606.086,11.772
0.0438,611.088,11.774
0.0440,617.84,11.772
0.0442,609.462,11.774
0.0444,608.212,11.776
0.0446,626.593,11.774
0.0448,600.709,11.774
0.0450,591.831,11.774
0.0452,594.707,11.778
0.0454,590.706,11.778
0.0456,590.831,11.782
0.0458,590.331,11.782
0.0460,587.455,11.776
0.0462,582.828,11.776
0.0464,581.828,11.776
0.0466,581.453,11.774
0.0468,585.579,11.782
0.0470,575.701,11.78
0.0472,573.45,11.78
0.0474,566.822,11.778
0.0476,590.331,11.774
0.0478,593.207,11.778
0.0480,577.451,11.776
0.0482,578.827,11.774
0.0484,590.831,11.776
0.0486,604.836,11.776
0.0488,590.706,11.774
0.0490,591.956,11.77
0.0492,582.828,11.776
0.0494,578.327,11.776
0.0496,578.452,11.78
0.0498,581.953,11.78
0.0500,590.831,11.778
0.0502,612.463,11.776
0.0504,609.963,11.772
0.0506,611.838,11.774
0.0508,608.962,11.774
0.0510,608.337,11.778
0.0512,605.836,11.776
0.0514,607.087,11.77
0.0516,609.713,11.774
0.0518,602.085,11.772
0.0520,612.964,11.774
0.0522,616.215,11.778
0.0524,601.96,11.78
0.0526,594.582,11.78
0.0528,589.705,11.778
0.0530,577.576,11.77
0.0532,577.451,11.774
0.0534,574.95,11.78
0.0536,573.075,11.772
0.0538,590.456,11.776
0.0540,614.089,11.774
0.0542,591.581,11.776
0.0544,587.205,11.774
0.0546,605.461,11.774
0.0548,591.706,11.774
0.0550,624.218,11.776
