Time (s),Main Avg Current (mA),Main Avg Voltage (V)
0.0000,578.713,11.778
0.0002,575.337,11.778
0.0004,576.087,11.776
0.0006,575.837,11.778
0.0008,577.462,11.776
0.0010,589.342,11.772
0.0012,581.089,11.776
0.0014,588.216,11.78
0.0016,587.466,11.78
0.0018,586.966,11.78
0.0020,581.589,11.78
0.0022,569.835,11.772
0.0024,629.482,11.77
0.0026,652.49,11.77
0.0028,649.239,11.772
0.0030,642.862,11.772
0.0032,642.987,11.772
0.0034,650.864,11.774
0.0036,661.118,11.776
0.0038,643.362,11.776
0.0040,608.474,11.778
0.0042,601.346,11.78
0.0044,581.839,11.782
0.0046,583.34,11.78
0.0048,610.725,11.772
0.0050,615.226,11.778
0.0052,595.344,11.774
0.0054,600.846,11.772
0.0056,598.345,11.778
0.0058,595.219,11.774
0.0060,604.222,11.778
0.0062,597.845,11.78
0.0064,586.341,11.778
0.0066,586.841,11.778
0.0068,587.466,11.776
0.0070,587.716,11.774
0.0072,590.467,11.784
0.0074,573.711,11.776
0.0076,570.085,11.778
0.0078,569.334,11.772
0.0080,573.461,11.774
0.0082,571.335,11.78
0.0084,572.461,11.782
0.0086,586.716,11.782
0.0088,571.085,11.784
0.0090,563.832,11.782
0.0092,564.833,11.778
0.0094,594.219,11.776
0.0096,616.977,11.772
0.0098,619.103,11.772
0.0100,616.227,11.776
0.0102,611.35,11.774
0.0104,612.225,11.772
0.0106,617.102,11.774
0.0108,626.731,11.772
0.0110,626.355,11.774
0.0112,625.105,11.778
0.0114,625.98,11.778
0.0116,644.237,11.774
0.0118,650.489,11.774
0.0120,650.489,11.768
0.0122,653.24,11.77
0.0124,652.99,11.77
0.0126,654.991,11.774
0.0128,654.241,11.776
0.0130,654.741,11.77
0.0132,654.116,11.774
0.0134,654.366,11.77
0.0136,653.616,11.772
0.0138,632.108,11.782
0.0140,588.216,11.78
0.0142,591.343,11.78
0.0144,642.236,11.774
0.0146,663.869,11.768
0.0148,672.372,11.77
0.0150,667.246,11.77
0.0152,663.369,11.77
0.0154,667.746,11.772
0.0156,663.744,11.774
0.0158,664.62,11.774
0.0160,668.746,11.772
0.0162,688.253,11.764
0.0164,700.133,11.772
0.0166,703.009,11.772
0.0168,705.885,11.772
0.0170,704.259,11.772
0.0172,703.884,11.772
0.0174,640.361,11.774
0.0176,600.346,11.774
0.0178,598.22,11.776
0.0180,596.219,11.776
0.0182,593.468,11.78
0.0184,595.219,11.78
0.0186,593.343,11.78
0.0188,588.592,11.778
0.0190,589.467,11.774
0.0192,599.095,11.778
0.0194,585.715,11.782
0.0196,585.09,11.78
0.0198,583.965,11.778
0.0200,584.59,11.774
0.0202,587.341,11.776
0.0204,583.965,11.774
0.0206,585.215,11.776
0.0208,579.838,11.78
0.0210,580.088,11.782
0.0212,585.09,11.78
0.0214,565.958,11.778
0.0216,574.586,11.774
0.0218,584.965,11.776
0.0220,594.969,11.776
0.0222,612.225,11.776
0.0224,627.606,11.774
0.0226,629.482,11.776
0.0228,629.106,11.772
0.0230,627.856,11.772
0.0232,629.482,11.778
0.0234,627.981,11.778
0.0236,631.482,11.778
0.0238,633.358,11.774
0.0240,637.86,11.772
0.0242,639.485,11.77
0.0244,640.111,11.766
0.0246,642.486,11.774
0.0248,639.485,11.776
0.0250,633.108,11.778
0.0252,639.86,11.776
0.0254,640.236,11.778
0.0256,633.483,11.772
0.0258,620.228,11.772
0.0260,614.351,11.772
0.0262,617.602,11.78
0.0264,594.469,11.778
0.0266,597.345,11.772
0.0268,599.596,11.774
0.0270,594.844,11.774
0.0272,595.969,11.776
0.0274,613.476,11.778
0.0276,591.843,11.78
0.0278,593.218,11.782
0.0280,599.095,11.78
0.0282,589.717,11.776
0.0284,615.727,11.768
0.0286,631.357,11.772
0.0288,628.856,11.774
0.0290,630.607,11.776
0.0292,633.733,11.776
0.0294,628.856,11.772
0.0296,633.358,11.772
0.0298,649.864,11.77
0.0300,650.239,11.776
0.0302,620.228,11.78
0.0304,614.476,11.778
0.0306,613.476,11.778
0.0308,613.101,11.78
0.0310,607.348,11.774
0.0312,608.974,11.774
0.0314,605.348,11.776
0.0316,591.718,11.778
0.0318,594.469,11.78
0.0320,594.094,11.778
0.0322,592.843,11.778
0.0324,585.34,11.776
0.0326,576.712,11.774
0.0328,581.464,11.778
0.0330,601.221,11.776
0.0332,637.735,11.776
0.0334,633.233,11.774
0.0336,647.738,11.77
0.0338,636.984,11.772
0.0340,625.98,11.772
0.0342,643.237,11.768
0.0344,636.859,11.776
0.0346,635.984,11.776
0.0348,636.359,11.772
0.0350,629.982,11.78
0.0352,633.358,11.774
0.0354,636.984,11.778
0.0356,631.607,11.78
0.0358,638.61,11.782
0.0360,633.108,11.778
0.0362,635.734,11.776
0.0364,637.359,11.772
0.0366,627.731,11.772
0.0368,641.736,11.772
0.0370,646.363,11.774
0.0372,648.739,11.78
0.0374,661.368,11.778
0.0376,641.986,11.776
0.0378,646.238,11.772
0.0380,644.737,11.77
0.0382,648.113,11.774
0.0384,628.606,11.774
0.0386,642.736,11.776
0.0388,624.73,11.778
0.0390,613.851,11.778
0.0392,592.218,11.774
0.0394,616.227,11.778
0.0396,626.981,11.774
0.0398,627.231,11.776
0.0400,627.856,11.778
0.0402,609.974,11.78
0.0404,590.217,11.778
0.0406,585.715,11.778
0.0408,592.843,11.778
0.0410,603.347,11.774
0.0412,645.112,11.776
0.0414,637.735,11.778
0.0416,636.484,11.778
0.0418,633.233,11.772
0.0420,663.619,11.774
0.0422,624.48,11.776
0.0424,618.603,11.774
0.0426,629.106,11.776
0.0428,621.729,11.78
0.0430,620.728,11.772
0.0432,620.103,11.772
0.0434,624.855,11.774
0.0436,621.854,11.774
0.0438,615.101,11.782
0.0440,580.338,11.78
0.0442,629.357,11.782
0.0444,629.982,11.776
0.0446,627.106,11.77
0.0448,621.729,11.776
0.0450,601.096,11.776
0.0452,584.465,11.78
0.0454,582.964,11.78
0.0456,584.34,11.782
0.0458,582.714,11.78
0.0460,592.093,11.774
0.0462,595.219,11.776
0.0464,606.348,11.778
0.0466,646.738,11.776
0.0468,632.608,11.782
0.0470,620.853,11.776
0.0472,625.105,11.776
0.0474,625.605,11.77
0.0476,619.728,11.774
0.0478,627.481,11.776
0.0480,631.232,11.778
0.0482,622.729,11.78
0.0484,622.979,11.772
0.0486,642.486,11.774
0.0488,620.353,11.774
0.0490,638.235,11.774
0.0492,629.982,11.776
0.0494,634.734,11.778
0.0496,622.979,11.78
0.0498,637.485,11.776
0.0500,627.856,11.776
0.0502,622.354,11.774
0.0504,635.234,11.772
0.0506,629.732,11.772
0.0508,628.981,11.78
0.0510,623.354,11.778
0.0512,623.229,11.774
0.0514,623.479,11.776
0.0516,617.227,11.776
0.0518,586.091,11.78
0.0520,579.088,11.782
0.0522,590.092,11.78
0.0524,628.981,11.78
0.0526,609.349,11.778
0.0528,589.717,11.778
0.0530,582.214,11.776
0.0532,584.965,11.772
0.0534,630.982,11.776
0.0536,622.854,11.778
0.0538,630.357,11.774
0.0540,624.105,11.776
0.0542,627.731,11.772
0.0544,623.354,11.774
0.0546,618.603,11.78
0.0548,621.729,11.782
0.0550,629.357,11.778
0.0552,627.606,11.78
0.0554,615.727,11.774
0.0556,621.729,11.774
0.0558,616.352,11.774
0.0560,615.351,11.78
0.0562,594.344,11.776
0.0564,633.233,11.778
0.0566,630.232,11.772
0.0568,590.717,11.776
0.0570,582.839,11.776
0.0572,588.091,11.778
0.0574,640.736,11.778
0.0576,645.988,11.778
0.0578,635.609,11.776
0.0580,636.234,11.768
0.0582,641.236,11.77
0.0584,657.617,11.774
0.0586,633.358,11.772
0.0588,639.36,11.778
0.0590,640.361,11.776
0.0592,624.73,11.774
0.0594,622.979,11.776
0.0596,638.485,11.774
0.0598,628.856,11.776
0.0600,631.357,11.78
0.0602,646.488,11.78
0.0604,628.981,11.778
0.0606,621.104,11.776
0.0608,640.986,11.768
0.0610,649.239,11.774
0.0612,630.607,11.774
0.0614,631.232,11.776
0.0616,631.357,11.78
0.0618,625.605,11.778
0.0620,624.48,11.778
0.0622,620.853,11.778
0.0624,620.728,11.77
0.0626,621.354,11.78
0.0628,604.472,11.78
0.0630,587.091,11.778
0.0632,579.213,11.78
0.0634,607.974,11.772
0.0636,632.858,11.774
0.0638,619.728,11.778
0.0640,585.215,11.782
0.0642,586.341,11.784
0.0644,580.338,11.78
0.0646,582.839,11.778
0.0648,609.474,11.772
0.0650,638.36,11.772
0.0652,642.111,11.778
0.0654,624.105,11.776
0.0656,621.979,11.776
0.0658,637.359,11.778
0.0660,632.483,11.778
0.0662,630.357,11.774
0.0664,624.605,11.774
0.0666,628.856,11.774
0.0668,642.111,11.774
0.0670,624.855,11.778
0.0672,622.979,11.774
0.0674,624.48,11.774
0.0676,622.479,11.772
0.0678,626.606,11.776
0.0680,635.109,11.778
0.0682,629.357,11.78
0.0684,627.731,11.778
0.0686,634.108,11.778
0.0688,636.359,11.776
0.0690,626.856,11.772
0.0692,626.731,11.772
0.0694,625.98,11.774
0.0696,624.855,11.778
0.0698,623.855,11.778
0.0700,626.105,11.774
0.0702,627.356,11.774
0.0704,617.602,11.778
0.0706,585.841,11.778
0.0708,610.35,11.776
0.0710,647.238,11.78
0.0712,622.604,11.78
0.0714,592.093,11.78
0.0716,585.09,11.782
0.0718,580.589,11.78
0.0720,618.978,11.77
0.0722,630.607,11.778
0.0724,617.227,11.778
0.0726,625.105,11.774
0.0728,629.607,11.774
0.0730,624.23,11.772
0.0732,629.482,11.778
0.0734,624.855,11.776
0.0736,632.983,11.78
0.0738,623.604,11.78
0.0740,624.48,11.776
0.0742,630.357,11.774
0.0744,638.11,11.77
0.0746,645.863,11.774
0.0748,630.982,11.772
0.0750,639.86,11.78
0.0752,636.734,11.778
0.0754,647.488,11.778
0.0756,633.483,11.776
0.0758,626.355,11.772
0.0760,625.855,11.776
0.0762,621.479,11.778
0.0764,622.229,11.776
0.0766,634.734,11.776
0.0768,628.231,11.774
0.0770,622.104,11.776
0.0772,621.229,11.776
0.0774,598.47,11.778
0.0776,579.838,11.786
0.0778,578.463,11.78
0.0780,633.983,11.778
0.0782,628.481,11.782
0.0784,591.843,11.78
0.0786,578.838,11.774
0.0788,580.589,11.778
0.0790,594.969,11.774
0.0792,636.609,11.774
0.0794,634.358,11.776
0.0796,627.481,11.77
0.0798,624.73,11.772
0.0800,642.987,11.774
0.0802,646.363,11.776
0.0804,626.981,11.78
0.0806,632.733,11.78
0.0808,622.479,11.778
0.0810,633.608,11.776
0.0812,622.354,11.774
0.0814,622.979,11.774
0.0816,627.106,11.774
0.0818,631.232,11.772
0.0820,646.238,11.776
0.0822,629.982,11.776
0.0824,631.732,11.77
0.0826,642.236,11.774
0.0828,645.112,11.776
0.0830,635.609,11.778
0.0832,647.738,11.778
0.0834,624.23,11.778
0.0836,626.105,11.776
0.0838,633.858,11.776
0.0840,624.355,11.772
0.0842,624.855,11.774
0.0844,624.855,11.778
0.0846,618.978,11.778
0.0848,591.843,11.78
0.0850,579.963,11.778
0.0852,580.464,11.772
0.0854,638.985,11.774
0.0856,628.981,11.776
0.0858,591.092,11.778
0.0860,581.964,11.78
0.0862,584.465,11.776
0.0864,610.099,11.772
0.0866,642.111,11.776
0.0868,633.358,11.776
0.0870,627.356,11.776
0.0872,629.607,11.774
0.0874,645.863,11.776
0.0876,628.856,11.774
0.0878,635.359,11.774
0.0880,625.73,11.77
0.0882,630.107,11.774
0.0884,625.73,11.778
0.0886,624.23,11.78
0.0888,625.98,11.78
0.0890,622.479,11.78
0.0892,624.355,11.776
0.0894,618.478,11.772
0.0896,615.351,11.774
0.0898,628.731,11.772
0.0900,632.983,11.78
0.0902,627.606,11.778
0.0904,626.105,11.776
0.0906,625.23,11.776
0.0908,633.233,11.774
0.0910,632.483,11.776
0.0912,632.358,11.78
0.0914,631.732,11.776
0.0916,637.735,11.778
0.0918,614.226,11.778
0.0920,597.095,11.776
0.0922,618.853,11.772
0.0924,608.599,11.778
0.0926,609.849,11.778
0.0928,643.862,11.776
0.0930,642.236,11.772
0.0932,636.734,11.776
0.0934,629.482,11.774
0.0936,625.73,11.776
0.0938,633.233,11.778
0.0940,633.358,11.778
0.0942,639.235,11.78
0.0944,645.237,11.778
0.0946,644.987,11.774
0.0948,643.112,11.774
0.0950,624.73,11.774
0.0952,633.608,11.774
0.0954,664.119,11.774
0.0956,656.867,11.774
0.0958,641.861,11.774
0.0960,627.356,11.78
0.0962,603.222,11.78
0.0964,586.466,11.778
0.0966,585.09,11.776
0.0968,580.464,11.784
0.0970,575.837,11.78
0.0972,606.723,11.776
0.0974,615.351,11.774
0.0976,583.465,11.778
0.0978,594.219,11.774
0.0980,635.109,11.778
0.0982,640.361,11.78
0.0984,652.24,11.774
0.0986,655.741,11.776
0.0988,642.736,11.774
0.0990,633.983,11.774
0.0992,623.479,11.774
0.0994,637.485,11.778
0.0996,646.113,11.778
0.0998,628.606,11.778
0.1000,641.111,11.778
0.1002,628.481,11.774
0.1004,647.363,11.774
0.1006,651.365,11.772
0.1008,645.362,11.776
0.1010,627.356,11.778
0.1012,644.737,11.774
0.1014,643.362,11.774
0.1016,639.36,11.772
