Time (s),Main Avg Current (mA),Main Avg Voltage (V)
0.0000,577.826,11.778
0.0002,578.827,11.78
0.0004,579.827,11.776
0.0006,579.077,11.78
0.0008,577.201,11.774
0.0010,590.831,11.776
0.0012,578.827,11.78
0.0014,582.828,11.778
0.0016,577.951,11.774
0.0018,578.952,11.776
0.0020,579.077,11.774
0.0022,579.452,11.776
0.0024,577.576,11.782
0.0026,578.702,11.78
0.0028,567.823,11.782
0.0030,569.699,11.778
0.0032,563.571,11.774
0.0034,559.695,11.774
0.0036,569.198,11.778
0.0038,565.072,11.776
0.0040,578.076,11.78
0.0042,588.455,11.774
0.0044,587.705,11.776
0.0046,586.204,11.778
0.0048,593.457,11.774
0.0050,604.211,11.778
0.0052,584.579,11.776
0.0054,590.956,11.776
0.0056,594.832,11.776
0.0058,587.705,11.778
0.0060,585.579,11.774
0.0062,565.572,11.778
0.0064,561.07,11.776
0.0066,583.328,11.782
0.0068,564.447,11.784
0.0070,562.196,11.78
0.0072,575.951,11.78
0.0074,590.206,11.774
0.0076,587.455,11.772
0.0078,593.457,11.774
0.0080,590.706,11.776
0.0082,591.206,11.776
0.0084,590.831,11.774
0.0086,590.706,11.77
0.0088,592.707,11.778
0.0090,585.579,11.778
0.0092,581.953,11.778
0.0094,585.704,11.776
0.0096,594.707,11.78
0.0098,585.079,11.778
0.0100,581.703,11.774
0.0102,588.205,11.774
0.0104,590.956,11.776
0.0106,589.831,11.778
0.0108,586.704,11.776
0.0110,589.205,11.776
0.0112,591.956,11.78
0.0114,574.575,11.776
0.0116,561.696,11.778
0.0118,558.82,11.776
0.0120,556.569,11.776
0.0122,562.696,11.776
0.0124,605.961,11.774
0.0126,585.204,11.776
0.0128,567.573,11.776
0.0130,564.447,11.772
0.0132,570.699,11.78
0.0134,572.825,11.778
0.0136,585.454,11.778
0.0138,583.953,11.78
0.0140,575.701,11.778
0.0142,581.328,11.776
0.0144,584.329,11.776
0.0146,582.078,11.774
0.0148,572.95,11.776
0.0150,580.202,11.778
0.0152,558.57,11.776
0.0154,546.816,11.78
0.0156,548.691,11.766
0.0158,572.199,11.776
0.0160,537.437,11.78
0.0162,542.814,11.782
0.0164,551.942,11.784
0.0166,540.938,11.782
0.0168,562.696,11.78
0.0170,576.826,11.78
0.0172,549.817,11.776
0.0174,585.079,11.776
0.0176,567.698,11.78
0.0178,553.943,11.78
0.0180,561.446,11.766
0.0182,584.079,11.78
0.0184,547.691,11.774
0.0186,548.316,11.78
0.0188,552.568,11.78
0.0190,558.82,11.78
0.0192,558.82,11.78
0.0194,555.318,11.78
0.0196,549.066,11.78
0.0198,547.816,11.778
0.0200,551.442,11.776
0.0202,557.819,11.778
0.0204,562.321,11.78
0.0206,557.319,11.776
0.0208,551.692,11.776
0.0210,543.439,11.776
0.0212,543.189,11.776
0.0214,543.189,11.776
0.0216,543.439,11.778
0.0218,545.065,11.782
0.0220,544.565,11.78
0.0222,543.064,11.78
0.0224,543.689,11.778
0.0226,543.064,11.776
0.0228,543.564,11.774
0.0230,545.94,11.78
0.0232,544.815,11.78
0.0234,544.565,11.78
0.0236,545.065,11.776
0.0238,544.44,11.78
0.0240,546.065,11.776
0.0242,549.066,11.78
0.0244,552.442,11.78
0.0246,551.442,11.778
0.0248,559.945,11.776
0.0250,567.198,11.78
0.0252,552.568,11.776
0.0254,555.944,11.774
0.0256,558.82,11.776
0.0258,547.066,11.782
0.0260,545.565,11.778
0.0262,565.822,11.778
0.0264,544.19,11.774
0.0266,545.69,11.772
0.0268,553.818,11.776
0.0270,550.942,11.784
0.0272,545.44,11.78
0.0274,544.69,11.78
0.0276,553.193,11.778
0.0278,557.944,11.772
0.0280,562.321,11.772
0.0282,559.695,11.774
0.0284,556.319,11.78
0.0286,550.442,11.782
0.0288,548.066,11.77
0.0290,577.451,11.78
0.0292,549.066,11.776
0.0294,551.817,11.778
0.0296,551.817,11.774
0.0298,581.078,11.776
0.0300,620.091,11.764
0.0302,614.214,11.776
0.0304,597.208,11.772
0.0306,599.834,11.774
0.0308,595.207,11.77
0.0310,596.083,11.77
0.0312,599.084,11.774
0.0314,603.335,11.774
0.0316,600.334,11.776
0.0318,601.21,11.774
0.0320,597.833,11.774
0.0322,584.704,11.776
0.0324,584.954,11.774
0.0326,588.705,11.776
0.0328,590.081,11.778
0.0330,587.58,11.776
0.0332,586.83,11.772
0.0334,585.829,11.774
0.0336,573.825,11.774
0.0338,575.075,11.778
0.0340,575.951,11.782
0.0342,576.951,11.776
0.0344,578.952,11.778
0.0346,580.077,11.778
0.0348,585.079,11.774
0.0350,595.207,11.776
0.0352,594.207,11.778
0.0354,591.581,11.776
0.0356,593.457,11.776
0.0358,593.457,11.774
0.0360,596.208,11.77
0.0362,617.09,11.77
0.0364,608.462,11.772
0.0366,595.833,11.774
0.0368,602.085,11.78
0.0370,594.957,11.778
0.0372,591.706,11.774
0.0374,610.213,11.776
0.0376,592.081,11.768
0.0378,590.081,11.774
0.0380,598.584,11.772
0.0382,593.207,11.778
0.0384,590.331,11.776
0.0386,595.332,11.772
0.0388,594.457,11.774
0.0390,588.33,11.776
0.0392,578.952,11.78
0.0394,569.824,11.78
0.0396,609.963,11.776
0.0398,609.838,11.778
0.0400,609.212,11.774
0.0402,604.586,11.774
0.0404,568.448,11.776
0.0406,568.448,11.778
0.0408,570.199,11.778
0.0410,574.075,11.774
0.0412,573.7,11.774
0.0414,584.079,11.77
0.0416,595.583,11.776
0.0418,596.458,11.774
0.0420,596.958,11.776
0.0422,614.089,11.778
0.0424,591.956,11.776
0.0426,587.455,11.774
0.0428,597.083,11.77
0.0430,591.331,11.776
0.0432,588.83,11.776
0.0434,588.58,11.776
0.0436,588.705,11.778
0.0438,587.705,11.776
0.0440,579.452,11.778
0.0442,564.572,11.776
0.0444,580.827,11.778
0.0446,593.332,11.78
0.0448,590.456,11.78
0.0450,591.331,11.778
0.0452,572.575,11.778
0.0454,565.197,11.776
0.0456,570.074,11.772
0.0458,577.451,11.776
0.0460,573.075,11.778
0.0462,583.328,11.776
0.0464,590.706,11.774
0.0466,587.33,11.776
0.0468,583.953,11.778
0.0470,582.328,11.77
0.0472,607.337,11.774
0.0474,598.709,11.776
0.0476,599.584,11.774
0.0478,610.088,11.774
0.0480,602.46,11.774
0.0482,600.209,11.77
0.0484,614.339,11.77
0.0486,603.335,11.776
0.0488,596.708,11.776
0.0490,601.835,11.78
0.0492,599.959,11.776
