Time (s),Main Avg Current (mA),Main Avg Voltage (V)
0.0000,639.723,11.796
0.0002,654.603,11.792
0.0004,646.6,11.794
0.0006,620.216,11.794
0.0008,621.091,11.792
0.0010,621.842,11.792
0.0012,622.842,11.796
0.0014,621.091,11.806
0.0016,571.074,11.794
0.0018,617.84,11.79
0.0020,616.465,11.794
0.0022,612.839,11.764
0.0024,942.079,11.768
0.0026,962.961,11.77
0.0028,955.708,11.772
0.0030,972.589,11.784
0.0032,861.926,11.77
0.0034,955.458,11.77
0.0036,956.083,11.768
0.0038,960.96,11.768
0.0040,955.208,11.77
0.0042,979.467,11.772
0.0044,900.939,11.782
0.0046,854.548,11.78
0.0048,835.291,11.78
0.0050,831.04,11.78
0.0052,827.289,11.778
0.0054,846.045,11.78
0.0056,930.199,11.768
0.0058,899.814,11.78
0.0060,848.546,11.78
0.0062,830.665,11.776
0.0064,816.66,11.778
0.0066,832.665,11.778
0.0068,850.547,11.784
0.0070,873.555,11.772
0.0072,956.209,11.774
0.0074,934.826,11.77
0.0076,922.572,11.762
0.0078,1010.102,11.778
0.0080,840.043,11.778
0.0082,824.788,11.782
0.0084,836.792,11.782
0.0086,842.544,11.784
0.0088,844.67,11.762
0.0090,1013.604,11.766
0.0092,917.945,11.774
0.0094,932.825,11.762
0.0096,1036.6121,11.766
0.0098,1036.111,11.77
0.0100,1029.734,11.768
0.0102,1030.484,11.766
0.0104,1013.354,11.776
0.0106,871.179,11.766
0.0108,980.592,11.772
0.0110,916.945,11.776
0.0112,992.096,11.762
0.0114,1105.761,11.762
0.0116,1061.495,11.764
0.0118,967.087,11.77
0.0120,1051.9919,11.766
0.0122,1111.1379,11.766
0.0124,1121.391,11.762
0.0126,1125.1429,11.764
0.0128,1111.8879,11.774
0.0130,973.715,11.754
0.0132,1065.8719,11.766
0.0134,1095.007,11.766
0.0136,928.949,11.782
0.0138,941.578,11.788
0.0140,854.423,11.772
0.0142,1048.491,11.766
0.0144,1078.751,11.766
0.0146,1055.243,11.762
0.0148,1059.62,11.784
0.0150,883.808,11.78
0.0152,867.553,11.782
0.0154,943.079,11.786
0.0156,927.574,11.768
0.0158,1070.123,11.764
0.0160,1042.864,11.766
0.0162,1070.123,11.764
0.0164,1028.359,11.778
0.0166,867.302,11.784
0.0168,867.428,11.768
0.0170,934.201,11.784
0.0172,941.203,11.768
0.0174,1050.241,11.766
0.0176,1051.8669,11.764
0.0178,1053.868,11.77
0.0180,942.079,11.782
0.0182,854.798,11.784
0.0184,886.809,11.778
0.0186,874.18,11.774
0.0188,972.964,11.768
0.0190,1028.984,11.772
0.0192,1029.984,11.77
0.0194,1052.3669,11.774
0.0196,922.697,11.782
0.0198,835.166,11.782
0.0200,918.195,11.78
0.0202,851.672,11.768
0.0204,1029.609,11.77
0.0206,1016.355,11.768
0.0208,1038.2371,11.772
0.0210,1027.233,11.772
0.0212,952.457,11.782
0.0214,866.052,11.768
0.0216,1056.619,11.77
0.0218,1055.993,11.762
0.0220,928.574,11.778
0.0222,887.059,11.77
0.0224,987.845,11.774
0.0226,1006.601,11.768
0.0228,1017.605,11.77
0.0230,998.723,11.772
0.0232,1005.476,11.766
0.0234,934.951,11.778
0.0236,833.041,11.782
0.0238,848.046,11.784
0.0240,841.168,11.79
0.0242,795.903,11.788
0.0244,783.898,11.784
0.0246,790.151,11.786
0.0248,805.031,11.782
0.0250,823.287,11.78
0.0252,851.422,11.78
0.0254,880.432,11.784
0.0256,825.163,11.784
0.0258,791.526,11.802
0.0260,618.841,11.796
0.0262,677.361,11.792
0.0264,703.62,11.796
0.0266,689.365,11.79
0.0268,725.753,11.79
0.0270,665.482,11.788
0.0272,646.225,11.792
0.0274,649.851,11.796
0.0276,635.722,11.796
0.0278,636.472,11.8
0.0280,636.597,11.792
0.0282,635.471,11.796
0.0284,637.597,11.792
0.0286,644.099,11.792
0.0288,647.976,11.802
0.0290,575.075,11.794
0.0292,638.222,11.792
0.0294,641.974,11.788
0.0296,655.979,11.77
0.0298,947.956,11.77
0.0300,960.96,11.766
0.0302,979.717,11.784
0.0304,978.341,11.782
0.0306,898.188,11.78
0.0308,925.323,11.77
0.0310,977.591,11.77
0.0312,994.847,11.764
0.0314,1060.245,11.762
0.0316,1064.496,11.764
0.0318,1063.996,11.758
0.0320,1067.2469,11.778
0.0322,913.694,11.778
0.0324,1014.729,11.766
0.0326,1061.87,11.758
0.0328,1037.1121,11.766
0.0330,1047.115,11.774
0.0332,1000.849,11.766
0.0334,1012.103,11.776
0.0336,921.822,11.764
0.0338,1082.7531,11.764
0.0340,1086.254,11.76
0.0342,1046.365,11.774
0.0344,1025.483,11.772
0.0346,1024.7321,11.774
0.0348,914.694,11.788
0.0350,962.586,11.784
0.0352,885.184,11.766
0.0354,1050.366,11.764
0.0356,1054.493,11.766
0.0358,1016.73,11.768
0.0360,926.448,11.784
0.0362,961.585,11.768
0.0364,1046.365,11.774
0.0366,1054.618,11.768
0.0368,1061.245,11.766
0.0370,1014.729,11.774
0.0372,870.679,11.78
0.0374,801.78,11.786
0.0376,798.028,11.79
0.0378,802.53,11.788
0.0380,821.411,11.786
0.0382,794.902,11.784
0.0384,799.279,11.782
0.0386,826.788,11.79
0.0388,761.14,11.784
0.0390,915.069,11.776
0.0392,965.337,11.772
0.0394,948.331,11.782
0.0396,814.659,11.774
0.0398,853.298,11.786
0.0400,790.401,11.788
0.0402,790.026,11.788
0.0404,848.046,11.778
0.0406,976.591,11.764
0.0408,1007.476,11.766
0.0410,1028.484,11.766
0.0412,1022.232,11.77
0.0414,1012.603,11.782
0.0416,881.682,11.782
0.0418,871.554,11.766
0.0420,924.823,11.78
0.0422,938.702,11.764
0.0424,1064.871,11.764
0.0426,1045.615,11.766
0.0428,1060.495,11.77
0.0430,986.594,11.786
0.0432,841.168,11.784
0.0434,864.677,11.78
0.0436,872.554,11.782
0.0438,928.824,11.77
0.0440,1033.986,11.766
0.0442,1053.3669,11.764
0.0444,1035.736,11.772
0.0446,954.958,11.788
0.0448,845.17,11.782
0.0450,847.295,11.77
0.0452,903.315,11.78
0.0454,893.562,11.768
0.0456,1044.239,11.77
0.0458,1041.863,11.77
