Time (s),Main Avg Current (mA),Main Avg Voltage (V)
0.0000,1031.09,11.79
0.0002,848.529,11.782
0.0004,951.438,11.798
0.0006,789.51,11.794
0.0008,797.012,11.786
0.0010,836.4,11.786
0.0012,821.771,11.778
0.0014,843.653,11.786
0.0016,911.175,11.766
0.0018,1179.639,11.768
0.0020,1181.139,11.764
0.0022,1192.7679,11.774
0.0024,932.432,11.788
0.0026,987.575,11.772
0.0028,1137.5,11.788
0.0030,931.932,11.784
0.0032,933.182,11.782
0.0034,1042.343,11.772
0.0036,1129.4969,11.766
0.0038,990.451,11.794
0.0040,852.031,11.768
0.0042,1180.639,11.77
0.0044,1032.965,11.798
0.0046,843.778,11.774
0.0048,1062.6,11.76
0.0050,1155.631,11.786
0.0052,920.053,11.788
0.0054,797.763,11.79
0.0056,791.636,11.794
0.0058,794.387,11.794
0.0060,790.135,11.796
0.0062,798.263,11.788
0.0064,819.27,11.78
0.0066,913.551,11.778
0.0068,907.924,11.782
0.0070,909.8,11.786
0.0072,920.428,11.786
0.0074,899.546,11.788
0.0076,855.782,11.788
0.0078,876.039,11.788
0.0080,856.407,11.79
0.0082,821.771,11.786
0.0084,807.766,11.778
0.0086,762.751,11.806
0.0088,617.453,11.804
0.0090,627.457,11.8
0.0092,652.09,11.798
0.0094,669.971,11.798
0.0096,618.078,11.808
0.0098,592.32,11.806
0.0100,616.203,11.808
0.0102,624.08,11.796
0.0104,706.983,11.794
0.0106,705.107,11.776
0.0108,718.737,11.788
0.0110,751.122,11.776
0.0112,825.772,11.794
0.0114,707.233,11.798
0.0116,728.24,11.798
0.0118,713.61,11.788
0.0120,741.744,11.792
0.0122,692.853,11.794
0.0124,680.099,11.796
0.0126,678.598,11.794
0.0128,678.973,11.798
0.0130,678.973,11.794
0.0132,714.735,11.786
0.0134,674.597,11.792
0.0136,678.973,11.794
0.0138,668.47,11.798
0.0140,680.224,11.798
0.0142,677.598,11.798
0.0144,612.327,11.802
0.0146,633.834,11.796
0.0148,644.587,11.798
0.0150,641.836,11.796
0.0152,651.965,11.798
0.0154,657.216,11.792
0.0156,871.287,11.776
0.0158,988.701,11.766
0.0160,988.075,11.768
0.0162,983.199,11.77
0.0164,990.201,11.782
0.0166,983.199,11.766
0.0168,1075.104,11.764
0.0170,1148.1281,11.764
0.0172,1154.88,11.76
0.0174,959.691,11.78
0.0176,840.277,11.784
0.0178,850.905,11.782
0.0180,836.15,11.782
0.0182,829.648,11.786
0.0184,817.769,11.756
0.0186,1016.46,11.762
0.0188,1071.228,11.756
0.0190,1106.615,11.766
0.0192,1084.1071,11.772
0.0194,1076.855,11.766
0.0196,1082.2321,11.768
0.0198,1073.729,11.768
0.0200,920.053,11.79
0.0202,820.645,11.768
0.0204,937.684,11.78
0.0206,944.686,11.774
0.0208,922.929,11.78
0.0210,939.684,11.786
0.0212,858.658,11.786
0.0214,841.402,11.786
0.0216,835.15,11.766
0.0218,963.442,11.77
0.0220,1000.705,11.768
0.0222,996.953,11.774
0.0224,989.076,11.772
0.0226,988.701,11.77
0.0228,990.701,11.782
0.0230,841.902,11.786
0.0232,827.022,11.766
0.0234,1045.97,11.766
0.0236,1087.983,11.768
0.0238,1081.606,11.772
0.0240,887.792,11.786
0.0242,809.141,11.784
0.0244,808.766,11.782
0.0246,810.142,11.784
0.0248,853.531,11.786
0.0250,995.953,11.76
0.0252,1141.876,11.76
0.0254,1149.879,11.76
0.0256,1137.875,11.768
0.0258,1132.123,11.762
0.0260,1143.002,11.756
0.0262,1134.374,11.768
0.0264,1137.25,11.758
0.0266,1164.009,11.78
0.0268,1143.377,11.764
0.0270,1127.371,11.79
0.0272,873.163,11.774
0.0274,984.449,11.774
0.0276,941.435,11.78
0.0278,888.793,11.76
0.0280,1135.124,11.76
0.0282,1172.261,11.758
0.0284,1169.385,11.766
0.0286,1203.396,11.762
0.0288,1164.884,11.788
0.0290,1101.488,11.766
0.0292,1093.86,11.78
0.0294,869.411,11.782
0.0296,838.776,11.786
0.0298,833.024,11.784
0.0300,835.15,11.788
0.0302,863.409,11.78
0.0304,911.925,11.782
0.0306,945.061,11.764
0.0308,1062.975,11.774
0.0310,1003.956,11.772
0.0312,1047.345,11.772
0.0314,1075.979,11.768
0.0316,1067.3521,11.768
0.0318,1108.74,11.764
0.0320,1166.134,11.758
0.0322,1191.5179,11.772
0.0324,1106.489,11.762
0.0326,1186.516,11.762
0.0328,1080.231,11.79
0.0330,956.315,11.784
0.0332,904.673,11.766
0.0334,1099.2371,11.756
0.0336,1156.881,11.758
0.0338,1167.26,11.768
0.0340,1173.011,11.768
0.0342,1165.259,11.79
0.0344,1068.3521,11.784
0.0346,906.424,11.78
0.0348,1048.22,11.756
0.0350,1172.261,11.758
0.0352,1194.519,11.756
0.0354,1179.139,11.762
0.0356,1218.902,11.766
0.0358,1229.905,11.772
0.0360,1168.885,11.766
0.0362,1213.9,11.764
0.0364,1205.022,11.76
0.0366,1056.848,11.762
0.0368,1077.23,11.784
0.0370,882.291,11.788
0.0372,860.658,11.768
0.0374,1125.746,11.77
0.0376,1157.131,11.768
0.0378,1104.489,11.76
0.0380,1179.389,11.756
0.0382,1188.767,11.768
0.0384,1194.644,11.762
0.0386,1200.395,11.768
0.0388,1194.519,11.768
0.0390,1227.53,11.772
0.0392,1210.399,11.792
0.0394,930.682,11.762
0.0396,1095.861,11.786
0.0398,856.407,11.786
0.0400,858.908,11.76
0.0402,1152.005,11.768
0.0404,1166.759,11.766
0.0406,1173.637,11.76
0.0408,1151.755,11.762
0.0410,1262.541,11.76
0.0412,1245.285,11.764
0.0414,1203.021,11.76
0.0416,1258.915,11.76
0.0418,1236.657,11.768
