Time (s),Main Avg Current (mA),Main Avg Voltage (V)
0.0000,688.365,11.788
0.0002,617.84,11.788
0.0004,621.216,11.792
0.0006,609.087,11.79
0.0008,621.091,11.798
0.0010,735.757,11.772
0.0012,775.52,11.772
0.0014,752.888,11.776
0.0016,742.634,11.77
0.0018,775.52,11.776
0.0020,744.385,11.784
0.0022,700.619,11.78
0.0024,757.264,11.774
0.0026,773.77,11.772
0.0028,723.502,11.774
0.0030,712.999,11.77
0.0032,772.394,11.772
0.0034,760.89,11.778
0.0036,699.869,11.774
0.0038,726.378,11.77
0.0040,772.519,11.772
0.0042,759.89,11.778
0.0044,690.616,11.778
0.0046,742.634,11.776
0.0048,776.521,11.776
0.0050,750.012,11.788
0.0052,686.989,11.774
0.0054,768.018,11.77
0.0056,775.77,11.776
0.0058,729.879,11.782
0.0060,695.242,11.774
0.0062,770.144,11.776
0.0064,773.52,11.778
0.0066,671.984,11.78
0.0068,653.228,11.78
0.0070,657.104,11.786
0.0072,656.729,11.782
0.0074,651.477,11.786
0.0076,643.974,11.79
0.0078,574.7,11.792
0.0080,564.322,11.79
0.0082,565.572,11.786
0.0084,587.83,11.784
0.0086,604.961,11.784
0.0088,608.962,11.784
0.0090,663.856,11.788
0.0092,579.077,11.788
0.0094,560.32,11.784
0.0096,592.331,11.786
0.0098,573.575,11.784
0.0100,643.599,11.784
0.0102,652.102,11.778
0.0104,663.731,11.786
0.0106,664.232,11.778
0.0108,671.609,11.774
0.0110,688.74,11.778
0.0112,650.602,11.78
0.0114,672.609,11.786
0.0116,633.596,11.784
0.0118,618.215,11.786
0.0120,618.341,11.782
0.0122,611.713,11.778
0.0124,613.089,11.78
0.0126,614.589,11.78
0.0128,632.971,11.784
0.0130,610.838,11.78
0.0132,612.338,11.782
0.0134,620.341,11.784
0.0136,612.338,11.778
0.0138,567.948,11.794
0.0140,551.942,11.786
0.0142,584.704,11.79
0.0144,588.33,11.784
0.0146,591.956,11.782
0.0148,592.582,11.782
0.0150,724.753,11.776
0.0152,706.746,11.774
0.0154,723.252,11.776
0.0156,726.253,11.776
0.0158,727.003,11.776
0.0160,727.379,11.774
0.0162,730.505,11.776
0.0164,712.373,11.77
0.0166,780.147,11.768
0.0168,779.647,11.774
0.0170,778.021,11.772
0.0172,773.395,11.766
0.0174,782.898,11.766
0.0176,782.023,11.774
0.0178,776.646,11.772
0.0180,779.397,11.792
0.0182,738.132,11.774
0.0184,770.018,11.772
0.0186,763.391,11.77
0.0188,760.515,11.768
0.0190,771.519,11.772
0.0192,766.517,11.774
0.0194,768.643,11.774
0.0196,767.768,11.772
0.0198,771.394,11.77
0.0200,792.151,11.77
0.0202,786.149,11.77
0.0204,773.52,11.772
0.0206,776.896,11.772
0.0208,707.622,11.786
0.0210,690.116,11.782
0.0212,698.994,11.782
0.0214,692.241,11.774
0.0216,720.001,11.766
0.0218,739.133,11.77
0.0220,741.509,11.776
0.0222,728.129,11.776
0.0224,749.636,11.778
0.0226,734.506,11.766
0.0228,830.29,11.764
0.0230,820.286,11.77
0.0232,795.527,11.772
0.0234,806.156,11.774
0.0236,823.662,11.772
0.0238,813.784,11.772
0.0240,815.159,11.766
0.0242,826.413,11.766
0.0244,809.282,11.77
0.0246,818.911,11.772
0.0248,775.896,11.776
0.0250,806.156,11.772
0.0252,850.046,11.772
0.0254,844.795,11.766
0.0256,888.685,11.764
0.0258,807.407,11.77
0.0260,827.789,11.77
0.0262,836.542,11.77
0.0264,834.791,11.77
0.0266,818.535,11.774
0.0268,800.779,11.77
0.0270,792.526,11.766
0.0272,829.664,11.782
0.0274,781.523,11.776
0.0276,771.644,11.776
0.0278,769.143,11.776
0.0280,746.635,11.774
0.0282,740.258,11.77
0.0284,746.635,11.772
0.0286,761.14,11.772
0.0288,760.515,11.778
0.0290,756.389,11.778
0.0292,750.262,11.778
0.0294,765.892,11.776
0.0296,761.39,11.77
0.0298,753.388,11.772
0.0300,754.263,11.77
0.0302,766.267,11.772
0.0304,750.637,11.778
0.0306,759.89,11.774
0.0308,777.146,11.776
0.0310,675.986,11.784
0.0312,691.116,11.782
0.0314,672.86,11.78
0.0316,676.736,11.78
0.0318,677.236,11.786
0.0320,645.6,11.774
0.0322,757.389,11.768
0.0324,775.27,11.778
0.0326,752.262,11.78
0.0328,763.891,11.774
0.0330,769.518,11.776
0.0332,748.511,11.774
0.0334,763.891,11.77
0.0336,753.138,11.774
0.0338,763.766,11.772
0.0340,755.013,11.782
0.0342,653.978,11.782
0.0344,740.258,11.776
0.0346,772.394,11.774
0.0348,779.397,11.768
0.0350,729.629,11.774
0.0352,669.358,11.782
0.0354,695.743,11.772
0.0356,786.149,11.774
0.0358,780.147,11.786
0.0360,708.372,11.774
0.0362,762.391,11.774
0.0364,748.386,11.784
0.0366,691.366,11.772
0.0368,773.27,11.776
0.0370,772.394,11.774
0.0372,774.02,11.77
0.0374,781.022,11.786
0.0376,677.111,11.772
0.0378,786.524,11.776
0.0380,799.529,11.774
0.0382,804.531,11.776
0.0384,786.274,11.788
0.0386,686.864,11.778
0.0388,772.394,11.768
0.0390,776.896,11.772
0.0392,788.15,11.77
0.0394,787.525,11.774
0.0396,710.623,11.782
0.0398,699.119,11.786
0.0400,662.356,11.78
0.0402,735.006,11.774
0.0404,714.749,11.768
0.0406,777.646,11.784
0.0408,724.753,11.774
0.0410,774.145,11.776
0.0412,773.895,11.774
0.0414,721.627,11.772
0.0416,751.137,11.77
0.0418,776.021,11.776
0.0420,787.275,11.772
0.0422,786.774,11.782
0.0424,736.632,11.778
0.0426,760.265,11.774
0.0428,706.746,11.784
0.0430,660.73,11.772
0.0432,793.527,11.77
0.0434,793.027,11.778
0.0436,737.757,11.774
0.0438,792.901,11.778
0.0440,818.41,11.774
0.0442,763.891,11.766
0.0444,797.403,11.78
0.0446,718.626,11.766
0.0448,826.413,11.768
0.0450,796.528,11.776
0.0452,837.167,11.77
0.0454,871.429,11.77
0.0456,854.923,11.768
0.0458,841.919,11.766
0.0460,858.299,11.772
0.0462,859.55,11.77
0.0464,859.675,11.77
0.0466,854.673,11.768
0.0468,846.295,11.764
0.0470,844.67,11.772
0.0472,803.78,11.776
0.0474,822.037,11.778
0.0476,730.505,11.784
0.0478,773.02,11.772
0.0480,839.543,11.774
0.0482,802.655,11.782
0.0484,742.759,11.77
0.0486,823.412,11.774
0.0488,809.907,11.772
0.0490,813.784,11.774
0.0492,761.14,11.772
0.0494,830.915,11.77
0.0496,852.422,11.768
0.0498,837.542,11.774
0.0500,831.915,11.766
0.0502,824.037,11.788
0.0504,746.76,11.77
0.0506,819.036,11.774
0.0508,781.022,11.768
0.0510,850.422,11.766
0.0512,848.171,11.77
0.0514,844.795,11.774
0.0516,845.545,11.774
0.0518,830.415,11.774
0.0520,819.911,11.772
0.0522,807.156,11.772
0.0524,777.896,11.772
0.0526,783.773,11.782
0.0528,673.735,11.784
0.0530,722.627,11.782
0.0532,782.148,11.778
