Time (s),Main Avg Current (mA),Main Avg Voltage (V)
0.0000,822.787,11.78
0.0002,810.533,11.782
0.0004,824.162,11.782
0.0006,822.162,11.782
0.0008,810.158,11.778
0.0010,816.035,11.772
0.0012,816.91,11.778
0.0014,810.533,11.78
0.0016,810.658,11.772
0.0018,746.26,11.776
0.0020,955.208,11.762
0.0022,1050.7419,11.762
0.0024,1050.366,11.764
0.0026,1050.116,11.762
0.0028,1042.364,11.778
0.0030,882.308,11.764
0.0032,961.961,11.778
0.0034,1005.601,11.764
0.0036,1075.875,11.762
0.0038,1027.108,11.752
0.0040,992.471,11.778
0.0042,944.705,11.764
0.0044,1074.25,11.764
0.0046,1082.7531,11.768
0.0048,1066.6219,11.762
0.0050,1048.991,11.778
0.0052,893.937,11.762
0.0054,1034.236,11.762
0.0056,1034.111,11.778
0.0058,924.197,11.784
0.0060,863.801,11.784
0.0062,1005.351,11.764
0.0064,1085.254,11.762
0.0066,1084.5031,11.764
0.0068,1078.251,11.782
0.0070,903.94,11.78
0.0072,935.951,11.778
0.0074,900.564,11.766
0.0076,1092.381,11.764
0.0078,1092.881,11.764
0.0080,1087.88,11.76
0.0082,1004.725,11.778
0.0084,902.065,11.786
0.0086,881.557,11.782
0.0088,976.341,11.764
0.0090,1070.498,11.762
0.0092,1081.877,11.764
0.0094,1071.249,11.778
0.0096,907.191,11.782
0.0098,942.829,11.784
0.0100,1047.24,11.77
0.0102,1082.5031,11.762
0.0104,1035.361,11.764
0.0106,1076.125,11.78
0.0108,889.31,11.78
0.0110,945.83,11.78
0.0112,851.047,11.784
0.0114,823.787,11.784
0.0116,824.663,11.784
0.0118,823.287,11.782
0.0120,823.662,11.784
0.0122,822.037,11.784
0.0124,826.413,11.778
0.0126,832.79,11.78
0.0128,850.922,11.784
0.0130,824.538,11.784
0.0132,809.782,11.768
0.0134,1047.24,11.766
0.0136,1028.109,11.77
0.0138,1034.236,11.768
0.0140,1033.235,11.772
0.0142,890.436,11.786
0.0144,810.158,11.782
0.0146,809.782,11.784
0.0148,801.529,11.786
0.0150,800.779,11.784
0.0152,799.279,11.786
0.0154,799.279,11.786
0.0156,801.404,11.78
0.0158,811.283,11.782
0.0160,804.781,11.776
0.0162,801.529,11.776
0.0164,809.532,11.784
0.0166,797.278,11.788
0.0168,803.78,11.788
0.0170,802.53,11.784
0.0172,801.154,11.776
0.0174,805.906,11.784
0.0176,808.407,11.78
0.0178,853.423,11.776
0.0180,886.434,11.774
0.0182,1059.119,11.764
0.0184,1143.899,11.762
0.0186,1093.256,11.778
0.0188,965.712,11.776
0.0190,895.562,11.776
0.0192,883.433,11.78
0.0194,885.809,11.778
0.0196,885.934,11.78
0.0198,886.309,11.776
0.0200,887.434,11.776
0.0202,900.439,11.778
0.0204,894.312,11.778
0.0206,870.178,11.788
0.0208,789.025,11.796
0.0210,757.764,11.774
0.0212,906.441,11.778
0.0214,907.191,11.77
0.0216,918.695,11.77
0.0218,904.691,11.774
0.0220,909.442,11.774
0.0222,891.936,11.784
0.0224,845.295,11.788
0.0226,759.765,11.796
0.0228,732.13,11.79
0.0230,750.887,11.784
0.0232,757.264,11.782
0.0234,755.513,11.786
0.0236,754.263,11.788
0.0238,753.763,11.782
0.0240,751.637,11.784
0.0242,750.887,11.782
0.0244,727.879,11.788
0.0246,696.493,11.792
0.0248,724.002,11.786
0.0250,776.771,11.786
0.0252,807.532,11.78
0.0254,774.645,11.776
0.0256,822.912,11.778
0.0258,818.035,11.78
0.0260,817.285,11.784
0.0262,827.664,11.784
0.0264,816.66,11.788
0.0266,805.906,11.786
0.0268,698.994,11.784
0.0270,673.86,11.792
0.0272,649.226,11.79
0.0274,668.983,11.796
0.0276,550.067,11.802
0.0278,518.806,11.8
0.0280,542.564,11.8
0.0282,577.326,11.79
0.0284,652.602,11.79
0.0286,666.732,11.79
0.0288,666.732,11.79
0.0290,679.862,11.786
0.0292,663.106,11.778
0.0294,678.612,11.788
0.0296,634.721,11.79
0.0298,624.968,11.796
0.0300,624.343,11.798
0.0302,625.718,11.796
0.0304,624.093,11.796
0.0306,616.34,11.79
0.0308,624.968,11.786
0.0310,621.842,11.792
0.0312,581.078,11.786
0.0314,608.837,11.792
0.0316,610.213,11.792
0.0318,616.59,11.798
0.0320,790.901,11.768
0.0322,960.335,11.764
0.0324,967.212,11.768
0.0326,890.311,11.778
0.0328,799.154,11.778
0.0330,801.154,11.784
0.0332,808.407,11.78
0.0334,800.154,11.774
0.0336,800.654,11.774
0.0338,800.529,11.774
0.0340,800.529,11.778
0.0342,800.029,11.78
0.0344,799.654,11.78
0.0346,789.525,11.762
0.0348,905.566,11.776
0.0350,789.275,11.774
0.0352,781.523,11.778
0.0354,781.147,11.782
0.0356,781.397,11.782
0.0358,781.147,11.786
0.0360,781.272,11.782
0.0362,781.898,11.776
0.0364,780.147,11.78
0.0366,780.647,11.776
0.0368,810.658,11.778
0.0370,821.787,11.768
0.0372,971.589,11.764
0.0374,973.59,11.768
0.0376,989.72,11.764
0.0378,974.465,11.766
0.0380,921.071,11.78
0.0382,814.284,11.78
0.0384,802.78,11.782
0.0386,801.029,11.78
0.0388,800.904,11.776
0.0390,801.529,11.774
0.0392,797.778,11.772
0.0394,814.659,11.776
0.0396,809.157,11.778
0.0398,812.283,11.78
0.0400,807.782,11.772
0.0402,915.319,11.782
0.0404,746.01,11.782
0.0406,728.004,11.78
0.0408,724.878,11.78
0.0410,725.128,11.786
0.0412,722.502,11.782
0.0414,722.627,11.78
0.0416,723.127,11.782
0.0418,723.002,11.786
0.0420,742.134,11.776
0.0422,847.295,11.768
0.0424,1006.476,11.766
0.0426,996.723,11.764
0.0428,994.722,11.766
0.0430,889.435,11.774
0.0432,804.406,11.78
0.0434,791.901,11.78
0.0436,780.147,11.784
0.0438,758.765,11.782
0.0440,758.765,11.782
0.0442,775.02,11.78
0.0444,761.766,11.78
0.0446,774.52,11.778
0.0448,764.517,11.786
0.0450,726.128,11.77
0.0452,916.82,11.774
0.0454,810.658,11.778
0.0456,758.139,11.778
0.0458,770.018,11.782
0.0460,767.768,11.782
0.0462,774.77,11.782
0.0464,778.646,11.784
0.0466,792.526,11.782
0.0468,789.65,11.774
0.0470,789.025,11.782
0.0472,768.393,11.78
0.0474,743.884,11.784
0.0476,771.519,11.772
0.0478,914.319,11.766
0.0480,929.324,11.77
0.0482,926.198,11.772
0.0484,949.081,11.766
0.0486,995.472,11.762
0.0488,995.847,11.778
0.0490,825.788,11.776
0.0492,799.904,11.778
0.0494,794.152,11.776
0.0496,797.278,11.772
0.0498,813.534,11.78
0.0500,801.029,11.782
0.0502,794.277,11.782
0.0504,797.278,11.784
0.0506,799.279,11.776
0.0508,795.778,11.778
0.0510,832.79,11.778
0.0512,822.912,11.774
0.0514,801.029,11.78
0.0516,793.777,11.782
0.0518,792.651,11.784
0.0520,793.652,11.782
0.0522,793.652,11.778
0.0524,793.277,11.778
0.0526,793.527,11.778
0.0528,793.152,11.776
0.0530,794.652,11.792
0.0532,752.262,11.762
0.0534,1023.732,11.758
0.0536,1049.866,11.76
0.0538,947.455,11.778
0.0540,795.027,11.778
0.0542,802.905,11.778
0.0544,793.902,11.78
0.0546,917.695,11.776
0.0548,890.311,11.754
0.0550,1019.356,11.754
0.0552,1058.494,11.76
0.0554,1069.748,11.762
0.0556,1066.4969,11.764
0.0558,949.206,11.78
0.0560,919.571,11.764
0.0562,1007.476,11.772
0.0564,915.194,11.774
0.0566,825.038,11.758
0.0568,1047.615,11.762
0.0570,1079.126,11.766
0.0572,1076.375,11.764
0.0574,1061.62,11.776
0.0576,860.55,11.746
0.0578,931.95,11.776
0.0580,913.194,11.76
0.0582,1086.504,11.762
0.0584,1089.13,11.768
0.0586,1084.5031,11.76
0.0588,987.72,11.778
0.0590,880.432,11.776
0.0592,896.688,11.778
0.0594,928.324,11.764
0.0596,1035.986,11.77
0.0598,1005.101,11.762
0.0600,1080.002,11.764
0.0602,994.222,11.774
0.0604,870.178,11.766
0.0606,949.831,11.774
0.0608,869.553,11.76
0.0610,1047.115,11.766
0.0612,1050.7419,11.766
0.0614,1046.865,11.764
0.0616,1033.736,11.772
0.0618,866.677,11.78
0.0620,833.541,11.782
0.0622,842.919,11.784
0.0624,826.663,11.784
0.0626,825.413,11.782
0.0628,834.041,11.784
0.0630,821.536,11.776
0.0632,819.286,11.778
0.0634,818.535,11.776
0.0636,820.161,11.784
0.0638,855.924,11.784
0.0640,835.916,11.78
0.0642,811.908,11.78
0.0644,813.284,11.778
0.0646,830.915,11.776
0.0648,817.785,11.782
0.0650,811.783,11.784
0.0652,825.288,11.776
0.0654,822.912,11.78
0.0656,812.658,11.776
0.0658,826.788,11.79
0.0660,870.053,11.764
0.0662,1044.364,11.762
0.0664,1070.874,11.768
0.0666,1058.119,11.762
0.0668,1012.603,11.774
0.0670,842.544,11.778
0.0672,820.911,11.776
0.0674,851.672,11.778
0.0676,891.061,11.78
0.0678,904.565,11.782
0.0680,907.191,11.776
0.0682,938.577,11.756
0.0684,1139.6479,11.758
0.0686,1128.644,11.76
0.0688,1039.863,11.772
0.0690,939.953,11.78
0.0692,927.323,11.76
0.0694,1154.153,11.766
0.0696,1133.645,11.764
0.0698,1126.0179,11.752
0.0700,1121.016,11.76
0.0702,1068.123,11.776
0.0704,847.17,11.786
0.0706,802.155,11.79
0.0708,806.281,11.786
0.0710,810.908,11.784
0.0712,814.909,11.78
0.0714,816.16,11.778
0.0716,828.414,11.782
0.0718,825.163,11.784
0.0720,815.034,11.796
0.0722,598.709,11.8
0.0724,543.689,11.802
0.0726,543.189,11.802
0.0728,540.063,11.806
0.0730,537.312,11.806
0.0732,527.559,11.804
0.0734,524.933,11.8
0.0736,522.307,11.798
0.0738,537.312,11.79
0.0740,593.082,11.776
0.0742,801.029,11.776
0.0744,816.285,11.778
0.0746,850.046,11.784
0.0748,841.794,11.778
0.0750,830.415,11.776
0.0752,796.528,11.778
0.0754,794.027,11.78
0.0756,802.78,11.774
0.0758,827.038,11.78
0.0760,832.415,11.776
0.0762,836.292,11.782
0.0764,699.869,11.79
0.0766,599.959,11.794
0.0768,610.088,11.798
0.0770,613.089,11.792
0.0772,627.969,11.794
0.0774,661.481,11.79
0.0776,669.358,11.784
0.0778,678.236,11.784
0.0780,676.361,11.786
0.0782,662.606,11.796
0.0784,668.983,11.796
0.0786,639.348,11.794
0.0788,624.593,11.794
0.0790,623.967,11.79
0.0792,624.468,11.786
0.0794,625.093,11.788
0.0796,624.843,11.79
0.0798,624.968,11.792
0.0800,613.964,11.798
0.0802,555.444,11.79
0.0804,611.088,11.79
0.0806,611.213,11.792
0.0808,605.461,11.766
0.0810,909.067,11.768
0.0812,928.574,11.766
0.0814,927.448,11.77
0.0816,827.289,11.778
0.0818,873.663,11.754
0.0820,952.689,11.774
0.0822,918.302,11.762
0.0824,983.449,11.766
0.0826,983.949,11.768
0.0828,986.825,11.764
0.0830,992.577,11.778
0.0832,1012.584,11.768
0.0834,918.553,11.776
