Time (s),Main Avg Current (mA),Main Avg Voltage (V)
0.0000,837.76,11.78
0.0002,894.027,11.774
0.0004,890.651,11.78
0.0006,844.012,11.786
0.0008,948.419,11.768
0.0010,1151.1071,11.758
0.0012,1126.974,11.76
0.0014,1140.229,11.756
0.0016,1122.848,11.778
0.0018,937.416,11.758
0.0020,1099.2159,11.79
0.0022,830.007,11.786
0.0024,800.998,11.794
0.0026,791.12,11.788
0.0028,789.245,11.784
0.0030,788.369,11.784
0.0032,789.12,11.782
0.0034,789.745,11.784
0.0036,797.122,11.786
0.0038,803.999,11.784
0.0040,782.367,11.784
0.0042,719.348,11.788
0.0044,697.091,11.786
0.0046,848.013,11.768
0.0048,1097.34,11.782
0.0050,1077.459,11.764
0.0052,1086.462,11.772
0.0054,1075.083,11.762
0.0056,1102.217,11.768
0.0058,1050.576,11.758
0.0060,1138.478,11.756
0.0062,1121.848,11.772
0.0064,1086.337,11.76
0.0066,1072.207,11.786
0.0068,802.749,11.79
0.0070,789.37,11.786
0.0072,789.12,11.786
0.0074,789.745,11.782
0.0076,788.994,11.782
0.0078,788.994,11.788
0.0080,788.369,11.784
0.0082,788.744,11.782
0.0084,788.244,11.784
0.0086,787.994,11.79
0.0088,718.598,11.782
0.0090,832.133,11.794
0.0092,736.728,11.79
0.0094,735.853,11.792
0.0096,732.477,11.782
0.0098,830.757,11.766
0.0100,1038.447,11.754
0.0102,1115.4709,11.756
0.0104,1163.611,11.754
0.0106,1089.838,11.76
0.0108,1175.489,11.782
0.0110,858.391,11.764
0.0112,1002.436,11.776
0.0114,891.276,11.778
0.0116,855.39,11.754
0.0118,1148.856,11.762
0.0120,1140.354,11.754
0.0122,1188.619,11.76
0.0124,1196.371,11.756
0.0126,1183.7419,11.776
0.0128,1123.598,11.77
0.0130,1104.968,11.768
0.0132,1122.973,11.76
0.0134,1224.755,11.76
0.0136,1152.2321,11.784
0.0138,916.909,11.764
0.0140,1025.568,11.784
0.0142,857.891,11.762
0.0144,1113.97,11.756
0.0146,1167.1121,11.752
0.0148,1182.3669,11.754
0.0150,1228.006,11.756
0.0152,1184.7419,11.766
0.0154,1136.2271,11.762
0.0156,1222.129,11.762
0.0158,1217.252,11.76
0.0160,1025.318,11.784
0.0162,852.639,11.776
0.0164,835.884,11.786
0.0166,817.753,11.786
0.0168,817.878,11.788
0.0170,811.001,11.788
0.0172,812.002,11.784
0.0174,812.002,11.76
0.0176,1032.3199,11.782
0.0178,882.649,11.784
0.0180,1033.6949,11.762
0.0182,1111.72,11.762
0.0184,1226.88,11.766
0.0186,1179.741,11.758
0.0188,1209.375,11.756
0.0190,1179.741,11.776
0.0192,1109.469,11.756
0.0194,1188.369,11.764
0.0196,1180.741,11.766
0.0198,1195.371,11.766
0.0200,977.053,11.79
0.0202,813.377,11.788
0.0204,815.628,11.784
0.0206,857.266,11.782
0.0208,900.029,11.782
0.0210,893.527,11.786
0.0212,872.02,11.784
0.0214,869.394,11.78
0.0216,907.406,11.78
0.0218,966.55,11.76
0.0220,1062.83,11.782
0.0222,902.03,11.766
0.0224,1245.136,11.764
0.0226,1091.588,11.756
0.0228,1296.027,11.78
0.0230,1154.608,11.76
0.0232,1175.865,11.76
0.0234,1195.996,11.764
0.0236,1126.724,11.772
0.0238,1075.458,11.77
0.0240,1107.843,11.774
0.0242,1104.467,11.794
0.0244,890.776,11.788
0.0246,798.998,11.784
0.0248,806.375,11.786
0.0250,810.376,11.788
0.0252,809.251,11.786
0.0254,792.871,11.794
0.0256,828.507,11.792
0.0258,805.125,11.782
0.0260,829.507,11.79
0.0262,818.379,11.79
0.0264,685.337,11.802
0.0266,581.68,11.804
0.0268,567.426,11.802
0.0270,565.175,11.802
0.0272,578.804,11.8
0.0274,569.301,11.8
0.0276,573.052,11.798
0.0278,704.343,11.768
0.0280,996.934,11.784
0.0282,857.266,11.79
0.0284,842.136,11.758
0.0286,1078.459,11.756
0.0288,1060.079,11.758
0.0290,1104.968,11.758
0.0292,1163.111,11.762
0.0294,1126.599,11.758
0.0296,1226.255,11.768
0.0298,1144.73,11.768
0.0300,1164.611,11.758
0.0302,1226.13,11.756
0.0304,1200.7469,11.78
0.0306,858.391,11.786
