Time (s),Main Avg Current (mA),Main Avg Voltage (V)
0.0000,629.957,11.8
0.0002,625.706,11.796
0.0004,626.206,11.788
0.0006,626.706,11.79
0.0008,625.956,11.792
0.0010,626.831,11.79
0.0012,626.831,11.796
0.0014,624.581,11.8
0.0016,538.927,11.794
0.0018,596.196,11.792
0.0020,600.072,11.79
0.0022,600.823,11.792
0.0024,603.073,11.798
0.0026,592.695,11.782
0.0028,770.004,11.774
0.0030,825.272,11.774
0.0032,863.784,11.772
0.0034,867.286,11.768
0.0036,846.529,11.77
0.0038,869.661,11.77
0.0040,835.275,11.768
0.0042,953.439,11.77
0.0044,966.318,11.77
0.0046,952.439,11.76
0.0048,965.068,11.766
0.0050,967.694,11.77
0.0052,947.312,11.78
0.0054,773.255,11.772
0.0056,912.551,11.768
0.0058,931.057,11.768
0.0060,925.43,11.768
0.0062,875.413,11.782
0.0064,839.276,11.774
0.0066,822.021,11.784
0.0068,810.517,11.784
0.0070,914.426,11.776
0.0072,930.807,11.774
0.0074,914.176,11.768
0.0076,882.541,11.776
0.0078,784.133,11.778
0.0080,763.001,11.792
0.0082,690.477,11.796
0.0084,729.615,11.786
0.0086,768.128,11.78
0.0088,762.501,11.788
0.0090,793.761,11.778
0.0092,774.63,11.788
0.0094,777.506,11.78
0.0096,780.882,11.784
0.0098,780.632,11.784
0.0100,736.117,11.768
0.0102,885.917,11.766
0.0104,896.795,11.768
0.0106,878.664,11.774
0.0108,913.926,11.778
0.0110,900.296,11.774
0.0112,911.55,11.77
0.0114,833.65,11.766
0.0116,896.92,11.77
0.0118,935.558,11.772
0.0120,925.93,11.772
0.0122,930.056,11.77
0.0124,927.055,11.774
0.0126,932.307,11.776
0.0128,764.627,11.782
0.0130,821.395,11.77
0.0132,876.664,11.772
0.0134,910.925,11.778
0.0136,868.411,11.772
0.0138,873.288,11.766
0.0140,912.551,11.782
0.0142,867.786,11.768
0.0144,870.537,11.774
0.0146,916.927,11.784
0.0148,861.284,11.774
0.0150,907.924,11.774
0.0152,900.797,11.774
0.0154,837.776,11.768
0.0156,902.172,11.778
0.0158,883.666,11.774
0.0160,866.785,11.788
0.0162,714.985,11.792
0.0164,714.86,11.784
0.0166,724.989,11.784
0.0168,750.497,11.788
0.0170,722.488,11.786
0.0172,734.242,11.774
0.0174,871.537,11.772
0.0176,915.802,11.78
0.0178,909.675,11.77
0.0180,922.929,11.768
0.0182,936.684,11.768
0.0184,915.552,11.772
0.0186,903.172,11.774
0.0188,932.807,11.782
0.0190,909.8,11.776
0.0192,887.542,11.786
0.0194,766.377,11.774
0.0196,917.427,11.77
0.0198,910.8,11.776
0.0200,918.177,11.77
0.0202,948.062,11.78
0.0204,878.664,11.766
0.0206,953.814,11.768
0.0208,943.936,11.764
0.0210,848.905,11.768
0.0212,951.063,11.77
0.0214,957.941,11.778
0.0216,957.941,11.788
0.0218,902.047,11.774
0.0220,954.94,11.768
0.0222,883.041,11.776
0.0224,811.017,11.778
0.0226,758.25,11.768
0.0228,916.802,11.768
0.0230,941.685,11.774
0.0232,947.437,11.774
0.0234,831.399,11.768
0.0236,939.559,11.766
0.0238,965.443,11.768
0.0240,946.937,11.794
0.0242,883.416,11.77
0.0244,885.417,11.788
0.0246,756.124,11.774
0.0248,942.936,11.776
0.0250,908.299,11.766
0.0252,977.947,11.764
0.0254,970.195,11.78
0.0256,926.055,11.77
0.0258,967.319,11.77
0.0260,973.696,11.774
0.0262,942.06,11.772
0.0264,937.184,11.772
0.0266,995.828,11.772
0.0268,1035.7159,11.766
0.0270,1030.589,11.77
0.0272,1027.463,11.774
0.0274,929.556,11.77
0.0276,919.928,11.766
0.0278,937.934,11.776
0.0280,789.76,11.778
0.0282,927.305,11.766
0.0284,1022.337,11.776
0.0286,964.568,11.77
0.0288,1039.968,11.774
0.0290,1006.582,11.766
0.0292,1044.844,11.764
0.0294,1032.09,11.77
0.0296,975.821,11.77
0.0298,960.316,11.776
0.0300,972.695,11.772
0.0302,1000.83,11.768
0.0304,997.579,11.768
0.0306,987.45,11.766
0.0308,957.065,11.788
0.0310,864.16,11.776
0.0312,921.429,11.794
0.0314,776.006,11.782
0.0316,899.546,11.766
0.0318,924.304,11.774
0.0320,953.689,11.764
