Time (s),Main Avg Current (mA),Main Avg Voltage (V)
0.0000,972.82,11.772
0.0002,975.696,11.774
0.0004,976.197,11.788
0.0006,786.134,11.792
0.0008,811.142,11.778
0.0010,895.795,11.778
0.0012,892.669,11.778
0.0014,846.029,11.788
0.0016,734.117,11.788
0.0018,738.368,11.786
0.0020,748.496,11.77
0.0022,853.406,11.774
0.0024,867.161,11.778
0.0026,859.783,11.78
0.0028,859.783,11.78
0.0030,858.533,11.776
0.0032,868.036,11.776
0.0034,855.657,11.772
0.0036,843.028,11.782
0.0038,729.615,11.79
0.0040,749.747,11.792
0.0042,721.112,11.79
0.0044,706.733,11.786
0.0046,697.605,11.784
0.0048,733.992,11.78
0.0050,743.37,11.78
0.0052,772.88,11.784
0.0054,798.888,11.782
0.0056,825.772,11.784
0.0058,776.256,11.788
0.0060,755.374,11.794
0.0062,656.841,11.782
0.0064,730.741,11.782
0.0066,694.479,11.79
0.0068,706.232,11.792
0.0070,697.104,11.79
0.0072,647.088,11.79
0.0074,643.837,11.786
0.0076,668.47,11.784
0.0078,709.359,11.788
0.0080,703.482,11.784
0.0082,703.857,11.792
0.0084,685.601,11.79
0.0086,688.977,11.784
0.0088,697.23,11.782
0.0090,670.346,11.786
0.0092,643.087,11.79
0.0094,643.087,11.79
0.0096,655.591,11.792
0.0098,648.964,11.784
0.0100,814.643,11.77
0.0102,957.44,11.762
0.0104,999.204,11.762
0.0106,981.448,11.778
0.0108,1025.838,11.766
0.0110,978.072,11.774
0.0112,946.937,11.772
0.0114,968.694,11.772
0.0116,955.94,11.774
0.0118,958.441,11.766
0.0120,955.69,11.77
0.0122,974.696,11.76
0.0124,1118.369,11.768
0.0126,956.69,11.77
0.0128,993.577,11.762
0.0130,1025.963,11.768
0.0132,1005.206,11.768
0.0134,988.451,11.77
0.0136,947.062,11.78
0.0138,816.269,11.782
0.0140,847.029,11.772
0.0142,939.935,11.77
0.0144,944.186,11.768
0.0146,946.062,11.768
0.0148,943.561,11.772
0.0150,942.936,11.776
0.0152,943.561,11.776
0.0154,941.435,11.78
0.0156,839.902,11.784
0.0158,876.914,11.786
0.0160,750.872,11.782
0.0162,823.271,11.772
0.0164,884.416,11.778
0.0166,880.415,11.776
0.0168,883.541,11.78
0.0170,764.002,11.772
0.0172,866.285,11.782
0.0174,754.248,11.78
0.0176,871.912,11.778
0.0178,885.417,11.776
0.0180,883.166,11.78
0.0182,882.041,11.776
0.0184,881.665,11.77
0.0186,895.67,11.77
0.0188,830.774,11.786
0.0190,719.487,11.786
0.0192,755.749,11.784
0.0194,827.648,11.78
0.0196,902.422,11.772
0.0198,951.063,11.768
0.0200,956.44,11.764
0.0202,969.194,11.772
0.0204,968.319,11.77
0.0206,962.942,11.768
0.0208,997.704,11.772
0.0210,973.696,11.768
0.0212,968.819,11.768
0.0214,975.321,11.774
0.0216,976.947,11.77
0.0218,979.072,11.77
0.0220,987.7,11.774
0.0222,980.698,11.768
0.0224,979.198,11.77
0.0226,910.8,11.786
0.0228,738.493,11.772
0.0230,885.167,11.778
0.0232,891.669,11.776
0.0234,903.298,11.778
0.0236,893.544,11.778
0.0238,887.417,11.772
0.0240,890.543,11.778
0.0242,802.389,11.784
0.0244,825.772,11.786
0.0246,833.024,11.774
0.0248,963.942,11.776
0.0250,962.692,11.774
0.0252,964.693,11.776
0.0254,965.068,11.77
0.0256,960.691,11.766
0.0258,968.069,11.77
0.0260,973.321,11.768
0.0262,974.696,11.774
0.0264,977.572,11.774
0.0266,974.696,11.772
0.0268,968.569,11.78
0.0270,801.764,11.774
0.0272,901.797,11.778
0.0274,900.547,11.776
0.0276,890.918,11.786
0.0278,767.253,11.79
0.0280,726.114,11.786
0.0282,776.131,11.784
0.0284,766.377,11.778
0.0286,878.914,11.778
0.0288,886.917,11.778
0.0290,883.291,11.782
0.0292,876.664,11.778
0.0294,880.165,11.782
0.0296,877.289,11.77
0.0298,884.916,11.782
0.0300,758.25,11.788
0.0302,825.147,11.782
0.0304,791.636,11.782
0.0306,801.264,11.784
0.0308,820.02,11.78
0.0310,823.021,11.778
0.0312,855.032,11.776
0.0314,837.776,11.782
0.0316,806.891,11.778
0.0318,806.766,11.78
0.0320,844.028,11.778
0.0322,855.657,11.774
0.0324,765.627,11.788
0.0326,728.49,11.798
0.0328,667.845,11.798
0.0330,642.211,11.796
0.0332,642.211,11.796
0.0334,641.836,11.796
0.0336,641.836,11.792
0.0338,657.466,11.79
0.0340,640.711,11.79
0.0342,646.963,11.792
0.0344,642.586,11.792
0.0346,643.337,11.788
0.0348,640.961,11.79
0.0350,660.342,11.788
0.0352,698.98,11.788
0.0354,699.73,11.788
0.0356,810.642,11.768
0.0358,943.311,11.774
0.0360,921.429,11.77
0.0362,921.554,11.766
0.0364,952.439,11.776
0.0366,1026.213,11.768
0.0368,985.825,11.768
0.0370,989.951,11.77
0.0372,990.326,11.772
0.0374,993.952,11.772
0.0376,997.954,11.768
0.0378,990.451,11.784
0.0380,975.696,11.772
0.0382,883.916,11.788
0.0384,749.497,11.784
0.0386,761.751,11.784
0.0388,763.751,11.784
0.0390,780.257,11.78
0.0392,785.384,11.78
0.0394,782.508,11.778
0.0396,785.509,11.784
0.0398,782.383,11.784
0.0400,777.131,11.784
0.0402,729.365,11.8
0.0404,559.309,11.788
0.0406,627.081,11.782
0.0408,684.85,11.788
0.0410,632.583,11.788
0.0412,655.841,11.792
0.0414,654.59,11.78
0.0416,868.911,11.776
0.0418,907.799,11.772
0.0420,938.559,11.768
0.0422,954.314,11.764
0.0424,949.563,11.766
0.0426,974.071,11.77
0.0428,959.691,11.772
0.0430,973.821,11.774
0.0432,983.949,11.764
0.0434,997.078,11.766
0.0436,970.695,11.768
0.0438,979.698,11.762
0.0440,982.449,11.772
0.0442,990.576,11.778
0.0444,975.946,11.784
0.0446,973.571,11.766
0.0448,1018.335,11.764
0.0450,986.575,11.768
0.0452,975.821,11.766
0.0454,1006.206,11.772
0.0456,969.069,11.772
0.0458,984.199,11.768
0.0460,996.078,11.762
0.0462,1003.456,11.764
0.0464,994.953,11.768
0.0466,960.942,11.774
0.0468,955.19,11.774
0.0470,952.439,11.776
0.0472,977.697,11.77
0.0474,986.95,11.768
0.0476,965.318,11.768
0.0478,978.447,11.766
0.0480,974.071,11.77
0.0482,933.182,11.768
0.0484,968.819,11.776
0.0486,966.818,11.772
0.0488,986.825,11.766
0.0490,991.952,11.768
0.0492,986.95,11.77
0.0494,980.198,11.768
0.0496,969.319,11.778
0.0498,960.942,11.778
0.0500,961.692,11.77
0.0502,971.945,11.77
0.0504,971.195,11.768
0.0506,960.566,11.77
0.0508,836.4,11.792
0.0510,783.383,11.78
0.0512,877.664,11.784
0.0514,879.79,11.784
0.0516,884.416,11.778
0.0518,886.542,11.778
0.0520,877.289,11.774
0.0522,835.775,11.786
0.0524,725.989,11.788
0.0526,855.657,11.774
0.0528,954.564,11.766
0.0530,974.571,11.77
0.0532,993.577,11.77
0.0534,992.827,11.774
0.0536,971.695,11.776
0.0538,913.551,11.79
0.0540,838.401,11.78
0.0542,900.547,11.774
0.0544,912.801,11.77
0.0546,856.032,11.788
0.0548,742.619,11.792
0.0550,729.115,11.792
0.0552,794.762,11.79
0.0554,825.897,11.776
0.0556,885.667,11.774
0.0558,888.668,11.77
0.0560,887.417,11.772
0.0562,893.544,11.778
0.0564,892.919,11.778
0.0566,934.058,11.776
0.0568,911.425,11.78
0.0570,816.394,11.786
0.0572,742.244,11.784
0.0574,751.998,11.782
0.0576,799.388,11.784
0.0578,804.515,11.784
0.0580,818.144,11.782
0.0582,844.278,11.774
0.0584,835.775,11.782
0.0586,793.886,11.778
0.0588,812.017,11.79
0.0590,829.523,11.784
0.0592,796.387,11.79
0.0594,746.996,11.796
0.0596,713.61,11.798
0.0598,669.595,11.79
0.0600,642.461,11.792
0.0602,643.337,11.79
0.0604,643.587,11.79
0.0606,645.212,11.794
0.0608,664.094,11.79
0.0610,641.711,11.792
0.0612,656.341,11.79
0.0614,654.59,11.79
0.0616,643.712,11.794
0.0618,646.213,11.798
0.0620,613.077,11.79
0.0622,642.837,11.792
0.0624,654.34,11.786
0.0626,809.016,11.762
0.0628,997.954,11.764
0.0630,998.704,11.77
0.0632,998.079,11.764
0.0634,1050.9709,11.788
0.0636,991.577,11.768
0.0638,992.077,11.77
0.0640,993.577,11.764
0.0642,995.578,11.762
0.0644,1004.331,11.768
0.0646,986.45,11.772
0.0648,1014.584,11.76
0.0650,1172.261,11.77
0.0652,1029.589,11.77
0.0654,999.954,11.772
0.0656,947.812,11.774
0.0658,951.688,11.77
0.0660,981.698,11.772
0.0662,962.067,11.772
0.0664,965.568,11.768
0.0666,966.443,11.766
0.0668,963.817,11.768
0.0670,966.818,11.77
0.0672,965.318,11.774
0.0674,966.944,11.772
0.0676,1006.832,11.77
0.0678,982.949,11.772
0.0680,977.072,11.768
0.0682,984.949,11.768
0.0684,1008.957,11.77
0.0686,941.185,11.772
0.0688,963.067,11.776
0.0690,969.819,11.772
0.0692,962.442,11.772
0.0694,958.816,11.772
0.0696,959.066,11.766
0.0698,964.318,11.772
0.0700,953.314,11.776
0.0702,958.566,11.774
0.0704,910.175,11.79
0.0706,745.245,11.778
0.0708,862.659,11.774
0.0710,881.415,11.774
0.0712,890.668,11.778
0.0714,889.543,11.776
0.0716,885.667,11.776
0.0718,886.042,11.782
0.0720,763.501,11.79
0.0722,729.49,11.774
0.0724,828.148,11.78
0.0726,729.615,11.788
0.0728,700.105,11.792
0.0730,714.207,11.794
0.0732,707.455,11.788
0.0734,699.203,11.79
0.0736,698.953,11.786
0.0738,708.831,11.766
0.0740,903.012,11.778
0.0742,882.006,11.776
0.0744,885.257,11.778
0.0746,844.995,11.78
0.0748,869.253,11.766
0.0750,1003.792,11.772
0.0752,986.412,11.77
0.0754,998.165,11.764
0.0756,1002.041,11.77
0.0758,984.786,11.768
0.0760,998.415,11.768
0.0762,998.415,11.764
0.0764,1008.168,11.772
0.0766,999.165,11.768
0.0768,989.538,11.774
0.0770,988.912,11.768
0.0772,1008.168,11.766
0.0774,1035.551,11.766
0.0776,996.79,11.766
0.0778,984.036,11.768
0.0780,974.408,11.77
0.0782,976.784,11.768
0.0784,976.659,11.774
0.0786,994.789,11.776
0.0788,972.408,11.774
0.0790,961.905,11.768
0.0792,971.657,11.768
0.0794,993.914,11.77
0.0796,993.664,11.79
0.0798,843.37,11.794
0.0800,806.859,11.78
0.0802,933.146,11.78
0.0804,960.779,11.776
0.0806,964.03,11.768
0.0808,962.78,11.772
0.0810,970.157,11.786
0.0812,967.406,11.782
0.0814,860.75,11.79
0.0816,784.103,11.786
0.0818,775.725,11.782
0.0820,772.724,11.784
0.0822,797.107,11.786
0.0824,825.49,11.782
0.0826,846.371,11.788
0.0828,790.98,11.788
0.0830,771.724,11.786
0.0832,832.367,11.78
0.0834,849.372,11.778
0.0836,726.836,11.78
0.0838,778.726,11.784
0.0840,821.864,11.786
0.0842,818.238,11.786
0.0844,809.485,11.786
0.0846,773.35,11.784
0.0848,762.221,11.78
0.0850,768.223,11.782
0.0852,717.208,11.788
0.0854,742.341,11.79
0.0856,726.336,11.79
0.0858,729.587,11.792
0.0860,714.708,11.788
0.0862,702.954,11.786
0.0864,699.953,11.786
0.0866,716.958,11.79
0.0868,678.947,11.794
0.0870,686.574,11.79
0.0872,699.328,11.784
0.0874,664.318,11.796
0.0876,618.93,11.79
0.0878,672.32,11.792
0.0880,651.189,11.792
0.0882,634.184,11.78
0.0884,824.114,11.778
0.0886,833.367,11.776
0.0888,830.491,11.774
0.0890,830.866,11.776
0.0892,830.616,11.776
0.0894,846.746,11.786
0.0896,730.212,11.782
0.0898,821.614,11.784
0.0900,822.864,11.778
0.0902,822.364,11.778
0.0904,836.993,11.774
0.0906,882.131,11.77
0.0908,882.131,11.778
0.0910,887.258,11.774
0.0912,862.501,11.77
0.0914,1008.043,11.782
0.0916,830.741,11.782
0.0918,771.599,11.784
0.0920,787.604,11.778
0.0922,878.505,11.772
0.0924,912.765,11.772
0.0926,912.89,11.774
0.0928,874.629,11.776
0.0930,867.127,11.782
0.0932,846.996,11.776
0.0934,898.636,11.786
0.0936,787.479,11.782
0.0938,897.386,11.776
0.0940,894.635,11.772
0.0942,894.76,11.768
0.0944,908.639,11.778
0.0946,885.007,11.776
0.0948,882.756,11.778
0.0950,892.884,11.776
0.0952,799.232,11.772
0.0954,891.634,11.788
0.0956,752.969,11.782
0.0958,853.248,11.778
0.0960,885.257,11.78
0.0962,896.135,11.78
0.0964,896.51,11.782
0.0966,812.111,11.766
0.0968,944.524,11.78
0.0970,802.108,11.77
0.0972,927.77,11.772
0.0974,942.024,11.772
0.0976,956.278,11.778
0.0978,943.399,11.772
0.0980,936.772,11.77
0.0982,940.148,11.768
0.0984,859.875,11.78
0.0986,782.227,11.784
0.0988,859.5,11.786
0.0990,838.494,11.772
0.0992,936.147,11.776
0.0994,925.644,11.774
0.0996,882.006,11.782
0.0998,751.718,11.77
0.1000,826.365,11.786
0.1002,740.215,11.776
0.1004,889.383,11.774
0.1006,888.883,11.772
0.1008,889.508,11.77
0.1010,892.634,11.774
0.1012,890.759,11.774
0.1014,882.631,11.788
0.1016,753.719,11.792
0.1018,729.337,11.77
0.1020,817.738,11.79
0.1022,791.48,11.774
0.1024,898.261,11.772
0.1026,896.886,11.774
0.1028,896.385,11.776
0.1030,896.886,11.772
0.1032,906.638,11.776
0.1034,852.373,11.782
0.1036,786.478,11.77
0.1038,930.02,11.77
0.1040,928.895,11.77
0.1042,947.65,11.772
0.1044,945.9,11.774
0.1046,943.649,11.772
0.1048,951.401,11.776
0.1050,864.376,11.788
0.1052,697.578,11.788
0.1054,704.58,11.78
0.1056,834.617,11.78
0.1058,865.627,11.78
0.1060,869.127,11.778
0.1062,862.376,11.774
0.1064,860.25,11.772
0.1066,861.625,11.784
0.1068,747.217,11.788
0.1070,717.708,11.79
0.1072,771.224,11.784
0.1074,681.823,11.792
0.1076,674.446,11.79
0.1078,677.697,11.776
0.1080,854.248,11.776
0.1082,945.4,11.772
0.1084,957.403,11.776
0.1086,943.024,11.768
0.1088,971.907,11.764
0.1090,968.406,11.758
0.1092,978.284,11.772
0.1094,952.777,11.772
0.1096,920.267,11.784
0.1098,899.761,11.77
0.1100,942.899,11.772
0.1102,924.394,11.768
0.1104,917.141,11.766
0.1106,906.763,11.77
0.1108,913.015,11.778
0.1110,882.631,11.778
0.1112,875.504,11.794
0.1114,711.707,11.788
0.1116,696.702,11.782
0.1118,751.218,11.786
0.1120,731.087,11.786
0.1122,722.585,11.786
0.1124,730.087,11.784
0.1126,730.712,11.782
0.1128,771.349,11.784
0.1130,770.599,11.778
0.1132,812.361,11.788
0.1134,741.215,11.788
