Time (s),Main Avg Current (mA),Main Avg Voltage (V)
0.0000,600.209,11.772
0.0002,699.494,11.768
0.0004,699.119,11.774
0.0006,676.986,11.774
0.0008,675.485,11.774
0.0010,649.226,11.778
0.0012,605.086,11.786
0.0014,511.053,11.778
0.0016,611.838,11.788
0.0018,598.834,11.772
0.0020,684.113,11.774
0.0022,684.364,11.776
0.0024,628.094,11.774
0.0026,656.229,11.78
0.0028,641.474,11.788
0.0030,610.088,11.772
0.0032,675.11,11.774
0.0034,666.607,11.77
0.0036,662.356,11.772
0.0038,661.105,11.774
0.0040,646.976,11.778
0.0042,571.699,11.79
0.0044,484.544,11.776
0.0046,590.456,11.776
0.0048,601.585,11.786
0.0050,591.081,11.77
0.0052,675.736,11.77
0.0054,670.359,11.772
0.0056,666.982,11.776
0.0058,660.855,11.78
0.0060,642.349,11.78
0.0062,583.828,11.788
0.0064,484.544,11.786
0.0066,521.932,11.774
0.0068,607.337,11.776
0.0070,562.821,11.776
0.0072,692.867,11.774
0.0074,675.861,11.772
0.0076,678.236,11.772
0.0078,678.737,11.77
0.0080,658.605,11.778
0.0082,629.97,11.786
0.0084,516.555,11.784
0.0086,605.336,11.782
0.0088,595.332,11.784
0.0090,620.966,11.77
0.0092,678.862,11.77
0.0094,672.86,11.768
0.0096,683.738,11.774
0.0098,667.358,11.778
0.0100,647.476,11.782
0.0102,564.947,11.792
0.0104,542.564,11.776
0.0106,607.712,11.776
0.0108,572.7,11.768
0.0110,685.989,11.772
0.0112,667.483,11.776
0.0114,669.608,11.776
0.0116,660.105,11.774
0.0118,655.479,11.776
0.0120,610.838,11.78
0.0122,514.429,11.788
0.0124,520.181,11.788
0.0126,553.318,11.782
0.0128,639.848,11.78
0.0130,648.101,11.774
0.0132,656.979,11.776
0.0134,562.196,11.784
0.0136,559.195,11.782
0.0138,577.576,11.778
0.0140,650.477,11.776
0.0142,663.356,11.772
0.0144,645.975,11.774
0.0146,662.231,11.766
0.0148,675.736,11.774
0.0150,681.613,11.772
0.0152,687.74,11.782
0.0154,577.826,11.786
0.0156,517.055,11.79
0.0158,553.943,11.778
0.0160,576.076,11.776
0.0162,546.69,11.782
0.0164,523.307,11.784
0.0166,528.809,11.782
0.0168,517.555,11.788
0.0170,527.059,11.784
0.0172,553.693,11.788
0.0174,554.568,11.78
0.0176,565.822,11.78
0.0178,517.305,11.784
0.0180,513.429,11.786
0.0182,531.435,11.782
0.0184,571.699,11.778
0.0186,593.457,11.778
0.0188,601.084,11.774
0.0190,617.465,11.778
0.0192,661.356,11.772
0.0194,736.632,11.77
0.0196,733.881,11.772
0.0198,715.625,11.768
0.0200,763.516,11.764
0.0202,740.133,11.766
0.0204,729.379,11.768
0.0206,724.002,11.77
0.0208,701.87,11.786
0.0210,574.95,11.784
0.0212,562.946,11.782
0.0214,568.323,11.778
0.0216,571.324,11.78
0.0218,563.947,11.78
0.0220,569.323,11.776
0.0222,582.828,11.784
0.0224,562.821,11.782
0.0226,567.948,11.776
0.0228,551.442,11.782
0.0230,510.053,11.778
0.0232,517.055,11.784
0.0234,576.576,11.784
0.0236,599.084,11.772
0.0238,710.998,11.772
0.0240,718.5,11.772
0.0242,724.628,11.778
0.0244,606.461,11.772
0.0246,639.098,11.78
0.0248,585.329,11.78
0.0250,587.33,11.78
0.0252,590.331,11.782
0.0254,591.331,11.776
0.0256,592.206,11.776
0.0258,565.447,11.784
0.0260,622.842,11.77
0.0262,687.49,11.772
0.0264,691.616,11.79
0.0266,572.575,11.77
0.0268,629.344,11.774
0.0270,617.965,11.774
0.0272,615.965,11.77
0.0274,573.575,11.768
0.0276,686.364,11.778
0.0278,655.103,11.776
0.0280,623.217,11.788
0.0282,583.203,11.78
0.0284,589.33,11.772
0.0286,587.455,11.778
0.0288,590.706,11.778
0.0290,617.84,11.78
0.0292,604.211,11.784
0.0294,591.831,11.78
0.0296,594.207,11.778
0.0298,584.579,11.78
0.0300,646.225,11.768
0.0302,674.985,11.772
0.0304,680.862,11.776
0.0306,682.988,11.77
0.0308,690.616,11.77
0.0310,628.719,11.784
0.0312,540.938,11.778
0.0314,604.085,11.782
0.0316,599.334,11.786
0.0318,632.47,11.774
0.0320,672.234,11.778
0.0322,659.605,11.786
0.0324,572.7,11.776
0.0326,617.59,11.776
0.0328,617.215,11.778
0.0330,606.461,11.778
0.0332,565.322,11.77
0.0334,706.371,11.77
0.0336,680.612,11.772
0.0338,662.856,11.772
0.0340,648.601,11.774
0.0342,624.718,11.776
0.0344,591.706,11.792
0.0346,488.295,11.794
0.0348,551.067,11.782
0.0350,560.07,11.77
0.0352,665.732,11.772
0.0354,667.358,11.772
0.0356,647.476,11.784
0.0358,561.946,11.776
0.0360,634.221,11.776
0.0362,593.832,11.768
0.0364,708.122,11.77
0.0366,702.12,11.766
0.0368,710.998,11.77
0.0370,704.12,11.774
0.0372,675.611,11.782
0.0374,654.228,11.782
0.0376,569.949,11.78
0.0378,641.223,11.774
0.0380,631.845,11.778
0.0382,648.601,11.766
0.0384,750.887,11.772
0.0386,723.627,11.77
0.0388,722.377,11.774
0.0390,681.237,11.77
0.0392,662.731,11.778
0.0394,571.699,11.786
0.0396,475.916,11.792
0.0398,522.682,11.782
0.0400,605.586,11.782
0.0402,556.194,11.774
0.0404,674.11,11.77
0.0406,674.36,11.77
0.0408,670.859,11.77
0.0410,667.483,11.772
0.0412,659.48,11.774
0.0414,624.468,11.788
0.0416,507.177,11.78
0.0418,604.085,11.78
0.0420,589.58,11.784
0.0422,630.97,11.77
0.0424,684.239,11.774
0.0426,667.858,11.776
0.0428,662.356,11.776
0.0430,656.854,11.772
0.0432,653.603,11.776
0.0434,562.196,11.786
0.0436,468.038,11.78
0.0438,605.586,11.78
0.0440,599.959,11.786
0.0442,613.464,11.776
0.0444,676.236,11.77
0.0446,688.365,11.774
0.0448,667.233,11.77
0.0450,660.855,11.776
0.0452,657.854,11.782
0.0454,560.195,11.79
0.0456,567.448,11.79
0.0458,627.594,11.776
0.0460,670.109,11.77
0.0462,660.48,11.772
0.0464,649.226,11.786
0.0466,507.427,11.78
0.0468,586.454,11.788
0.0470,588.83,11.774
0.0472,637.722,11.772
0.0474,635.847,11.772
0.0476,623.467,11.778
0.0478,645.35,11.774
0.0480,636.347,11.778
0.0482,636.597,11.776
0.0484,627.719,11.786
0.0486,509.803,11.782
0.0488,520.431,11.776
0.0490,552.067,11.776
0.0492,557.569,11.778
0.0494,531.56,11.788
0.0496,504.051,11.784
0.0498,543.189,11.782
0.0500,538.813,11.786
0.0502,534.686,11.776
0.0504,562.821,11.772
0.0506,595.458,11.778
0.0508,595.082,11.784
0.0510,567.448,11.782
0.0512,577.326,11.776
0.0514,594.707,11.774
0.0516,589.58,11.778
0.0518,546.565,11.782
0.0520,541.314,11.782
0.0522,562.196,11.784
0.0524,573.45,11.778
0.0526,634.346,11.774
0.0528,624.968,11.768
0.0530,634.096,11.774
0.0532,632.846,11.772
0.0534,658.104,11.772
0.0536,652.352,11.772
0.0538,645.85,11.77
0.0540,643.099,11.776
0.0542,624.593,11.78
0.0544,601.46,11.77
0.0546,622.467,11.778
0.0548,613.089,11.78
0.0550,602.335,11.78
0.0552,612.463,11.778
0.0554,621.342,11.774
0.0556,628.219,11.774
0.0558,631.345,11.772
0.0560,626.343,11.78
0.0562,628.094,11.782
0.0564,600.959,11.776
0.0566,603.46,11.784
0.0568,557.819,11.782
0.0570,578.201,11.776
0.0572,571.699,11.778
0.0574,510.053,11.784
0.0576,490.296,11.784
0.0578,536.812,11.788
0.0580,488.045,11.786
0.0582,567.323,11.774
0.0584,565.322,11.768
0.0586,691.616,11.766
0.0588,724.628,11.766
0.0590,711.623,11.772
0.0592,691.616,11.776
0.0594,619.341,11.776
0.0596,610.088,11.778
0.0598,588.08,11.778
0.0600,590.581,11.776
0.0602,593.957,11.776
0.0604,594.707,11.776
0.0606,595.332,11.778
0.0608,605.461,11.78
0.0610,573.575,11.766
0.0612,708.247,11.774
0.0614,687.865,11.768
0.0616,656.104,11.78
0.0618,565.947,11.784
0.0620,609.587,11.78
0.0622,611.338,11.772
0.0624,617.84,11.776
0.0626,608.712,11.762
0.0628,684.239,11.772
0.0630,691.366,11.774
0.0632,663.981,11.77
0.0634,689.49,11.776
0.0636,629.469,11.784
0.0638,589.33,11.778
0.0640,591.456,11.778
0.0642,590.706,11.78
0.0644,593.457,11.778
0.0646,593.707,11.78
0.0648,593.207,11.778
0.0650,592.582,11.78
0.0652,637.347,11.776
0.0654,698.619,11.772
0.0656,675.986,11.774
0.0658,705.246,11.776
0.0660,704.246,11.776
0.0662,699.244,11.766
0.0664,758.139,11.77
0.0666,687.865,11.78
0.0668,614.714,11.774
0.0670,632.345,11.762
0.0672,712.874,11.774
0.0674,672.86,11.778
0.0676,684.364,11.772
0.0678,633.846,11.78
0.0680,614.339,11.778
0.0682,618.716,11.774
0.0684,614.839,11.774
0.0686,610.838,11.786
0.0688,624.218,11.77
0.0690,702.981,11.772
0.0692,707.358,11.766
0.0694,720.112,11.768
0.0696,659.092,11.778
0.0698,569.562,11.776
0.0700,627.206,11.776
0.0702,623.58,11.77
0.0704,734.117,11.766
0.0706,748.872,11.766
0.0708,700.856,11.784
0.0710,629.957,11.774
0.0712,681.349,11.776
0.0714,653.34,11.768
0.0716,744.995,11.768
0.0718,752.373,11.764
0.0720,782.883,11.766
0.0722,745.871,11.776
0.0724,675.097,11.782
0.0726,611.451,11.79
0.0728,529.799,11.78
0.0730,617.953,11.78
0.0732,582.192,11.766
0.0734,654.966,11.77
0.0736,683.225,11.77
0.0738,675.847,11.776
0.0740,670.596,11.774
0.0742,669.095,11.774
0.0744,631.458,11.782
0.0746,510.043,11.776
0.0748,614.702,11.778
0.0750,585.318,11.772
0.0752,654.34,11.774
0.0754,684.35,11.774
0.0756,677.223,11.772
0.0758,678.973,11.772
0.0760,669.595,11.772
0.0762,644.337,11.78
0.0764,546.555,11.78
0.0766,603.449,11.778
0.0768,619.829,11.79
0.0770,602.573,11.774
0.0772,687.476,11.766
0.0774,686.601,11.772
0.0776,676.598,11.774
0.0778,673.097,11.774
0.0780,677.598,11.78
0.0782,600.573,11.79
0.0784,511.918,11.778
0.0786,633.584,11.78
0.0788,579.941,11.768
0.0790,655.466,11.772
0.0792,684.225,11.776
0.0794,677.723,11.774
0.0796,668.97,11.776
0.0798,668.095,11.772
0.0800,654.09,11.776
0.0802,541.678,11.788
0.0804,565.561,11.788
0.0806,600.573,11.78
0.0808,670.846,11.776
0.0810,670.971,11.774
0.0812,654.716,11.784
0.0814,529.674,11.772
0.0816,610.826,11.78
0.0818,634.084,11.772
0.0820,663.593,11.776
0.0822,662.718,11.776
0.0824,659.092,11.774
0.0826,673.222,11.774
0.0828,669.345,11.774
0.0830,668.845,11.774
0.0832,631.208,11.788
0.0834,512.294,11.788
0.0836,532.55,11.786
0.0838,552.557,11.784
0.0840,548.806,11.784
0.0842,538.052,11.78
0.0844,521.922,11.78
0.0846,507.542,11.784
0.0848,507.292,11.792
0.0850,535.176,11.786
0.0852,571.563,11.784
0.0854,598.072,11.774
0.0856,543.929,11.782
0.0858,510.418,11.786
0.0860,534.301,11.78
0.0862,570.188,11.778
0.0864,663.218,11.776
0.0866,669.971,11.776
0.0868,687.726,11.77
0.0870,663.718,11.77
0.0872,698.105,11.774
0.0874,677.723,11.778
0.0876,608.325,11.78
0.0878,613.452,11.78
0.0880,624.831,11.778
0.0882,607.825,11.774
0.0884,610.701,11.774
0.0886,617.203,11.774
0.0888,607.95,11.782
0.0890,617.078,11.776
0.0892,632.333,11.78
0.0894,606.45,11.78
0.0896,610.826,11.776
0.0898,618.078,11.774
0.0900,611.576,11.78
0.0902,550.681,11.786
0.0904,534.426,11.784
0.0906,573.439,11.774
0.0908,658.342,11.774
0.0910,646.588,11.77
0.0912,639.335,11.77
0.0914,713.235,11.764
0.0916,753.248,11.776
0.0918,741.619,11.78
0.0920,658.717,11.782
0.0922,569.437,11.776
0.0924,650.214,11.772
0.0926,649.589,11.776
0.0928,625.456,11.778
0.0930,604.574,11.782
0.0932,604.699,11.776
0.0934,606.2,11.774
0.0936,636.209,11.782
0.0938,592.32,11.772
0.0940,710.234,11.762
0.0942,766.752,11.774
0.0944,653.59,11.782
0.0946,577.065,11.782
0.0948,609.826,11.772
0.0950,658.717,11.772
0.0952,622.955,11.774
0.0954,633.208,11.776
0.0956,607.7,11.778
