Time (s),Main Avg Current (mA),Main Avg Voltage (V)
0.0000,739.397,11.77
0.0002,738.522,11.78
0.0004,730.394,11.776
0.0006,733.645,11.776
0.0008,732.52,11.774
0.0010,754.278,11.77
0.0012,766.782,11.766
0.0014,781.037,11.774
0.0016,757.904,11.778
0.0018,739.397,11.776
0.0020,750.901,11.776
0.0022,762.281,11.772
0.0024,767.658,11.772
0.0026,764.531,11.77
0.0028,768.783,11.772
0.0030,766.532,11.774
0.0032,766.032,11.778
0.0034,767.783,11.776
0.0036,764.406,11.774
0.0038,759.154,11.77
0.0040,761.78,11.77
0.0042,759.655,11.774
0.0044,764.656,11.772
0.0046,759.405,11.776
0.0048,771.159,11.776
0.0050,768.158,11.772
0.0052,784.664,11.774
0.0054,764.656,11.774
0.0056,786.54,11.774
0.0058,759.905,11.776
0.0060,766.782,11.772
0.0062,757.404,11.774
0.0064,767.908,11.772
0.0066,767.282,11.764
0.0068,820.052,11.772
0.0070,825.429,11.774
0.0072,820.677,11.778
0.0074,818.051,11.778
0.0076,819.052,11.784
0.0078,812.799,11.772
0.0080,821.052,11.77
0.0082,819.677,11.768
0.0084,821.803,11.772
0.0086,823.678,11.772
0.0088,840.684,11.776
0.0090,826.554,11.772
0.0092,826.679,11.768
0.0094,830.056,11.768
0.0096,810.298,11.774
0.0098,770.033,11.774
0.0100,797.544,11.772
0.0102,811.549,11.774
0.0104,807.922,11.772
0.0106,820.177,11.772
0.0108,824.804,11.77
0.0110,815.925,11.768
0.0112,821.302,11.772
0.0114,832.306,11.772
0.0116,815.175,11.77
0.0118,813.8,11.77
0.0120,815.425,11.768
0.0122,807.297,11.778
0.0124,793.542,11.78
0.0126,836.683,11.772
0.0128,820.802,11.776
0.0130,815.3,11.772
0.0132,817.051,11.772
0.0134,786.665,11.772
0.0136,777.786,11.774
0.0138,747.4,11.788
0.0140,714.638,11.778
0.0142,752.777,11.782
0.0144,719.015,11.782
0.0146,700.758,11.78
0.0148,701.758,11.776
0.0150,731.144,11.78
0.0152,704.759,11.78
0.0154,708.761,11.78
0.0156,711.887,11.78
0.0158,711.887,11.778
0.0160,709.386,11.78
0.0162,709.886,11.784
0.0164,686.002,11.788
0.0166,672.247,11.78
0.0168,662.869,11.788
0.0170,597.22,11.788
0.0172,604.848,11.78
0.0174,613.101,11.784
0.0176,630.982,11.782
0.0178,657.367,11.786
0.0180,620.353,11.79
0.0182,597.095,11.792
0.0184,624.73,11.782
0.0186,720.515,11.774
0.0188,720.39,11.778
0.0190,679.125,11.782
0.0192,671.747,11.788
0.0194,626.981,11.786
0.0196,605.348,11.784
0.0198,605.098,11.786
0.0200,602.472,11.784
0.0202,603.722,11.782
0.0204,604.097,11.788
0.0206,603.722,11.79
0.0208,604.472,11.786
0.0210,604.597,11.782
0.0212,614.726,11.782
0.0214,591.593,11.786
0.0216,596.72,11.78
0.0218,617.727,11.778
0.0220,615.476,11.788
0.0222,646.738,11.782
0.0224,688.503,11.778
0.0226,708.761,11.782
0.0228,682.001,11.778
0.0230,683.627,11.776
0.0232,691.254,11.778
0.0234,683.376,11.778
0.0236,682.376,11.78
0.0238,720.265,11.78
0.0240,699.257,11.78
0.0242,671.872,11.78
0.0244,671.497,11.78
0.0246,673.248,11.78
0.0248,671.997,11.784
0.0250,670.622,11.782
0.0252,671.747,11.782
0.0254,678.125,11.778
0.0256,675.749,11.774
0.0258,675.123,11.782
0.0260,675.499,11.778
0.0262,679.75,11.778
0.0264,685.127,11.78
0.0266,707.886,11.776
0.0268,750.276,11.774
0.0270,749.151,11.78
0.0272,692.005,11.776
0.0274,682.126,11.78
0.0276,682.501,11.778
0.0278,696.381,11.774
0.0280,709.136,11.776
0.0282,692.005,11.778
0.0284,684.752,11.78
0.0286,680.876,11.78
0.0288,684.377,11.78
0.0290,698.507,11.78
0.0292,693.255,11.78
0.0294,688.628,11.774
0.0296,689.379,11.776
0.0298,688.503,11.776
0.0300,697.132,11.778
0.0302,718.139,11.782
0.0304,687.378,11.78
0.0306,688.503,11.78
0.0308,687.128,11.776
0.0310,682.376,11.778
0.0312,675.248,11.778
0.0314,672.247,11.78
0.0316,671.622,11.78
0.0318,696.256,11.776
0.0320,745.274,11.772
0.0322,698.882,11.772
0.0324,713.263,11.78
0.0326,693.005,11.778
0.0328,693.755,11.778
0.0330,700.133,11.776
0.0332,692.005,11.776
0.0334,697.632,11.774
0.0336,713.513,11.774
0.0338,694.756,11.776
0.0340,695.006,11.778
0.0342,737.271,11.774
0.0344,750.026,11.776
0.0346,744.774,11.776
0.0348,749.276,11.772
0.0350,750.151,11.772
0.0352,757.904,11.772
0.0354,770.409,11.774
0.0356,794.167,11.766
0.0358,811.799,11.772
0.0360,753.903,11.774
0.0362,748.901,11.774
0.0364,749.651,11.768
0.0366,777.536,11.774
0.0368,759.53,11.774
0.0370,768.033,11.774
0.0372,764.907,11.776
0.0374,759.029,11.768
0.0376,814.425,11.77
0.0378,765.907,11.772
0.0380,782.788,11.774
0.0382,767.282,11.78
0.0384,744.649,11.778
0.0386,714.263,11.776
0.0388,715.013,11.776
0.0390,724.517,11.774
0.0392,703.259,11.78
0.0394,699.382,11.778
0.0396,694.631,11.778
0.0398,697.757,11.782
0.0400,699.007,11.772
0.0402,703.634,11.776
0.0404,698.882,11.776
0.0406,699.132,11.778
0.0408,697.757,11.78
0.0410,705.26,11.782
0.0412,704.384,11.77
0.0414,699.007,11.778
0.0416,697.382,11.776
0.0418,699.883,11.778
0.0420,705.26,11.778
0.0422,697.507,11.784
0.0424,694.506,11.782
0.0426,690.629,11.78
0.0428,691.004,11.778
0.0430,691.505,11.776
0.0432,696.131,11.776
0.0434,695.756,11.776
0.0436,688.879,11.78
0.0438,691.254,11.78
0.0440,691.88,11.774
0.0442,696.006,11.776
0.0444,702.258,11.778
0.0446,696.256,11.778
0.0448,691.379,11.78
0.0450,692.88,11.776
0.0452,690.129,11.778
0.0454,695.756,11.778
0.0456,690.129,11.778
0.0458,700.508,11.782
0.0460,705.635,11.778
0.0462,704.134,11.78
0.0464,690.129,11.78
0.0466,711.012,11.778
0.0468,703.634,11.774
0.0470,697.882,11.778
0.0472,696.506,11.772
0.0474,697.882,11.778
0.0476,694.005,11.778
0.0478,700.133,11.778
0.0480,697.757,11.78
0.0482,691.004,11.78
0.0484,678.125,11.778
0.0486,679.625,11.776
0.0488,683.376,11.776
0.0490,706.385,11.776
0.0492,709.011,11.778
0.0494,713.638,11.772
0.0496,710.386,11.77
0.0498,712.762,11.78
0.0500,702.258,11.778
0.0502,678.375,11.778
0.0504,699.132,11.778
0.0506,702.258,11.778
0.0508,680,11.778
0.0510,709.636,11.774
0.0512,714.013,11.774
0.0514,730.644,11.772
0.0516,712.387,11.778
0.0518,726.017,11.778
0.0520,722.766,11.78
0.0522,735.646,11.774
0.0524,734.27,11.772
0.0526,735.271,11.778
0.0528,663.494,11.778
0.0530,678.125,11.78
0.0532,681.251,11.782
0.0534,624.98,11.784
0.0536,616.352,11.786
0.0538,625.105,11.778
0.0540,650.864,11.784
0.0542,663.494,11.774
0.0544,655.491,11.786
0.0546,610.975,11.784
0.0548,659.368,11.772
0.0550,733.52,11.772
0.0552,749.651,11.766
0.0554,770.784,11.77
0.0556,727.268,11.772
0.0558,712.262,11.788
0.0560,623.98,11.782
0.0562,630.357,11.786
0.0564,664.87,11.778
0.0566,691.129,11.776
0.0568,683.752,11.776
0.0570,676.749,11.78
0.0572,675.374,11.778
0.0574,675.874,11.776
0.0576,676.374,11.774
0.0578,661.118,11.778
0.0580,649.614,11.774
0.0582,679,11.78
0.0584,668.871,11.784
0.0586,703.134,11.79
0.0588,704.259,11.776
0.0590,724.767,11.774
0.0592,729.894,11.776
0.0594,687.628,11.772
0.0596,683.502,11.776
0.0598,694.506,11.778
0.0600,698.382,11.782
0.0602,702.759,11.778
0.0604,745.024,11.772
0.0606,717.639,11.774
0.0608,718.64,11.776
0.0610,709.636,11.77
0.0612,716.639,11.778
0.0614,713.263,11.776
0.0616,712.012,11.776
0.0618,688.378,11.778
0.0620,714.513,11.774
0.0622,712.387,11.778
0.0624,709.386,11.776
0.0626,709.136,11.78
0.0628,707.635,11.778
0.0630,709.886,11.776
0.0632,709.761,11.776
0.0634,703.634,11.77
0.0636,746.775,11.772
0.0638,721.516,11.776
0.0640,718.264,11.792
0.0642,609.099,11.784
0.0644,634.734,11.778
0.0646,668.496,11.772
0.0648,669.371,11.774
0.0650,666.495,11.776
0.0652,663.744,11.78
0.0654,675.499,11.784
0.0656,674.998,11.78
0.0658,661.869,11.778
0.0660,687.628,11.786
0.0662,688.253,11.776
0.0664,687.503,11.776
0.0666,682.126,11.78
0.0668,688.503,11.782
0.0670,682.876,11.778
0.0672,688.378,11.774
0.0674,701.758,11.766
0.0676,718.64,11.776
0.0678,733.895,11.778
0.0680,724.642,11.776
0.0682,720.765,11.776
0.0684,723.891,11.776
0.0686,716.639,11.768
0.0688,731.894,11.768
0.0690,739.272,11.766
0.0692,748.526,11.786
0.0694,741.023,11.774
0.0696,770.033,11.784
0.0698,660.618,11.776
0.0700,726.142,11.766
0.0702,741.273,11.766
0.0704,762.406,11.772
0.0706,762.281,11.774
0.0708,764.281,11.778
0.0710,774.66,11.776
0.0712,736.146,11.774
0.0714,766.532,11.772
0.0716,760.78,11.768
0.0718,753.152,11.772
0.0720,740.898,11.776
0.0722,740.398,11.776
0.0724,722.516,11.778
0.0726,693.755,11.776
0.0728,775.535,11.772
0.0730,731.019,11.78
0.0732,680.625,11.778
0.0734,679.625,11.778
0.0736,679.75,11.78
0.0738,662.369,11.778
0.0740,679.875,11.778
0.0742,676.374,11.776
0.0744,675.624,11.778
0.0746,675.749,11.782
0.0748,676.124,11.782
0.0750,676.624,11.778
0.0752,675.499,11.776
0.0754,640.736,11.782
0.0756,646.113,11.774
0.0758,693.255,11.778
0.0760,689.504,11.778
0.0762,688.753,11.776
0.0764,688.128,11.78
0.0766,691.505,11.774
0.0768,691.129,11.776
0.0770,691.505,11.778
0.0772,697.382,11.78
0.0774,707.76,11.784
0.0776,671.997,11.776
0.0778,696.881,11.776
0.0780,707.385,11.774
0.0782,703.759,11.778
0.0784,692.005,11.772
0.0786,711.012,11.776
0.0788,688.503,11.774
0.0790,693.255,11.778
0.0792,698.507,11.778
0.0794,690.504,11.776
0.0796,688.503,11.774
0.0798,690.129,11.776
0.0800,690.129,11.784
0.0802,679.25,11.782
0.0804,680.125,11.776
0.0806,678.375,11.778
0.0808,689.504,11.778
0.0810,679.875,11.776
0.0812,681.501,11.78
0.0814,684.252,11.778
0.0816,697.257,11.774
0.0818,689.004,11.778
0.0820,737.021,11.766
0.0822,752.652,11.776
0.0824,676.624,11.774
0.0826,665.62,11.78
0.0828,661.744,11.786
0.0830,661.869,11.782
0.0832,668.871,11.778
0.0834,682.876,11.776
0.0836,703.009,11.774
0.0838,681.876,11.778
0.0840,682.251,11.77
0.0842,715.388,11.778
0.0844,698.507,11.776
0.0846,683.001,11.776
0.0848,699.132,11.778
0.0850,708.136,11.776
0.0852,697.632,11.776
0.0854,701.508,11.78
0.0856,699.007,11.776
0.0858,697.257,11.778
0.0860,699.632,11.776
0.0862,711.137,11.774
0.0864,715.263,11.772
0.0866,719.14,11.772
0.0868,713.012,11.778
0.0870,704.509,11.774
0.0872,702.509,11.778
0.0874,715.013,11.774
0.0876,711.512,11.774
0.0878,707.247,11.78
0.0880,708.747,11.782
0.0882,678.612,11.784
0.0884,679.612,11.778
0.0886,693.492,11.778
0.0888,703.37,11.772
0.0890,680.737,11.778
0.0892,705.746,11.782
0.0894,677.986,11.774
0.0896,697.993,11.774
0.0898,696.118,11.772
0.0900,670.859,11.772
0.0902,765.642,11.776
0.0904,679.987,11.778
0.0906,713.249,11.778
0.0908,705.996,11.778
0.0910,705.746,11.786
0.0912,676.611,11.776
0.0914,669.984,11.778
0.0916,641.974,11.778
0.0918,642.349,11.78
0.0920,632.596,11.782
0.0922,630.095,11.778
0.0924,621.967,11.782
0.0926,633.471,11.784
0.0928,660.98,11.78
0.0930,676.861,11.776
0.0932,713.874,11.782
0.0934,647.476,11.784
0.0936,624.968,11.778
0.0938,650.352,11.782
0.0940,634.596,11.78
0.0942,669.358,11.776
0.0944,681.738,11.776
0.0946,677.236,11.776
0.0948,695.617,11.78
0.0950,696.493,11.782
0.0952,657.229,11.782
0.0954,646.85,11.778
0.0956,651.602,11.78
0.0958,667.483,11.776
0.0960,656.854,11.778
0.0962,652.102,11.778
0.0964,655.729,11.778
0.0966,655.729,11.778
0.0968,647.351,11.772
0.0970,594.207,11.786
0.0972,563.821,11.78
0.0974,643.474,11.782
0.0976,619.466,11.78
0.0978,641.349,11.784
0.0980,596.583,11.782
0.0982,619.466,11.78
0.0984,615.214,11.78
0.0986,640.848,11.776
0.0988,681.613,11.776
0.0990,692.867,11.782
0.0992,670.484,11.782
0.0994,661.356,11.78
0.0996,691.991,11.776
0.0998,654.228,11.772
0.1000,703.245,11.774
0.1002,704.496,11.78
0.1004,659.48,11.78
0.1006,681.863,11.774
0.1008,721.377,11.77
0.1010,717.875,11.774
0.1012,699.619,11.776
0.1014,710.123,11.774
0.1016,698.494,11.776
0.1018,711.873,11.774
0.1020,712.498,11.772
0.1022,736.632,11.772
0.1024,726.378,11.772
0.1026,724.878,11.77
0.1028,729.504,11.786
0.1030,732.38,11.776
0.1032,778.897,11.768
0.1034,777.896,11.77
0.1036,739.633,11.772
0.1038,741.383,11.77
0.1040,732.13,11.776
0.1042,737.257,11.774
0.1044,738.883,11.776
0.1046,723.127,11.772
0.1048,751.637,11.774
0.1050,752.262,11.776
0.1052,730.005,11.774
0.1054,719.501,11.772
0.1056,685.489,11.776
0.1058,725.003,11.774
0.1060,678.862,11.776
0.1062,681.738,11.776
0.1064,681.488,11.778
0.1066,700.119,11.78
0.1068,680.862,11.778
0.1070,681.112,11.778
0.1072,679.737,11.782
0.1074,678.486,11.778
0.1076,679.987,11.772
0.1078,678.612,11.776
0.1080,680.487,11.774
0.1082,685.239,11.776
0.1084,699.244,11.778
0.1086,679.112,11.774
0.1088,682.363,11.774
0.1090,724.753,11.784
0.1092,685.864,11.776
0.1094,686.614,11.78
0.1096,686.114,11.784
0.1098,684.739,11.778
0.1100,693.117,11.774
0.1102,699.244,11.778
0.1104,691.491,11.772
0.1106,702.62,11.784
0.1108,700.869,11.774
