Time (s),Main Avg Current (mA),Main Avg Voltage (V)
0.0000,817.535,11.786
0.0002,819.786,11.788
0.0004,815.284,11.788
0.0006,797.278,11.782
0.0008,795.027,11.784
0.0010,794.027,11.786
0.0012,794.777,11.78
0.0014,770.644,11.786
0.0016,777.771,11.786
0.0018,770.519,11.784
0.0020,759.015,11.784
0.0022,783.273,11.79
0.0024,751.512,11.796
0.0026,707.497,11.794
0.0028,731.63,11.784
0.0030,755.763,11.796
0.0032,663.606,11.788
0.0034,673.61,11.786
0.0036,663.981,11.804
0.0038,576.451,11.792
0.0040,653.728,11.794
0.0042,650.477,11.792
0.0044,654.978,11.79
0.0046,650.102,11.792
0.0048,652.227,11.792
0.0050,654.478,11.798
0.0052,643.099,11.792
0.0054,675.861,11.794
0.0056,645.1,11.794
0.0058,654.603,11.788
0.0060,655.854,11.79
0.0062,642.724,11.792
0.0064,642.724,11.79
0.0066,642.974,11.792
0.0068,642.849,11.79
0.0070,635.471,11.786
0.0072,637.097,11.79
0.0074,634.221,11.792
0.0076,570.074,11.794
0.0078,602.21,11.798
0.0080,601.96,11.796
0.0082,606.461,11.79
0.0084,607.212,11.792
0.0086,606.461,11.8
0.0088,751.637,11.766
0.0090,954.333,11.764
0.0092,964.962,11.77
0.0094,965.712,11.766
0.0096,966.212,11.77
0.0098,851.297,11.78
0.0100,798.028,11.782
0.0102,792.401,11.78
0.0104,792.401,11.782
0.0106,792.526,11.78
0.0108,791.901,11.778
0.0110,792.151,11.772
0.0112,827.914,11.774
0.0114,838.793,11.776
0.0116,830.039,11.778
0.0118,863.801,11.758
0.0120,1168.783,11.754
0.0122,1184.163,11.78
0.0124,862.801,11.778
0.0126,840.168,11.774
0.0128,840.918,11.774
0.0130,829.539,11.78
0.0132,814.659,11.774
0.0134,812.533,11.78
0.0136,812.908,11.778
0.0138,813.909,11.776
0.0140,867.428,11.77
0.0142,907.817,11.776
0.0144,819.536,11.782
0.0146,761.39,11.786
0.0148,874.305,11.758
0.0150,1092.256,11.752
0.0152,1160.53,11.766
0.0154,1054.243,11.764
0.0156,1004.976,11.762
0.0158,1063.496,11.77
0.0160,1001.349,11.772
0.0162,1048.616,11.784
0.0164,827.414,11.78
0.0166,804.03,11.776
0.0168,817.785,11.774
0.0170,822.287,11.774
0.0172,819.786,11.78
0.0174,828.789,11.776
0.0176,841.919,11.772
0.0178,864.802,11.784
0.0180,814.034,11.778
0.0182,808.907,11.792
0.0184,656.354,11.792
0.0186,626.218,11.792
0.0188,664.982,11.79
