Time (s),Main Avg Current (mA),Main Avg Voltage (V)
0.0000,535.416,11.786
0.0002,560.418,11.778
0.0004,644.049,11.776
0.0006,651.925,11.774
0.0008,684.303,11.778
0.0010,665.176,11.78
0.0012,674.177,11.778
0.0014,645.05,11.782
0.0016,605.171,11.78
0.0018,633.549,11.774
0.0020,640.674,11.778
0.0022,636.799,11.782
0.0024,652.3,11.78
0.0026,652.3,11.782
0.0028,628.548,11.782
0.0030,611.422,11.778
0.0032,633.674,11.776
0.0034,674.927,11.782
0.0036,664.551,11.778
0.0038,677.677,11.778
0.0040,700.304,11.78
0.0042,631.049,11.782
0.0044,603.421,11.776
0.0046,600.546,11.784
0.0048,584.545,11.768
0.0050,757.058,11.756
0.0052,940.072,11.76
0.0054,972.45,11.758
0.0056,895.069,11.762
0.0058,883.318,11.76
0.0060,884.943,11.766
0.0062,817.438,11.77
0.0064,797.936,11.766
0.0066,803.437,11.788
0.0068,752.308,11.766
0.0070,844.69,11.764
0.0072,713.805,11.768
0.0074,734.057,11.776
0.0076,715.18,11.778
0.0078,716.93,11.788
0.0080,753.933,11.772
0.0082,786.436,11.768
0.0084,704.179,11.768
0.0086,728.056,11.776
0.0088,682.302,11.78
0.0090,663.551,11.78
0.0092,665.301,11.78
0.0094,659.176,11.78
0.0096,661.426,11.778
0.0098,688.553,11.76
0.0100,807.312,11.77
0.0102,781.685,11.768
0.0104,798.687,11.768
0.0106,796.436,11.774
0.0108,726.181,11.774
0.0110,699.429,11.778
0.0112,698.929,11.76
0.0114,783.685,11.77
0.0116,775.31,11.772
0.0118,742.307,11.784
0.0120,682.052,11.782
0.0122,668.926,11.784
0.0124,697.679,11.776
0.0126,749.808,11.768
0.0128,768.309,11.77
0.0130,752.308,11.77
0.0132,750.183,11.77
0.0134,797.061,11.772
0.0136,762.309,11.788
0.0138,551.667,11.778
0.0140,655.55,11.77
0.0142,718.555,11.77
0.0144,773.184,11.776
0.0146,650.3,11.78
0.0148,675.427,11.78
0.0150,635.549,11.768
0.0152,766.184,11.764
0.0154,776.31,11.768
0.0156,767.059,11.774
0.0158,738.557,11.78
0.0160,633.799,11.796
0.0162,561.793,11.78
0.0164,680.677,11.788
0.0166,664.301,11.77
0.0168,779.06,11.768
0.0170,776.185,11.77
0.0172,790.936,11.774
0.0174,727.806,11.784
0.0176,585.045,11.778
0.0178,652.175,11.78
0.0180,616.422,11.77
0.0182,777.06,11.772
0.0184,787.561,11.77
0.0186,777.185,11.774
0.0188,724.556,11.778
0.0190,642.174,11.792
0.0192,556.793,11.778
0.0194,662.801,11.788
0.0196,664.676,11.77
0.0198,767.559,11.776
0.0200,752.308,11.772
0.0202,747.558,11.776
0.0204,739.182,11.786
0.0206,563.793,11.786
0.0208,632.049,11.776
0.0210,654.925,11.764
0.0212,756.433,11.768
0.0214,794.811,11.776
0.0216,783.935,11.774
0.0218,755.433,11.778
0.0220,673.802,11.794
0.0222,524.665,11.786
0.0224,626.548,11.77
0.0226,746.057,11.776
0.0228,739.932,11.774
0.0230,715.68,11.794
0.0232,588.67,11.79
0.0234,589.67,11.774
0.0236,740.807,11.77
0.0238,747.307,11.768
0.0240,756.433,11.768
0.0242,747.433,11.776
0.0244,764.684,11.776
0.0246,624.173,11.788
0.0248,568.294,11.78
0.0250,656.675,11.79
0.0252,517.04,11.788
0.0254,508.414,11.788
0.0256,627.548,11.772
0.0258,730.806,11.776
0.0260,722.556,11.776
0.0262,739.307,11.78
0.0264,663.051,11.788
0.0266,524.29,11.786
0.0268,543.292,11.786
0.0270,551.667,11.79
0.0272,519.665,11.788
0.0274,516.915,11.788
0.0276,529.541,11.786
0.0278,536.291,11.782
0.0280,580.795,11.782
0.0282,602.171,11.786
0.0284,605.671,11.784
0.0286,608.547,11.786
0.0288,612.172,11.782
0.0290,600.171,11.78
0.0292,603.046,11.782
0.0294,597.296,11.776
0.0296,618.423,11.78
0.0298,587.545,11.79
0.0300,573.169,11.786
0.0302,565.293,11.782
0.0304,587.92,11.786
0.0306,580.67,11.782
0.0308,566.043,11.784
0.0310,568.919,11.786
0.0312,549.417,11.788
0.0314,530.541,11.784
0.0316,545.667,11.782
0.0318,532.291,11.788
0.0320,528.416,11.784
0.0322,537.166,11.788
0.0324,532.166,11.788
0.0326,528.291,11.788
0.0328,528.666,11.79
0.0330,514.664,11.792
0.0332,477.162,11.788
0.0334,508.789,11.786
0.0336,488.912,11.79
0.0338,482.037,11.786
0.0340,577.169,11.782
0.0342,705.304,11.772
0.0344,763.059,11.772
0.0346,760.309,11.784
0.0348,665.926,11.766
0.0350,696.929,11.772
0.0352,684.928,11.774
0.0354,691.553,11.776
0.0356,673.677,11.776
0.0358,634.174,11.76
0.0360,848.44,11.764
0.0362,779.56,11.78
0.0364,667.426,11.776
0.0366,731.431,11.774
0.0368,708.179,11.782
0.0370,677.302,11.766
0.0372,790.686,11.758
0.0374,722.431,11.776
0.0376,681.177,11.772
0.0378,726.556,11.776
0.0380,724.181,11.778
0.0382,729.056,11.776
0.0384,695.053,11.774
0.0386,667.426,11.776
0.0388,614.172,11.766
0.0390,732.806,11.768
0.0392,802.687,11.768
0.0394,758.808,11.774
0.0396,752.558,11.788
0.0398,565.793,11.768
0.0400,697.304,11.776
0.0402,663.051,11.764
0.0404,745.682,11.77
0.0406,728.556,11.782
0.0408,600.296,11.772
0.0410,671.427,11.774
0.0412,658.176,11.774
0.0414,613.922,11.762
0.0416,786.811,11.774
0.0418,753.433,11.772
0.0420,747.307,11.772
0.0422,705.304,11.782
0.0424,569.294,11.78
0.0426,631.799,11.788
0.0428,668.801,11.764
0.0430,756.058,11.77
0.0432,659.301,11.778
0.0434,641.424,11.778
0.0436,606.547,11.768
0.0438,742.682,11.776
0.0440,747.057,11.772
0.0442,745.682,11.772
0.0444,705.679,11.774
0.0446,659.426,11.792
0.0448,568.419,11.78
