Time (s),Main Avg Current (mA),Main Avg Voltage (V)
1320.3016,656.678,11.772
1320.3018,644.3,11.776
1320.3020,647.3,11.78
1320.3022,638.048,11.782
1320.3024,623.919,11.78
1320.3026,641.049,11.774
1320.3028,630.671,11.772
1320.3030,656.053,11.774
1320.3032,660.929,11.77
1320.3034,663.555,11.778
1320.3036,661.054,11.774
1320.3038,661.929,11.772
1320.3040,661.554,11.77
1320.3042,661.054,11.768
1320.3044,662.429,11.772
1320.3046,660.554,11.776
1320.3048,643.299,11.778
1320.3050,616.917,11.778
1320.3052,621.668,11.776
1320.3054,639.673,11.772
1320.3056,654.302,11.77
1320.3058,656.553,11.774
1320.3060,657.053,11.778
1320.3062,652.302,11.78
1320.3064,660.054,11.772
1320.3066,646.425,11.778
1320.3068,619.543,11.772
1320.3070,631.046,11.772
1320.3072,646.175,11.776
1320.3074,643.174,11.778
1320.3076,648.301,11.78
1320.3078,646.675,11.78
1320.3080,643.674,11.774
1320.3082,651.677,11.776
1320.3084,652.052,11.774
1320.3086,650.926,11.772
1320.3088,653.677,11.778
1320.3090,651.176,11.774
1320.3092,650.426,11.774
1320.3094,628.92,11.776
1320.3096,601.163,11.774
1320.3098,629.045,11.77
1320.3100,649.676,11.774
1320.3102,614.416,11.78
1320.3104,596.912,11.782
1320.3106,598.287,11.778
1320.3108,619.293,11.774
1320.3110,623.794,11.776
1320.3112,604.289,11.776
1320.3114,637.423,11.778
1320.3116,600.288,11.786
1320.3118,580.657,11.782
1320.3120,586.659,11.782
1320.3122,540.896,11.782
1320.3124,525.142,11.78
1320.3126,541.397,11.78
1320.3128,535.895,11.786
1320.3130,520.641,11.784
1320.3132,531.144,11.784
1320.3134,540.521,11.782
1320.3136,534.895,11.778
1320.3138,533.144,11.778
1320.3140,531.019,11.782
1320.3142,530.769,11.786
1320.3144,546.273,11.786
1320.3146,548.398,11.782
1320.3148,548.273,11.782
1320.3150,547.273,11.78
1320.3152,538.021,11.78
1320.3154,525.392,11.786
1320.3156,517.89,11.786
1320.3158,517.265,11.784
1320.3160,517.515,11.784
1320.3162,517.14,11.778
1320.3164,517.64,11.78
1320.3166,518.89,11.78
1320.3168,517.765,11.782
1320.3170,517.39,11.782
1320.3172,517.64,11.786
1320.3174,518.015,11.784
1320.3176,516.765,11.782
1320.3178,517.265,11.78
1320.3180,518.515,11.782
1320.3182,526.643,11.782
1320.3184,535.02,11.782
1320.3186,533.645,11.786
1320.3188,533.394,11.782
1320.3190,535.145,11.78
1320.3192,536.395,11.78
1320.3194,533.895,11.778
1320.3196,531.019,11.782
1320.3198,541.147,11.782
1320.3200,531.644,11.782
1320.3202,532.519,11.78
1320.3204,530.769,11.776
1320.3206,530.519,11.778
1320.3208,530.018,11.776
1320.3210,528.768,11.78
1320.3212,534.27,11.782
1320.3214,542.022,11.78
1320.3216,552.65,11.78
1320.3218,544.522,11.778
1320.3220,544.022,11.78
1320.3222,543.272,11.78
1320.3224,546.398,11.78
1320.3226,555.275,11.782
1320.3228,543.272,11.782
1320.3230,532.394,11.78
1320.3232,532.019,11.778
1320.3234,533.019,11.776
1320.3236,527.393,11.78
1320.3238,532.894,11.778
1320.3240,544.522,11.78
1320.3242,529.018,11.778
1320.3244,540.521,11.774
1320.3246,560.902,11.776
1320.3248,562.402,11.774
1320.3250,553.275,11.774
1320.3252,549.524,11.784
1320.3254,565.528,11.782
1320.3256,554.525,11.78
1320.3258,539.521,11.782
1320.3260,538.021,11.78
1320.3262,541.397,11.778
1320.3264,566.778,11.774
1320.3266,609.04,11.774
1320.3268,623.669,11.778
1320.3270,616.417,11.774
1320.3272,611.541,11.774
1320.3274,610.29,11.774
1320.3276,603.664,11.768
1320.3278,589.16,11.774
1320.3280,621.918,11.77
1320.3282,637.548,11.772
1320.3284,593.036,11.776
1320.3286,601.913,11.772
1320.3288,602.788,11.772
1320.3290,603.413,11.774
1320.3292,603.789,11.778
1320.3294,606.539,11.776
1320.3296,606.914,11.778
1320.3298,609.165,11.776
1320.3300,609.79,11.78
1320.3302,609.165,11.774
1320.3304,608.54,11.768
1320.3306,608.665,11.776
1320.3308,596.286,11.774
1320.3310,620.043,11.774
1320.3312,621.418,11.774
1320.3314,613.541,11.774
1320.3316,600.038,11.772
1320.3318,607.164,11.774
1320.3320,608.54,11.776
1320.3322,607.665,11.778
1320.3324,609.915,11.774
1320.3326,612.541,11.774
1320.3328,611.291,11.774
1320.3330,607.415,11.778
1320.3332,597.787,11.772
1320.3334,619.168,11.776
1320.3336,625.294,11.776
1320.3338,610.665,11.774
1320.3340,621.793,11.772
1320.3342,611.666,11.772
1320.3344,616.792,11.772
1320.3346,620.168,11.776
1320.3348,612.916,11.78
1320.3350,611.541,11.774
1320.3352,648.051,11.774
1320.3354,632.296,11.774
1320.3356,633.422,11.772
1320.3358,642.049,11.772
1320.3360,633.922,11.774
1320.3362,632.546,11.776
1320.3364,626.795,11.774
1320.3366,606.789,11.778
1320.3368,600.288,11.77
1320.3370,627.045,11.768
1320.3372,615.542,11.774
1320.3374,636.047,11.774
1320.3376,636.672,11.776
1320.3378,634.547,11.776
1320.3380,636.672,11.776
1320.3382,636.672,11.774
1320.3384,638.048,11.774
1320.3386,619.418,11.772
1320.3388,632.046,11.774
1320.3390,626.795,11.776
1320.3392,629.421,11.774
1320.3394,630.671,11.776
1320.3396,628.17,11.772
1320.3398,625.669,11.77
1320.3400,626.67,11.774
1320.3402,625.419,11.776
1320.3404,628.795,11.778
1320.3406,630.171,11.778
1320.3408,625.669,11.774
1320.3410,626.42,11.776
1320.3412,627.795,11.772
1320.3414,613.791,11.774
1320.3416,611.916,11.778
1320.3418,613.791,11.776
1320.3420,624.544,11.776
1320.3422,629.295,11.772
1320.3424,673.432,11.764
1320.3426,698.064,11.766
1320.3428,688.562,11.772
1320.3430,664.055,11.772
1320.3432,685.311,11.77
1320.3434,679.434,11.776
1320.3436,685.311,11.772
1320.3438,698.564,11.768
1320.3440,701.94,11.772
1320.3442,702.065,11.77
1320.3444,699.44,11.774
1320.3446,696.814,11.77
1320.3448,689.937,11.772
1320.3450,696.064,11.768
1320.3452,715.819,11.772
1320.3454,650.426,11.772
1320.3456,636.297,11.774
1320.3458,635.297,11.774
1320.3460,661.929,11.778
1320.3462,645.55,11.772
1320.3464,698.564,11.774
1320.3466,677.183,11.774
1320.3468,674.183,11.772
1320.3470,686.936,11.772
1320.3472,675.808,11.772
1320.3474,673.432,11.77
1320.3476,678.559,11.774
1320.3478,673.808,11.768
1320.3480,672.932,11.772
1320.3482,643.924,11.776
1320.3484,626.42,11.776
1320.3486,635.922,11.778
1320.3488,640.799,11.778
1320.3490,613.166,11.776
1320.3492,658.804,11.774
1320.3494,654.052,11.772
1320.3496,658.929,11.776
1320.3498,641.674,11.776
1320.3500,649.676,11.776
1320.3502,640.173,11.776
1320.3504,636.798,11.772
1320.3506,637.798,11.768
1320.3508,637.048,11.774
1320.3510,631.546,11.778
1320.3512,616.667,11.778
1320.3514,613.041,11.78
1320.3516,618.793,11.778
1320.3518,628.92,11.774
1320.3520,633.547,11.774
1320.3522,637.048,11.774
1320.3524,639.548,11.774
1320.3526,638.173,11.778
1320.3528,639.423,11.77
1320.3530,652.552,11.774
1320.3532,635.297,11.772
1320.3534,636.672,11.774
1320.3536,635.172,11.776
1320.3538,630.921,11.778
1320.3540,613.416,11.784
1320.3542,608.54,11.782
1320.3544,623.669,11.776
1320.3546,633.046,11.774
1320.3548,649.176,11.772
1320.3550,648.301,11.77
1320.3552,665.93,11.774
1320.3554,670.307,11.774
1320.3556,671.307,11.772
1320.3558,677.058,11.77
1320.3560,665.18,11.77
1320.3562,660.929,11.772
1320.3564,678.559,11.776
1320.3566,641.674,11.778
1320.3568,616.667,11.778
1320.3570,620.668,11.774
1320.3572,631.046,11.766
1320.3574,669.181,11.768
1320.3576,681.185,11.772
1320.3578,672.932,11.77
1320.3580,668.681,11.774
1320.3582,680.184,11.774
1320.3584,658.929,11.778
1320.3586,640.549,11.778
1320.3588,651.677,11.772
1320.3590,663.305,11.776
1320.3592,656.803,11.774
1320.3594,661.804,11.774
1320.3596,662.304,11.772
1320.3598,668.181,11.77
1320.3600,664.805,11.77
1320.3602,661.054,11.772
1320.3604,667.806,11.772
1320.3606,669.181,11.774
1320.3608,674.183,11.776
1320.3610,650.551,11.778
1320.3612,609.415,11.778
1320.3614,602.788,11.772
1320.3616,661.679,11.774
1320.3618,649.926,11.778
1320.3620,610.79,11.778
1320.3622,609.165,11.776
1320.3624,624.669,11.778
1320.3626,617.667,11.778
1320.3628,597.287,11.776
1320.3630,596.662,11.78
1320.3632,600.163,11.78
1320.3634,601.538,11.782
1320.3636,597.037,11.782
1320.3638,587.284,11.784
1320.3640,532.519,11.784
1320.3642,523.642,11.778
1320.3644,526.393,11.78
1320.3646,531.644,11.784
1320.3648,534.52,11.782
1320.3650,538.146,11.784
1320.3652,541.021,11.782
1320.3654,548.273,11.778
1320.3656,565.153,11.78
1320.3658,550.774,11.784
1320.3660,537.646,11.784
1320.3662,547.648,11.784
1320.3664,554.025,11.782
1320.3666,552.024,11.784
1320.3668,525.642,11.778
1320.3670,528.018,11.784
1320.3672,527.893,11.786
1320.3674,542.397,11.782
1320.3676,531.019,11.782
1320.3678,525.642,11.78
1320.3680,534.145,11.776
1320.3682,549.399,11.78
1320.3684,541.147,11.776
1320.3686,542.147,11.784
1320.3688,540.896,11.784
1320.3690,540.896,11.784
1320.3692,540.521,11.782
1320.3694,539.146,11.78
1320.3696,549.399,11.78
1320.3698,546.523,11.78
1320.3700,547.523,11.78
1320.3702,549.524,11.782
1320.3704,556.401,11.782
1320.3706,543.147,11.776
1320.3708,547.148,11.774
1320.3710,555.525,11.78
1320.3712,554.525,11.782
1320.3714,554.775,11.784
1320.3716,553.025,11.782
1320.3718,551.899,11.782
1320.3720,552.275,11.78
1320.3722,553.525,11.776
1320.3724,572.155,11.78
1320.3726,558.526,11.778
1320.3728,565.778,11.778
1320.3730,548.273,11.78
1320.3732,550.024,11.78
1320.3734,531.769,11.778
1320.3736,533.019,11.78
1320.3738,537.395,11.78
1320.3740,531.269,11.786
1320.3742,529.393,11.786
1320.3744,528.768,11.782
1320.3746,529.518,11.782
1320.3748,529.268,11.78
1320.3750,539.271,11.774
1320.3752,549.524,11.78
1320.3754,539.771,11.782
1320.3756,539.271,11.78
1320.3758,539.271,11.78
1320.3760,539.271,11.776
1320.3762,539.771,11.78
1320.3764,539.521,11.78
1320.3766,538.896,11.78
1320.3768,552.9,11.776
1320.3770,632.546,11.776
1320.3772,654.177,11.774
1320.3774,653.302,11.774
1320.3776,654.802,11.77
1320.3778,653.177,11.77
1320.3780,649.176,11.776
1320.3782,628.795,11.772
1320.3784,675.308,11.77
1320.3786,654.052,11.774
1320.3788,624.044,11.768
1320.3790,621.293,11.77
1320.3792,634.547,11.774
1320.3794,648.676,11.774
1320.3796,645.425,11.778
1320.3798,649.551,11.772
1320.3800,665.305,11.774
1320.3802,646.55,11.77
1320.3804,650.926,11.768
1320.3806,657.428,11.77
1320.3808,636.047,11.778
1320.3810,642.549,11.774
1320.3812,657.428,11.776
1320.3814,655.303,11.77
1320.3816,621.418,11.768
1320.3818,646.8,11.77
1320.3820,647.55,11.776
1320.3822,648.801,11.776
1320.3824,645.175,11.776
1320.3826,648.551,11.772
1320.3828,650.551,11.772
1320.3830,638.923,11.774
1320.3832,632.796,11.774
1320.3834,661.554,11.772
1320.3836,665.93,11.778
1320.3838,621.293,11.78
1320.3840,636.923,11.772
1320.3842,652.302,11.768
1320.3844,654.552,11.768
1320.3846,648.176,11.772
1320.3848,643.299,11.77
1320.3850,648.676,11.776
1320.3852,650.676,11.774
1320.3854,651.051,11.772
1320.3856,647.926,11.772
1320.3858,648.051,11.772
1320.3860,651.802,11.774
1320.3862,653.302,11.774
1320.3864,650.676,11.78
1320.3866,623.044,11.776
1320.3868,617.792,11.778
1320.3870,613.416,11.77
1320.3872,613.791,11.772
1320.3874,618.918,11.776
1320.3876,615.792,11.776
1320.3878,608.415,11.78
1320.3880,609.29,11.772
1320.3882,609.29,11.776
1320.3884,609.54,11.772
1320.3886,596.537,11.776
1320.3888,568.154,11.782
1320.3890,582.033,11.782
1320.3892,627.295,11.778
1320.3894,619.168,11.778
1320.3896,610.415,11.778
1320.3898,620.418,11.77
1320.3900,619.293,11.772
1320.3902,601.663,11.776
1320.3904,606.414,11.778
1320.3906,611.416,11.778
1320.3908,601.788,11.772
1320.3910,607.039,11.772
1320.3912,643.424,11.776
1320.3914,591.785,11.78
1320.3916,595.411,11.774
1320.3918,723.446,11.774
1320.3920,742.201,11.772
1320.3922,724.446,11.768
1320.3924,728.822,11.766
1320.3926,727.947,11.766
1320.3928,724.696,11.772
1320.3930,701.565,11.772
1320.3932,704.066,11.77
1320.3934,713.693,11.768
1320.3936,716.819,11.766
1320.3938,718.695,11.768
1320.3940,714.944,11.77
1320.3942,719.445,11.772
1320.3944,713.193,11.774
1320.3946,687.561,11.778
1320.3948,655.928,11.772
1320.3950,652.427,11.774
1320.3952,653.302,11.772
1320.3954,656.428,11.77
1320.3956,644.925,11.778
1320.3958,623.044,11.776
1320.3960,624.044,11.774
1320.3962,638.923,11.772
1320.3964,643.174,11.768
1320.3966,658.053,11.772
1320.3968,656.678,11.776
1320.3970,643.924,11.782
1320.3972,626.545,11.778
1320.3974,648.426,11.776
1320.3976,639.798,11.772
1320.3978,665.68,11.772
1320.3980,663.68,11.774
1320.3982,663.055,11.774
1320.3984,668.931,11.774
1320.3986,676.433,11.776
1320.3988,670.182,11.772
1320.3990,683.81,11.766
1320.3992,685.311,11.768
1320.3994,680.684,11.774
1320.3996,662.179,11.774
1320.3998,635.047,11.778
1320.4000,621.418,11.774
1320.4002,655.052,11.78
1320.4004,649.176,11.772
1320.4006,662.805,11.77
1320.4008,665.68,11.776
1320.4010,668.056,11.776
1320.4012,685.936,11.772
1320.4014,668.931,11.776
1320.4016,666.431,11.772
1320.4018,677.183,11.77
1320.4020,664.305,11.774
1320.4022,665.555,11.776
1320.4024,648.426,11.778
1320.4026,617.667,11.78
1320.4028,633.797,11.774
1320.4030,641.049,11.774
1320.4032,665.805,11.77
1320.4034,662.805,11.776
1320.4036,664.055,11.776
1320.4038,668.931,11.778
1320.4040,671.682,11.778
1320.4042,670.307,11.778
1320.4044,670.807,11.77
1320.4046,669.431,11.772
1320.4048,667.681,11.774
1320.4050,644.175,11.776
1320.4052,619.668,11.778
1320.4054,629.921,11.776
