Time (s),Main Avg Current (mA),Main Avg Voltage (V)
4150.8978,525.382,11.776
4150.8980,525.007,11.776
4150.8982,520.381,11.774
4150.8984,518.005,11.774
4150.8986,532.134,11.774
4150.8988,528.383,11.78
4150.8990,529.758,11.776
4150.8992,528.133,11.776
4150.8994,529.633,11.774
4150.8996,536.26,11.778
4150.8998,535.135,11.78
4150.9000,537.885,11.78
4150.9002,534.509,11.78
4150.9004,528.758,11.78
4150.9006,517.13,11.774
4150.9008,553.889,11.774
4150.9010,566.267,11.774
4150.9012,572.144,11.772
4150.9014,575.02,11.774
4150.9016,578.395,11.776
4150.9018,567.643,11.774
4150.9020,562.641,11.774
4150.9022,563.517,11.772
4150.9024,562.391,11.776
4150.9026,564.767,11.78
4150.9028,565.392,11.78
4150.9030,565.767,11.776
4150.9032,562.016,11.772
4150.9034,584.772,11.772
4150.9036,587.148,11.77
4150.9038,581.646,11.774
4150.9040,587.023,11.774
4150.9042,592.524,11.772
4150.9044,580.771,11.772
4150.9046,578.145,11.77
4150.9048,584.897,11.768
4150.9050,580.146,11.772
4150.9052,579.021,11.776
4150.9054,590.648,11.776
4150.9056,585.522,11.778
4150.9058,577.52,11.778
4150.9060,585.522,11.776
4150.9062,575.895,11.776
4150.9064,570.518,11.77
4150.9066,570.268,11.774
4150.9068,571.394,11.778
4150.9070,570.018,11.772
4150.9072,568.893,11.772
4150.9074,569.268,11.772
4150.9076,570.393,11.77
4150.9078,569.643,11.774
4150.9080,568.643,11.776
4150.9082,557.89,11.778
4150.9084,574.895,11.776
4150.9086,576.145,11.776
4150.9088,584.647,11.774
4150.9090,579.271,11.772
4150.9092,573.644,11.774
4150.9094,575.395,11.772
4150.9096,576.645,11.776
4150.9098,572.394,11.772
4150.9100,575.645,11.776
4150.9102,576.27,11.77
4150.9104,578.02,11.768
4150.9106,578.02,11.772
4150.9108,576.895,11.776
4150.9110,578.896,11.776
4150.9112,582.271,11.778
4150.9114,584.147,11.776
4150.9116,580.021,11.774
4150.9118,581.521,11.772
4150.9120,579.146,11.776
4150.9122,617.53,11.768
4150.9124,666.918,11.77
4150.9126,658.541,11.77
4150.9128,655.79,11.77
4150.9130,659.541,11.766
4150.9132,630.033,11.766
4150.9134,624.157,11.768
4150.9136,632.034,11.776
4150.9138,626.908,11.776
4150.9140,627.783,11.776
4150.9142,622.532,11.774
4150.9144,621.031,11.77
4150.9146,620.156,11.77
4150.9148,623.157,11.774
4150.9150,625.282,11.776
4150.9152,624.282,11.772
4150.9154,616.905,11.768
4150.9156,652.539,11.764
4150.9158,658.041,11.764
4150.9160,659.791,11.77
4150.9162,654.665,11.774
4150.9164,661.791,11.77
4150.9166,673.794,11.772
4150.9168,658.791,11.772
4150.9170,664.667,11.768
4150.9172,665.292,11.772
4150.9174,662.292,11.772
4150.9176,663.167,11.774
4150.9178,664.292,11.774
4150.9180,654.039,11.768
4150.9182,681.671,11.764
4150.9184,677.17,11.766
4150.9186,679.671,11.768
4150.9188,687.923,11.772
4150.9190,673.669,11.772
4150.9192,689.799,11.772
4150.9194,682.172,11.772
4150.9196,685.172,11.766
