Time (s),Main Avg Current (mA),Main Avg Voltage (V)
1721.0700,574.667,11.786
1721.0702,558.787,11.786
1721.0704,557.787,11.782
1721.0706,564.414,11.78
1721.0708,561.913,11.778
1721.0710,563.163,11.776
1721.0712,560.038,11.784
1721.0714,555.411,11.784
1721.0716,556.536,11.782
1721.0718,556.787,11.778
1721.0720,556.662,11.778
1721.0722,555.411,11.778
1721.0724,565.164,11.782
1721.0726,565.414,11.784
1721.0728,560.913,11.786
1721.0730,558.912,11.78
1721.0732,567.165,11.78
1721.0734,564.539,11.776
1721.0736,577.293,11.776
1721.0738,610.677,11.774
1721.0740,636.185,11.776
1721.0742,631.433,11.778
1721.0744,630.933,11.776
1721.0746,635.559,11.772
1721.0748,655.94,11.772
1721.0750,649.939,11.776
1721.0752,631.433,11.778
1721.0754,635.184,11.778
1721.0756,630.808,11.78
1721.0758,631.558,11.776
1721.0760,652.314,11.772
1721.0762,652.439,11.774
1721.0764,637.685,11.774
1721.0766,637.81,11.782
1721.0768,581.669,11.784
1721.0770,570.416,11.782
1721.0772,586.545,11.782
1721.0774,593.047,11.778
1721.0776,574.042,11.776
1721.0778,561.163,11.78
1721.0780,567.54,11.782
1721.0782,564.414,11.784
1721.0784,574.042,11.778
1721.0786,587.045,11.774
1721.0788,572.791,11.782
1721.0790,573.041,11.774
1721.0792,588.296,11.776
1721.0794,585.045,11.778
1721.0796,578.543,11.784
1721.0798,576.917,11.78
1721.0800,583.669,11.78
1721.0802,579.043,11.78
1721.0804,590.671,11.778
1721.0806,582.294,11.78
1721.0808,582.044,11.78
1721.0810,582.294,11.78
1721.0812,580.418,11.778
1721.0814,579.168,11.778
1721.0816,578.418,11.774
1721.0818,580.919,11.776
1721.0820,583.669,11.778
1721.0822,580.043,11.78
1721.0824,580.418,11.782
1721.0826,579.543,11.78
1721.0828,583.294,11.782
1721.0830,582.419,11.778
1721.0832,582.044,11.776
1721.0834,579.168,11.778
1721.0836,579.168,11.78
1721.0838,579.543,11.78
1721.0840,579.293,11.778
1721.0842,579.918,11.774
1721.0844,577.418,11.774
1721.0846,575.792,11.774
1721.0848,574.292,11.778
1721.0850,566.289,11.78
1721.0852,565.539,11.782
1721.0854,568.665,11.782
1721.0856,580.544,11.778
1721.0858,581.794,11.776
1721.0860,600.549,11.776
1721.0862,603.675,11.778
1721.0864,580.794,11.778
1721.0866,587.546,11.778
1721.0868,579.543,11.774
1721.0870,578.668,11.776
1721.0872,598.674,11.774
1721.0874,605.801,11.772
1721.0876,586.67,11.78
1721.0878,590.796,11.778
1721.0880,581.794,11.78
1721.0882,578.793,11.78
1721.0884,581.919,11.78
1721.0886,581.044,11.78
1721.0888,569.54,11.776
1721.0890,581.919,11.774
1721.0892,577.793,11.78
1721.0894,574.042,11.776
1721.0896,579.043,11.776
1721.0898,602.425,11.774
1721.0900,588.171,11.774
1721.0902,592.797,11.776
1721.0904,606.176,11.778
1721.0906,587.421,11.78
1721.0908,567.54,11.782
1721.0910,564.039,11.78
1721.0912,580.168,11.778
1721.0914,575.542,11.778
1721.0916,564.039,11.776
1721.0918,563.664,11.778
1721.0920,574.667,11.776
1721.0922,571.291,11.776
1721.0924,571.666,11.778
1721.0926,562.788,11.778
1721.0928,564.664,11.776
1721.0930,579.168,11.78
1721.0932,574.292,11.78
1721.0934,571.541,11.78
1721.0936,569.415,11.784
1721.0938,568.415,11.78
1721.0940,569.665,11.78
1721.0942,567.54,11.778
1721.0944,560.038,11.774
1721.0946,572.291,11.776
1721.0948,584.545,11.778
1721.0950,563.163,11.78
1721.0952,562.038,11.778
1721.0954,561.663,11.776
1721.0956,576.667,11.776
1721.0958,569.415,11.778
1721.0960,582.419,11.776
1721.0962,568.665,11.782
1721.0964,561.288,11.782
1721.0966,560.663,11.776
1721.0968,561.913,11.78
1721.0970,564.414,11.776
1721.0972,581.794,11.772
1721.0974,585.92,11.776
1721.0976,570.416,11.778
1721.0978,569.415,11.778
1721.0980,562.913,11.778
1721.0982,561.163,11.778
1721.0984,572.791,11.776
1721.0986,585.92,11.778
1721.0988,572.541,11.778
1721.0990,556.036,11.784
1721.0992,554.786,11.782
1721.0994,546.909,11.78
1721.0996,551.91,11.774
1721.0998,589.296,11.772
1721.1000,579.418,11.772
1721.1002,562.788,11.778
1721.1004,562.163,11.778
1721.1006,542.282,11.78
1721.1008,573.792,11.776
1721.1010,597.048,11.776
1721.1012,580.794,11.778
1721.1014,554.536,11.78
1721.1016,560.413,11.778
1721.1018,571.541,11.78
1721.1020,565.664,11.782
1721.1022,550.16,11.778
1721.1024,541.782,11.778
1721.1026,542.657,11.772
1721.1028,554.661,11.774
1721.1030,554.911,11.778
1721.1032,554.911,11.78
1721.1034,552.285,11.782
1721.1036,559.787,11.78
1721.1038,573.291,11.778
1721.1040,564.914,11.778
1721.1042,552.66,11.778
1721.1044,553.036,11.784
1721.1046,552.535,11.78
1721.1048,551.785,11.778
1721.1050,550.91,11.778
1721.1052,552.785,11.772
1721.1054,551.66,11.778
1721.1056,550.285,11.776
1721.1058,569.79,11.778
1721.1060,567.165,11.78
1721.1062,556.036,11.776
1721.1064,551.66,11.778
1721.1066,552.785,11.774
1721.1068,570.541,11.778
1721.1070,555.786,11.784
1721.1072,554.411,11.782
1721.1074,554.161,11.78
1721.1076,553.411,11.778
1721.1078,555.911,11.774
1721.1080,557.912,11.776
1721.1082,569.54,11.776
1721.1084,577.668,11.778
1721.1086,567.04,11.78
1721.1088,559.662,11.778
1721.1090,557.787,11.776
1721.1092,562.663,11.776
1721.1094,560.288,11.774
1721.1096,574.667,11.778
1721.1098,568.415,11.786
1721.1100,554.911,11.78
1721.1102,580.418,11.778
1721.1104,568.79,11.778
1721.1106,567.54,11.772
1721.1108,577.418,11.776
1721.1110,568.665,11.774
1721.1112,576.042,11.778
1721.1114,585.545,11.776
1721.1116,568.04,11.778
1721.1118,565.664,11.774
1721.1120,592.172,11.77
1721.1122,599.549,11.776
1721.1124,567.04,11.78
