Time (s),Main Avg Current (mA),Main Avg Voltage (V)
0.0000,576.837,11.774
0.0002,574.461,11.776
0.0004,567.959,11.774
0.0006,595.094,11.774
0.0008,610.475,11.774
0.0010,593.218,11.774
0.0012,589.842,11.78
0.0014,597.72,11.776
0.0016,594.844,11.774
0.0018,590.092,11.78
0.0020,578.838,11.772
0.0022,575.212,11.772
0.0024,589.967,11.78
0.0026,586.841,11.776
0.0028,582.589,11.772
0.0030,580.213,11.774
0.0032,583.465,11.772
0.0034,583.215,11.772
0.0036,591.968,11.772
0.0038,610.85,11.772
0.0040,594.094,11.776
0.0042,595.719,11.776
0.0044,597.595,11.774
0.0046,601.346,11.776
0.0048,598.22,11.774
0.0050,599.22,11.774
0.0052,598.095,11.776
0.0054,599.721,11.774
0.0056,603.347,11.776
0.0058,595.469,11.774
0.0060,592.093,11.77
0.0062,587.091,11.776
0.0064,566.959,11.776
0.0066,565.083,11.778
0.0068,564.958,11.782
0.0070,565.083,11.774
0.0072,565.458,11.776
0.0074,565.208,11.774
0.0076,593.468,11.772
0.0078,625.105,11.774
0.0080,644.487,11.774
0.0082,641.361,11.772
0.0084,613.101,11.766
0.0086,692.755,11.768
0.0088,776.536,11.76
0.0090,774.035,11.762
0.0092,750.276,11.768
0.0094,767.032,11.762
0.0096,790.666,11.758
0.0098,814.55,11.76
0.0100,858.441,11.752
0.0102,873.196,11.754
0.0104,879.824,11.756
0.0106,901.082,11.758
0.0108,885.451,11.768
0.0110,851.313,11.77
0.0112,848.437,11.758
0.0114,877.198,11.758
0.0116,887.077,11.756
0.0118,901.832,11.754
0.0120,889.202,11.758
0.0122,888.702,11.756
0.0124,908.334,11.758
0.0126,884.201,11.756
0.0128,866.819,11.764
0.0130,801.17,11.77
0.0132,759.279,11.766
0.0134,768.158,11.77
0.0136,769.408,11.77
0.0138,768.908,11.768
0.0140,769.408,11.766
0.0142,773.785,11.768
0.0144,715.763,11.768
0.0146,698.382,11.766
0.0148,702.884,11.77
0.0150,706.135,11.772
0.0152,697.257,11.768
0.0154,687.253,11.772
0.0156,687.378,11.768
0.0158,687.503,11.776
0.0160,685.502,11.778
0.0162,683.376,11.78
0.0164,670.497,11.782
0.0166,612.475,11.78
0.0168,593.468,11.778
0.0170,593.968,11.778
0.0172,613.351,11.764
0.0174,712.762,11.77
0.0176,690.629,11.77
0.0178,706.26,11.77
0.0180,776.161,11.764
0.0182,807.172,11.76
0.0184,807.797,11.762
0.0186,810.173,11.766
0.0188,807.797,11.768
0.0190,805.421,11.77
0.0192,803.546,11.776
0.0194,771.784,11.76
0.0196,817.301,11.762
0.0198,826.054,11.76
0.0200,822.928,11.76
0.0202,823.178,11.766
0.0204,813.8,11.766
0.0206,813.424,11.768
