Time (s),Main Avg Current (mA),Main Avg Voltage (V)
2603.1820,545.533,11.782
2603.1822,546.784,11.778
2603.1824,545.908,11.78
2603.1826,545.658,11.776
2603.1828,547.659,11.774
2603.1830,547.659,11.774
2603.1832,549.785,11.776
2603.1834,553.661,11.78
2603.1836,569.415,11.778
2603.1838,550.285,11.776
2603.1840,554.161,11.776
2603.1842,554.036,11.776
2603.1844,553.536,11.778
2603.1846,551.535,11.782
2603.1848,550.66,11.782
2603.1850,552.16,11.784
2603.1852,549.91,11.78
2603.1854,544.033,11.776
2603.1856,606.301,11.766
2603.1858,666.193,11.77
2603.1860,661.192,11.772
2603.1862,662.192,11.77
2603.1864,657.941,11.774
2603.1866,660.442,11.77
2603.1868,660.942,11.766
2603.1870,659.441,11.768
2603.1872,645.187,11.778
2603.1874,550.41,11.784
2603.1876,548.659,11.784
2603.1878,549.66,11.78
2603.1880,549.534,11.78
2603.1882,547.909,11.778
2603.1884,550.035,11.774
2603.1886,551.41,11.776
2603.1888,551.16,11.778
2603.1890,564.789,11.776
2603.1892,553.661,11.778
2603.1894,546.409,11.774
2603.1896,576.542,11.774
2603.1898,565.164,11.776
2603.1900,556.286,11.772
2603.1902,640.061,11.774
2603.1904,647.813,11.776
2603.1906,645.562,11.774
2603.1908,660.567,11.772
2603.1910,667.569,11.772
2603.1912,640.811,11.768
2603.1914,639.811,11.782
2603.1916,602.55,11.774
2603.1918,608.802,11.778
2603.1920,609.552,11.774
2603.1922,601.925,11.772
2603.1924,586.295,11.772
2603.1926,588.421,11.774
2603.1928,584.17,11.776
2603.1930,591.422,11.78
2603.1932,593.672,11.78
2603.1934,588.546,11.778
2603.1936,585.045,11.776
2603.1938,597.548,11.778
2603.1940,571.916,11.778
2603.1942,621.305,11.772
2603.1944,653.69,11.772
2603.1946,663.693,11.772
2603.1948,655.815,11.77
2603.1950,635.81,11.772
2603.1952,592.547,11.77
2603.1954,632.809,11.768
2603.1956,643.187,11.776
2603.1958,628.933,11.772
2603.1960,629.433,11.774
2603.1962,643.312,11.774
2603.1964,648.688,11.774
2603.1966,599.674,11.768
2603.1968,673.195,11.772
2603.1970,656.691,11.776
2603.1972,645.812,11.774
2603.1974,653.065,11.772
2603.1976,626.557,11.782
2603.1978,583.919,11.77
