Time (s),Main Avg Current (mA),Main Avg Voltage (V)
4961.7460,586.863,11.774
4961.7462,575.486,11.774
4961.7464,566.859,11.77
4961.7466,568.985,11.774
4961.7468,568.735,11.78
4961.7470,572.111,11.78
4961.7472,568.11,11.78
4961.7474,569.235,11.778
4961.7476,567.86,11.778
4961.7478,567.985,11.776
4961.7480,568.61,11.772
4961.7482,568.11,11.778
4961.7484,565.609,11.78
4961.7486,554.107,11.78
4961.7488,540.479,11.778
4961.7490,538.354,11.776
4961.7492,555.232,11.77
4961.7494,572.861,11.774
4961.7496,568.86,11.776
4961.7498,561.233,11.78
4961.7500,555.732,11.778
4961.7502,582.488,11.776
4961.7504,585.613,11.776
4961.7506,572.111,11.774
4961.7508,569.485,11.772
4961.7510,573.111,11.778
4961.7512,590.114,11.776
4961.7514,568.735,11.776
4961.7516,564.359,11.772
4961.7518,572.236,11.772
4961.7520,580.362,11.772
4961.7522,593.24,11.78
4961.7524,579.362,11.778
4961.7526,583.238,11.776
4961.7528,589.364,11.772
4961.7530,590.864,11.776
4961.7532,589.739,11.774
4961.7534,584.363,11.778
4961.7536,578.987,11.778
4961.7538,585.363,11.778
4961.7540,582.738,11.776
4961.7542,588.489,11.77
4961.7544,587.739,11.772
4961.7546,583.988,11.772
4961.7548,580.862,11.774
4961.7550,578.362,11.774
4961.7552,577.987,11.782
4961.7554,577.862,11.778
4961.7556,576.861,11.778
4961.7558,576.486,11.778
4961.7560,577.236,11.774
4961.7562,579.112,11.778
4961.7564,578.362,11.776
4961.7566,564.109,11.778
4961.7568,554.232,11.78
4961.7570,555.982,11.776
4961.7572,578.112,11.772
4961.7574,573.486,11.774
4961.7576,564.734,11.778
4961.7578,553.732,11.776
4961.7580,588.489,11.778
4961.7582,588.739,11.778
4961.7584,575.236,11.78
4961.7586,565.109,11.776
4961.7588,563.109,11.778
4961.7590,583.863,11.776
4961.7592,600.366,11.78
4961.7594,580.612,11.774
4961.7596,580.862,11.774
4961.7598,577.737,11.774
4961.7600,578.237,11.77
4961.7602,595.865,11.776
4961.7604,584.613,11.77
4961.7606,593.115,11.778
4961.7608,581.112,11.78
4961.7610,579.237,11.776
4961.7612,589.114,11.778
4961.7614,579.987,11.776
4961.7616,581.862,11.778
4961.7618,592.614,11.778
4961.7620,584.988,11.776
4961.7622,594.365,11.776
4961.7624,579.237,11.772
4961.7626,585.613,11.772
4961.7628,577.737,11.776
4961.7630,578.987,11.772
4961.7632,577.737,11.776
4961.7634,578.987,11.78
4961.7636,578.487,11.774
4961.7638,583.238,11.78
4961.7640,579.987,11.778
4961.7642,579.362,11.776
4961.7644,572.111,11.778
4961.7646,564.984,11.78
4961.7648,551.732,11.776
4961.7650,581.737,11.776
4961.7652,575.861,11.772
4961.7654,570.985,11.778
4961.7656,551.982,11.772
4961.7658,589.364,11.772
4961.7660,595.24,11.774
4961.7662,587.238,11.78
4961.7664,581.112,11.778
4961.7666,586.863,11.776
4961.7668,598.366,11.772
4961.7670,588.864,11.778
4961.7672,583.613,11.776
4961.7674,578.862,11.78
4961.7676,579.612,11.778
4961.7678,592.239,11.774
4961.7680,599.366,11.774
4961.7682,605.242,11.772
4961.7684,590.489,11.774
4961.7686,586.488,11.776
4961.7688,587.989,11.774
4961.7690,597.115,11.776
4961.7692,588.989,11.778
4961.7694,588.989,11.776
4961.7696,588.739,11.774
4961.7698,583.863,11.778
4961.7700,581.487,11.774
4961.7702,578.737,11.778
4961.7704,575.611,11.776
4961.7706,577.362,11.778
4961.7708,576.861,11.772
4961.7710,575.861,11.772
4961.7712,576.236,11.774
4961.7714,575.736,11.778
4961.7716,574.986,11.774
4961.7718,571.61,11.78
4961.7720,558.858,11.78
4961.7722,568.61,11.778
4961.7724,551.356,11.78
4961.7726,540.354,11.774
4961.7728,571.36,11.78
4961.7730,560.733,11.776
4961.7732,584.238,11.776
4961.7734,582.863,11.776
4961.7736,577.111,11.774
4961.7738,577.737,11.772
4961.7740,579.362,11.776
4961.7742,576.361,11.778
4961.7744,579.112,11.778
4961.7746,576.361,11.778
4961.7748,573.361,11.778
4961.7750,582.863,11.778
4961.7752,575.736,11.778
4961.7754,568.735,11.776
4961.7756,571.61,11.78
4961.7758,574.861,11.778
4961.7760,577.612,11.774
4961.7762,575.236,11.772
4961.7764,590.614,11.772
4961.7766,589.989,11.772
4961.7768,576.236,11.776
4961.7770,576.236,11.778
4961.7772,577.236,11.778
4961.7774,579.112,11.778
4961.7776,578.237,11.776
4961.7778,559.983,11.778
4961.7780,553.982,11.774
4961.7782,574.611,11.774
4961.7784,558.108,11.776
4961.7786,592.74,11.774
4961.7788,597.365,11.774
4961.7790,594.115,11.772
4961.7792,581.362,11.766
4961.7794,582.363,11.776
4961.7796,574.986,11.776
4961.7798,580.737,11.782
4961.7800,591.739,11.782
4961.7802,579.862,11.778
4961.7804,579.862,11.776
4961.7806,596.865,11.774
4961.7808,586.363,11.776
4961.7810,583.863,11.776
4961.7812,579.112,11.776
4961.7814,584.113,11.776
4961.7816,602.992,11.774
4961.7818,580.487,11.768
4961.7820,591.864,11.774
4961.7822,592.114,11.774
4961.7824,579.112,11.778
4961.7826,580.362,11.774
4961.7828,591.364,11.774
4961.7830,579.112,11.772
4961.7832,604.242,11.772
4961.7834,587.113,11.776
4961.7836,575.111,11.78
4961.7838,585.863,11.782
4961.7840,586.113,11.778
4961.7842,598.741,11.776
4961.7844,587.614,11.772
4961.7846,589.489,11.772
4961.7848,606.617,11.774
4961.7850,594.24,11.774
4961.7852,598.116,11.778
4961.7854,589.614,11.774
4961.7856,585.238,11.772
4961.7858,597.866,11.776
4961.7860,583.238,11.778
4961.7862,591.614,11.776
4961.7864,589.739,11.78
4961.7866,579.737,11.78
4961.7868,579.612,11.778
4961.7870,581.737,11.776
4961.7872,576.361,11.776
4961.7874,566.109,11.778
4961.7876,566.484,11.78
4961.7878,561.358,11.78
4961.7880,560.108,11.78
4961.7882,557.608,11.774
4961.7884,590.489,11.772
4961.7886,590.239,11.77
4961.7888,590.489,11.772
4961.7890,591.614,11.78
4961.7892,552.982,11.782
4961.7894,547.356,11.778
4961.7896,547.106,11.782
4961.7898,546.606,11.778
4961.7900,547.231,11.776
4961.7902,546.731,11.78
4961.7904,545.23,11.782
4961.7906,545.855,11.784
4961.7908,543.73,11.782
4961.7910,545.105,11.776
4961.7912,546.856,11.778
4961.7914,527.977,11.774
4961.7916,524.351,11.776
4961.7918,522.851,11.78
4961.7920,517.475,11.78
4961.7922,520.476,11.778
4961.7924,516.975,11.776
4961.7926,511.974,11.776
4961.7928,513.974,11.776
4961.7930,528.352,11.778
4961.7932,541.355,11.782
4961.7934,540.604,11.786
4961.7936,527.352,11.784
4961.7938,527.227,11.776
4961.7940,515.224,11.78
4961.7942,505.848,11.776
4961.7944,507.223,11.776
4961.7946,511.349,11.782
4961.7948,520.476,11.78
4961.7950,507.598,11.78
4961.7952,515.35,11.78
4961.7954,523.476,11.774
4961.7956,527.227,11.778
4961.7958,528.227,11.776
4961.7960,540.604,11.78
4961.7962,525.601,11.786
4961.7964,524.601,11.784
4961.7966,523.851,11.78
4961.7968,526.227,11.78
4961.7970,526.227,11.774
4961.7972,524.726,11.782
4961.7974,516.225,11.782
4961.7976,516.35,11.782
4961.7978,508.973,11.778
4961.7980,503.597,11.776
4961.7982,503.222,11.776
4961.7984,504.597,11.778
4961.7986,505.723,11.78
4961.7988,504.597,11.782
4961.7990,503.347,11.778
4961.7992,503.722,11.778
4961.7994,504.097,11.774
4961.7996,505.348,11.774
4961.7998,505.098,11.78
4961.8000,504.722,11.782
4961.8002,504.722,11.784
4961.8004,504.472,11.784
4961.8006,510.224,11.78
4961.8008,511.474,11.778
4961.8010,510.724,11.778
4961.8012,509.598,11.78
4961.8014,510.349,11.782
4961.8016,509.848,11.782
4961.8018,510.098,11.778
4961.8020,507.598,11.776
4961.8022,501.597,11.776
4961.8024,502.222,11.774
4961.8026,501.222,11.778
4961.8028,502.222,11.78
4961.8030,502.972,11.78
4961.8032,502.097,11.782
4961.8034,501.097,11.778
4961.8036,501.597,11.78
4961.8038,505.598,11.78
4961.8040,520.225,11.778
4961.8042,515.224,11.78
4961.8044,519.975,11.782
4961.8046,521.226,11.782
4961.8048,521.726,11.778
4961.8050,520.1,11.776
4961.8052,520.351,11.776
4961.8054,520.351,11.774
4961.8056,520.476,11.778
4961.8058,521.226,11.78
4961.8060,520.851,11.776
4961.8062,520.726,11.776
4961.8064,520.726,11.776
4961.8066,520.225,11.774
4961.8068,521.726,11.778
4961.8070,522.351,11.78
4961.8072,521.101,11.78
4961.8074,521.226,11.78
4961.8076,520.976,11.78
4961.8078,521.726,11.776
4961.8080,521.101,11.778
4961.8082,521.101,11.78
4961.8084,519.35,11.78
4961.8086,518.725,11.778
4961.8088,519.1,11.778
4961.8090,518.225,11.778
4961.8092,511.599,11.778
4961.8094,508.723,11.776
4961.8096,505.598,11.776
4961.8098,506.223,11.774
4961.8100,519.725,11.78
4961.8102,521.601,11.778
4961.8104,519.975,11.774
4961.8106,519.35,11.778
4961.8108,519.35,11.776
4961.8110,520.225,11.776
4961.8112,519.975,11.78
4961.8114,520.726,11.782
4961.8116,520.851,11.782
4961.8118,520.351,11.78
4961.8120,524.101,11.776
4961.8122,556.107,11.776
4961.8124,502.972,11.774
4961.8126,538.229,11.782
4961.8128,536.729,11.774
4961.8130,537.604,11.776
4961.8132,536.229,11.776
4961.8134,537.354,11.776
4961.8136,537.104,11.774
4961.8138,536.729,11.776
4961.8140,535.103,11.778
4961.8142,537.729,11.782
4961.8144,538.479,11.776
4961.8146,538.979,11.776
4961.8148,542.98,11.774
4961.8150,560.108,11.776
4961.8152,556.482,11.772
4961.8154,556.858,11.776
4961.8156,554.107,11.774
4961.8158,591.739,11.772
4961.8160,610.368,11.77
4961.8162,613.118,11.768
4961.8164,610.868,11.772
4961.8166,609.368,11.774
4961.8168,616.619,11.774
4961.8170,609.368,11.776
4961.8172,618.995,11.774
4961.8174,614.494,11.77
4961.8176,617.494,11.77
4961.8178,626.246,11.768
4961.8180,625.121,11.772
4961.8182,617.619,11.774
4961.8184,609.118,11.772
4961.8186,608.868,11.772
4961.8188,610.618,11.766
4961.8190,609.743,11.766
4961.8192,597.991,11.776
4961.8194,587.989,11.774
4961.8196,606.242,11.776
4961.8198,632.497,11.776
4961.8200,634.498,11.772
4961.8202,632.997,11.77
4961.8204,632.122,11.77
4961.8206,632.372,11.77
4961.8208,633.622,11.772
4961.8210,630.872,11.772
4961.8212,629.497,11.772
4961.8214,626.371,11.768
4961.8216,632.997,11.764
4961.8218,648.5,11.768
4961.8220,639.124,11.77
4961.8222,623.746,11.774
4961.8224,613.619,11.78
4961.8226,612.868,11.776
4961.8228,621.87,11.77
4961.8230,638.873,11.77
4961.8232,639.749,11.766
4961.8234,640.624,11.768
4961.8236,634.998,11.772
4961.8238,635.248,11.772
4961.8240,630.122,11.772
4961.8242,630.622,11.77
4961.8244,627.371,11.766
4961.8246,627.121,11.77
4961.8248,629.747,11.77
4961.8250,628.997,11.776
4961.8252,626.621,11.774
4961.8254,625.871,11.776
4961.8256,624.496,11.772
4961.8258,623.621,11.77
4961.8260,624.746,11.768
4961.8262,620.12,11.772
4961.8264,617.244,11.774
4961.8266,615.619,11.774
4961.8268,616.619,11.77
4961.8270,626.246,11.768
4961.8272,628.496,11.77
4961.8274,627.246,11.77
4961.8276,613.744,11.778
4961.8278,594.49,11.778
4961.8280,624.246,11.774
4961.8282,632.872,11.772
4961.8284,631.247,11.77
4961.8286,627.996,11.77
4961.8288,625.746,11.774
4961.8290,623.871,11.772
4961.8292,626.871,11.774
4961.8294,623.746,11.772
4961.8296,624.246,11.77
4961.8298,606.617,11.77
4961.8300,614.744,11.774
4961.8302,612.493,11.774
4961.8304,613.744,11.78
4961.8306,612.118,11.778
4961.8308,618.119,11.774
4961.8310,616.494,11.772
4961.8312,616.244,11.77
4961.8314,598.366,11.772
4961.8316,614.994,11.774
4961.8318,612.118,11.776
4961.8320,612.993,11.774
4961.8322,611.868,11.772
4961.8324,613.369,11.77
4961.8326,614.869,11.772
4961.8328,612.743,11.776
4961.8330,612.743,11.778
4961.8332,616.744,11.78
4961.8334,618.87,11.776
4961.8336,619.12,11.774
4961.8338,623.621,11.77
4961.8340,622.12,11.77
4961.8342,626.121,11.772
4961.8344,620.12,11.774
4961.8346,596.615,11.774
4961.8348,587.739,11.778
4961.8350,590.489,11.774
4961.8352,591.739,11.766
4961.8354,636.248,11.77
4961.8356,642.749,11.772
4961.8358,628.747,11.774
4961.8360,657.877,11.776
4961.8362,659.502,11.774
4961.8364,660.128,11.772
4961.8366,659.878,11.766
4961.8368,663.378,11.764
4961.8370,676.256,11.772
4961.8372,682.882,11.772
4961.8374,664.754,11.778
4961.8376,617.369,11.774
4961.8378,611.118,11.768
4961.8380,666.754,11.766
4961.8382,681.757,11.772
4961.8384,679.881,11.772
4961.8386,668.504,11.776
4961.8388,670.88,11.776
4961.8390,686.508,11.77
4961.8392,677.631,11.77
4961.8394,668.379,11.77
4961.8396,698.135,11.762
4961.8398,737.768,11.768
4961.8400,726.265,11.768
4961.8402,723.265,11.772
4961.8404,695.259,11.768
4961.8406,714.763,11.764
4961.8408,725.14,11.766
4961.8410,723.015,11.764
4961.8412,720.639,11.77
4961.8414,734.142,11.772
4961.8416,735.517,11.77
4961.8418,737.268,11.766
4961.8420,735.642,11.766
4961.8422,737.768,11.766
4961.8424,732.767,11.764
4961.8426,711.388,11.77
4961.8428,684.257,11.772
4961.8430,674.755,11.774
4961.8432,651.501,11.774
4961.8434,651.126,11.774
4961.8436,646.75,11.774
4961.8438,654.251,11.778
4961.8440,642.124,11.778
4961.8442,633.747,11.774
4961.8444,679.631,11.774
4961.8446,680.382,11.77
4961.8448,684.757,11.77
4961.8450,672.88,11.774
4961.8452,663.128,11.772
4961.8454,684.882,11.774
4961.8456,684.757,11.772
4961.8458,666.879,11.768
4961.8460,687.383,11.772
4961.8462,684.632,11.774
4961.8464,672.38,11.774
4961.8466,682.757,11.776
4961.8468,671.505,11.782
4961.8470,640.499,11.772
4961.8472,658.377,11.774
4961.8474,662.628,11.772
4961.8476,662.503,11.774
4961.8478,673.505,11.772
4961.8480,662.628,11.774
4961.8482,637.248,11.78
4961.8484,626.371,11.776
4961.8486,637.998,11.772
4961.8488,632.622,11.772
4961.8490,686.633,11.774
4961.8492,668.129,11.778
4961.8494,682.882,11.774
4961.8496,687.258,11.776
4961.8498,687.508,11.774
4961.8500,691.759,11.774
4961.8502,684.007,11.77
4961.8504,679.756,11.77
4961.8506,663.503,11.776
4961.8508,691.009,11.772
4961.8510,697.135,11.774
4961.8512,716.639,11.77
4961.8514,693.134,11.774
4961.8516,690.884,11.772
4961.8518,694.509,11.772
4961.8520,688.008,11.778
4961.8522,672.13,11.776
4961.8524,665.504,11.776
4961.8526,667.754,11.774
4961.8528,670.255,11.77
4961.8530,663.628,11.77
4961.8532,670.505,11.774
4961.8534,667.129,11.776
4961.8536,661.628,11.776
4961.8538,639.249,11.778
4961.8540,644.25,11.778
4961.8542,624.496,11.776
4961.8544,671.38,11.774
4961.8546,674.38,11.774
4961.8548,675.756,11.78
4961.8550,665.879,11.776
4961.8552,678.381,11.776
4961.8554,674.755,11.774
4961.8556,679.506,11.77
4961.8558,679.506,11.77
4961.8560,670.63,11.774
4961.8562,670.005,11.772
4961.8564,669.504,11.776
4961.8566,644,11.78
4961.8568,638.999,11.772
4961.8570,650.376,11.776
4961.8572,632.747,11.778
4961.8574,641.499,11.774
4961.8576,678.631,11.776
4961.8578,691.134,11.778
4961.8580,679.881,11.774
4961.8582,688.008,11.772
4961.8584,690.509,11.768
4961.8586,682.257,11.772
4961.8588,673.63,11.768
4961.8590,702.386,11.774
4961.8592,683.007,11.776
4961.8594,608.368,11.778
4961.8596,561.609,11.782
4961.8598,546.981,11.782
4961.8600,552.607,11.784
4961.8602,544.105,11.788
4961.8604,542.855,11.784
4961.8606,560.233,11.784
4961.8608,559.233,11.784
4961.8610,560.608,11.78
4961.8612,561.483,11.782
4961.8614,543.855,11.78
4961.8616,544.605,11.78
4961.8618,548.481,11.78
4961.8620,553.607,11.78
4961.8622,554.982,11.78
4961.8624,546.981,11.78
4961.8626,547.106,11.782
4961.8628,544.23,11.784
4961.8630,549.231,11.786
4961.8632,542.73,11.786
4961.8634,542.105,11.784
4961.8636,543.605,11.784
4961.8638,542.605,11.782
4961.8640,532.603,11.782
4961.8642,532.978,11.78
4961.8644,525.476,11.786
4961.8646,522.351,11.78
4961.8648,521.976,11.782
4961.8650,521.101,11.78
4961.8652,520.851,11.782
4961.8654,519.475,11.784
4961.8656,541.355,11.786
4961.8658,556.733,11.782
4961.8660,553.732,11.786
4961.8662,547.106,11.782
4961.8664,540.104,11.78
4961.8666,531.603,11.784
4961.8668,530.227,11.778
4961.8670,539.354,11.782
4961.8672,522.601,11.784
4961.8674,516.475,11.782
4961.8676,520.1,11.778
4961.8678,570.735,11.776
4961.8680,569.86,11.774
4961.8682,570.61,11.782
4961.8684,552.482,11.782
4961.8686,549.731,11.782
4961.8688,548.731,11.784
4961.8690,547.856,11.784
4961.8692,544.355,11.78
4961.8694,542.48,11.78
4961.8696,543.605,11.778
4961.8698,547.981,11.78
4961.8700,547.981,11.782
4961.8702,545.48,11.778
4961.8704,543.23,11.78
4961.8706,547.106,11.776
4961.8708,557.233,11.776
4961.8710,549.981,11.784
4961.8712,542.73,11.784
4961.8714,541.605,11.784
4961.8716,544.23,11.784
4961.8718,544.48,11.784
4961.8720,544.105,11.78
4961.8722,543.105,11.778
4961.8724,561.734,11.778
4961.8726,553.232,11.782
4961.8728,550.731,11.782
4961.8730,551.857,11.78
4961.8732,547.606,11.778
4961.8734,547.981,11.774
4961.8736,558.108,11.778
4961.8738,543.605,11.782
4961.8740,542.73,11.778
4961.8742,542.105,11.784
4961.8744,542.105,11.784
4961.8746,543.23,11.78
4961.8748,546.981,11.778
4961.8750,549.856,11.776
4961.8752,552.482,11.774
4961.8754,544.605,11.78
4961.8756,542.48,11.78
