Time (s),Main Avg Current (mA),Main Avg Voltage (V)
1401.6660,530.914,11.782
1401.6662,537.041,11.78
1401.6664,561.674,11.778
1401.6666,584.181,11.776
1401.6668,560.799,11.772
1401.6670,552.921,11.772
1401.6672,600.061,11.774
1401.6674,615.566,11.772
1401.6676,630.445,11.772
1401.6678,641.074,11.77
1401.6680,629.57,11.766
1401.6682,628.445,11.766
1401.6684,610.814,11.77
1401.6686,635.322,11.774
1401.6688,639.698,11.78
1401.6690,584.556,11.78
1401.6692,584.056,11.778
1401.6694,596.935,11.774
1401.6696,611.564,11.772
1401.6698,597.56,11.77
1401.6700,597.685,11.774
1401.6702,596.31,11.774
1401.6704,596.935,11.772
1401.6706,600.936,11.772
1401.6708,600.686,11.77
1401.6710,601.561,11.77
1401.6712,601.686,11.772
1401.6714,604.687,11.78
1401.6716,583.056,11.778
1401.6718,615.065,11.77
1401.6720,617.316,11.77
1401.6722,610.564,11.766
1401.6724,596.31,11.772
1401.6726,599.936,11.772
1401.6728,597.185,11.776
1401.6730,601.811,11.78
1401.6732,598.935,11.774
1401.6734,599.061,11.772
1401.6736,600.561,11.776
1401.6738,587.682,11.774
1401.6740,593.559,11.778
1401.6742,605.312,11.776
1401.6744,618.317,11.778
1401.6746,599.311,11.774
1401.6748,605.312,11.77
1401.6750,604.687,11.772
1401.6752,606.438,11.774
1401.6754,605.187,11.776
1401.6756,607.188,11.774
1401.6758,605.062,11.774
1401.6760,605.312,11.772
1401.6762,611.815,11.768
1401.6764,628.445,11.77
1401.6766,633.446,11.772
1401.6768,612.815,11.776
1401.6770,607.313,11.782
1401.6772,579.554,11.774
1401.6774,606.438,11.772
1401.6776,617.566,11.768
1401.6778,636.072,11.768
1401.6780,622.068,11.772
1401.6782,629.32,11.776
1401.6784,630.195,11.776
1401.6786,615.691,11.774
1401.6788,634.822,11.77
1401.6790,637.572,11.772
1401.6792,636.697,11.772
1401.6794,613.44,11.77
1401.6796,630.32,11.778
1401.6798,622.193,11.774
1401.6800,623.568,11.768
1401.6802,648.576,11.77
1401.6804,645.45,11.77
1401.6806,627.444,11.774
1401.6808,632.821,11.776
1401.6810,622.818,11.776
1401.6812,619.067,11.776
1401.6814,607.813,11.774
1401.6816,605.062,11.774
1401.6818,612.44,11.776
1401.6820,611.689,11.772
1401.6822,613.94,11.778
1401.6824,613.315,11.774
1401.6826,614.315,11.774
1401.6828,602.937,11.772
1401.6830,595.684,11.77
1401.6832,613.19,11.776
1401.6834,603.937,11.78
1401.6836,622.943,11.776
1401.6838,621.442,11.776
1401.6840,630.445,11.776
1401.6842,619.442,11.774
1401.6844,626.194,11.772
1401.6846,625.069,11.774
1401.6848,625.944,11.776
1401.6850,622.693,11.774
1401.6852,624.068,11.772
1401.6854,604.937,11.774
1401.6856,577.804,11.77
1401.6858,612.69,11.774
1401.6860,587.932,11.778
1401.6862,613.94,11.776
1401.6864,631.195,11.772
1401.6866,699.217,11.772
