Time (s),Main Avg Current (mA),Main Avg Voltage (V)
2400.3394,611.017,11.772
2400.3396,616.518,11.772
2400.3398,612.142,11.778
2400.3400,617.893,11.774
2400.3402,634.647,11.77
2400.3404,612.017,11.772
2400.3406,613.642,11.77
2400.3408,621.019,11.774
2400.3410,623.145,11.776
2400.3412,620.769,11.768
2400.3414,638.898,11.776
2400.3416,572.008,11.774
2400.3418,537.375,11.774
2400.3420,569.507,11.77
2400.3422,580.51,11.78
2400.3424,565.381,11.778
2400.3426,567.882,11.778
2400.3428,570.882,11.778
2400.3430,572.508,11.776
2400.3432,581.01,11.778
2400.3434,543.376,11.772
2400.3436,606.641,11.774
2400.3438,601.89,11.774
2400.3440,590.637,11.774
2400.3442,593.763,11.776
2400.3444,588.762,11.772
2400.3446,596.513,11.768
2400.3448,607.766,11.77
2400.3450,630.521,11.77
2400.3452,641.774,11.774
2400.3454,612.142,11.778
2400.3456,593.013,11.776
2400.3458,567.632,11.776
2400.3460,566.131,11.774
2400.3462,568.257,11.774
2400.3464,570.757,11.774
2400.3466,570.132,11.776
2400.3468,573.008,11.778
2400.3470,568.882,11.776
2400.3472,569.132,11.772
2400.3474,573.133,11.766
2400.3476,624.27,11.77
2400.3478,614.143,11.774
2400.3480,594.638,11.778
2400.3482,594.513,11.776
2400.3484,596.013,11.776
2400.3486,592.137,11.776
2400.3488,592.137,11.774
2400.3490,589.762,11.774
2400.3492,589.637,11.776
2400.3494,586.886,11.776
2400.3496,584.886,11.776
2400.3498,586.261,11.776
2400.3500,590.512,11.772
2400.3502,596.013,11.772
2400.3504,603.515,11.774
2400.3506,607.016,11.776
2400.3508,616.643,11.774
2400.3510,619.019,11.776
2400.3512,629.271,11.774
2400.3514,629.646,11.77
2400.3516,625.52,11.772
2400.3518,612.892,11.772
2400.3520,620.019,11.772
2400.3522,599.889,11.778
2400.3524,579.885,11.774
2400.3526,592.387,11.768
2400.3528,617.518,11.774
2400.3530,604.265,11.772
2400.3532,603.015,11.772
2400.3534,612.392,11.778
2400.3536,608.266,11.774
2400.3538,610.267,11.772
2400.3540,613.517,11.774
2400.3542,606.891,11.774
2400.3544,608.766,11.78
2400.3546,570.632,11.78
2400.3548,567.007,11.778
2400.3550,594.638,11.776
2400.3552,584.636,11.772
2400.3554,584.886,11.772
2400.3556,585.261,11.776
2400.3558,576.009,11.774
2400.3560,566.006,11.778
2400.3562,616.768,11.772
2400.3564,613.017,11.776
2400.3566,615.393,11.774
2400.3568,608.891,11.77
2400.3570,622.144,11.774
2400.3572,594.263,11.782
2400.3574,605.39,11.776
2400.3576,608.141,11.78
2400.3578,595.388,11.774
2400.3580,591.762,11.77
2400.3582,589.887,11.772
2400.3584,587.761,11.774
2400.3586,601.014,11.774
2400.3588,597.139,11.778
2400.3590,578.509,11.778
2400.3592,574.508,11.776
2400.3594,566.256,11.776
2400.3596,555.754,11.778
2400.3598,547.002,11.778
2400.3600,541.376,11.784
2400.3602,534.749,11.786
2400.3604,564.381,11.778
2400.3606,573.008,11.776
2400.3608,573.883,11.774
2400.3610,575.008,11.774
2400.3612,574.508,11.774
2400.3614,562.005,11.78
2400.3616,543.251,11.774
2400.3618,593.263,11.772
2400.3620,591.762,11.774
2400.3622,596.377,11.772
2400.3624,605.254,11.774
2400.3626,584.874,11.776
2400.3628,585.249,11.778
2400.3630,584.999,11.778
2400.3632,583.999,11.774
2400.3634,583.249,11.776
2400.3636,581.249,11.776
2400.3638,581.124,11.774
2400.3640,579.373,11.776
2400.3642,576.748,11.774
2400.3644,575.997,11.776
2400.3646,573.872,11.774
2400.3648,554.493,11.772
2400.3650,544.116,11.778
2400.3652,533.488,11.78
2400.3654,523.861,11.78
2400.3656,534.864,11.784
2400.3658,577.748,11.776
2400.3660,570.871,11.776
2400.3662,562.995,11.776
2400.3664,565.745,11.774
2400.3666,561.494,11.78
2400.3668,538.489,11.776
2400.3670,577.498,11.772
2400.3672,594.877,11.772
2400.3674,584.374,11.774
2400.3676,582.374,11.772
2400.3678,582.124,11.774
2400.3680,574.122,11.778
2400.3682,571.371,11.78
2400.3684,567.496,11.774
2400.3686,568.371,11.776
2400.3688,558.494,11.774
2400.3690,561.619,11.776
2400.3692,573.872,11.776
2400.3694,570.621,11.778
2400.3696,568.496,11.78
2400.3698,567.246,11.774
2400.3700,566.12,11.776
2400.3702,560.119,11.776
2400.3704,550.617,11.774
2400.3706,537.614,11.782
2400.3708,513.484,11.78
2400.3710,506.608,11.782
2400.3712,541.24,11.778
2400.3714,562.745,11.778
2400.3716,554.368,11.78
2400.3718,551.867,11.774
2400.3720,553.243,11.776
2400.3722,544.741,11.782
2400.3724,528.737,11.774
2400.3726,577.373,11.776
2400.3728,576.623,11.774
2400.3730,577.498,11.77
2400.3732,582.124,11.772
2400.3734,595.752,11.776
2400.3736,580.373,11.776
2400.3738,577.498,11.778
2400.3740,587.25,11.778
2400.3742,577.498,11.778
2400.3744,575.372,11.776
2400.3746,586.5,11.774
2400.3748,583.874,11.78
2400.3750,577.498,11.776
2400.3752,579.623,11.774
2400.3754,577.873,11.776
2400.3756,570.871,11.774
2400.3758,559.119,11.774
2400.3760,539.99,11.776
2400.3762,528.237,11.78
2400.3764,520.236,11.782
2400.3766,517.735,11.776
2400.3768,568.371,11.778
2400.3770,561.369,11.78
2400.3772,559.494,11.774
2400.3774,560.119,11.774
2400.3776,557.619,11.778
2400.3778,525.362,11.778
2400.3780,568.746,11.776
2400.3782,576.748,11.774
2400.3784,587.5,11.77
2400.3786,591.876,11.77
2400.3788,579.748,11.772
2400.3790,575.247,11.776
2400.3792,574.622,11.78
2400.3794,573.622,11.778
2400.3796,571.997,11.776
2400.3798,568.746,11.778
2400.3800,571.747,11.774
2400.3802,572.997,11.774
2400.3804,575.997,11.776
2400.3806,573.747,11.778
2400.3808,573.747,11.778
2400.3810,569.621,11.776
2400.3812,559.119,11.774
2400.3814,540.115,11.776
2400.3816,524.611,11.782
2400.3818,513.984,11.786
2400.3820,507.983,11.786
2400.3822,508.608,11.786
2400.3824,505.732,11.78
2400.3826,551.617,11.778
2400.3828,551.867,11.776
2400.3830,518.985,11.772
2400.3832,571.747,11.774
2400.3834,573.997,11.776
2400.3836,574.622,11.778
2400.3838,573.372,11.774
2400.3840,575.122,11.768
2400.3842,574.997,11.776
2400.3844,587.25,11.774
2400.3846,579.998,11.776
2400.3848,562.119,11.778
2400.3850,531.863,11.78
2400.3852,520.611,11.772
2400.3854,559.869,11.772
2400.3856,569.746,11.776
2400.3858,547.866,11.778
2400.3860,546.366,11.782
2400.3862,589.125,11.776
2400.3864,587.875,11.774
2400.3866,573.622,11.772
2400.3868,574.497,11.774
2400.3870,576.122,11.774
2400.3872,574.372,11.774
2400.3874,579.623,11.776
2400.3876,578.623,11.776
2400.3878,579.248,11.776
2400.3880,579.873,11.772
2400.3882,581.374,11.774
2400.3884,579.873,11.776
2400.3886,579.373,11.778
2400.3888,577.998,11.782
2400.3890,578.748,11.774
2400.3892,578.623,11.772
2400.3894,579.498,11.772
2400.3896,569.371,11.772
2400.3898,562.495,11.776
2400.3900,541.865,11.78
2400.3902,526.612,11.782
2400.3904,517.235,11.778
2400.3906,519.11,11.776
2400.3908,546.741,11.772
2400.3910,583.249,11.774
2400.3912,587.25,11.778
2400.3914,551.492,11.782
2400.3916,515.61,11.784
2400.3918,529.362,11.78
2400.3920,522.986,11.782
2400.3922,505.232,11.778
2400.3924,509.233,11.778
2400.3926,515.86,11.778
2400.3928,512.609,11.782
2400.3930,519.11,11.776
2400.3932,529.362,11.778
2400.3934,535.364,11.776
2400.3936,536.989,11.774
2400.3938,535.489,11.778
2400.3940,531.238,11.778
2400.3942,541.74,11.782
2400.3944,538.739,11.784
2400.3946,528.987,11.782
2400.3948,524.111,11.778
2400.3950,523.486,11.774
2400.3952,528.112,11.774
2400.3954,532.988,11.776
2400.3956,541.24,11.778
2400.3958,555.868,11.776
2400.3960,543.741,11.774
2400.3962,547.491,11.774
2400.3964,549.867,11.774
2400.3966,543.491,11.78
2400.3968,545.491,11.776
2400.3970,574.372,11.782
2400.3972,552.117,11.782
2400.3974,545.991,11.778
2400.3976,539.365,11.778
2400.3978,528.487,11.774
2400.3980,531.363,11.774
2400.3982,549.742,11.778
2400.3984,536.989,11.776
2400.3986,527.737,11.78
2400.3988,526.987,11.776
2400.3990,528.362,11.774
2400.3992,527.987,11.774
2400.3994,527.362,11.778
2400.3996,527.987,11.782
2400.3998,527.737,11.78
2400.4000,528.487,11.78
2400.4002,527.737,11.778
2400.4004,528.612,11.774
2400.4006,527.987,11.78
2400.4008,528.112,11.782
2400.4010,528.362,11.78
2400.4012,528.737,11.778
2400.4014,527.612,11.776
2400.4016,525.737,11.776
2400.4018,527.112,11.774
2400.4020,528.112,11.778
2400.4022,522.736,11.78
2400.4024,521.736,11.782
2400.4026,517.235,11.782
2400.4028,512.734,11.778
2400.4030,521.861,11.776
2400.4032,530.113,11.776
2400.4034,527.362,11.782
2400.4036,526.612,11.778
2400.4038,526.737,11.78
2400.4040,527.237,11.778
2400.4042,527.112,11.776
2400.4044,527.487,11.778
2400.4046,528.362,11.774
2400.4048,529.112,11.774
2400.4050,528.487,11.78
2400.4052,528.987,11.778
2400.4054,528.862,11.78
2400.4056,529.112,11.776
2400.4058,529.362,11.776
2400.4060,536.989,11.776
2400.4062,534.489,11.78
2400.4064,528.737,11.774
2400.4066,531.863,11.778
2400.4068,545.741,11.778
2400.4070,527.612,11.776
2400.4072,528.737,11.774
2400.4074,536.864,11.774
2400.4076,530.738,11.776
2400.4078,531.113,11.776
2400.4080,550.117,11.778
2400.4082,530.488,11.778
2400.4084,529.362,11.776
2400.4086,538.614,11.772
2400.4088,539.24,11.778
2400.4090,538.364,11.774
2400.4092,537.489,11.778
2400.4094,536.614,11.782
2400.4096,536.364,11.778
2400.4098,537.489,11.778
2400.4100,537.489,11.776
2400.4102,534.864,11.778
2400.4104,534.739,11.778
2400.4106,553.243,11.774
2400.4108,553.118,11.774
2400.4110,535.489,11.774
2400.4112,526.112,11.774
2400.4114,547.616,11.77
2400.4116,564.495,11.766
2400.4118,603.628,11.778
2400.4120,593.251,11.774
2400.4122,614.756,11.774
2400.4124,611.13,11.77
2400.4126,608.754,11.774
2400.4128,610.505,11.772
2400.4130,612.505,11.772
2400.4132,599.377,11.776
2400.4134,587.25,11.776
2400.4136,581.874,11.776
2400.4138,581.499,11.778
2400.4140,555.243,11.774
2400.4142,566.245,11.77
2400.4144,568.996,11.772
2400.4146,559.244,11.774
2400.4148,557.619,11.776
2400.4150,557.619,11.776
2400.4152,559.869,11.774
2400.4154,559.619,11.776
2400.4156,560.494,11.776
2400.4158,560.744,11.778
2400.4160,560.744,11.778
2400.4162,572.122,11.78
2400.4164,575.622,11.778
2400.4166,574.747,11.778
2400.4168,567.371,11.772
2400.4170,570.371,11.77
2400.4172,573.622,11.774
2400.4174,565.37,11.774
2400.4176,557.243,11.778
2400.4178,548.492,11.778
2400.4180,581.874,11.772
2400.4182,596.627,11.768
2400.4184,605.879,11.764
2400.4186,612.38,11.772
2400.4188,592.126,11.774
2400.4190,592.626,11.774
2400.4192,608.254,11.774
2400.4194,584.874,11.778
2400.4196,533.363,11.772
2400.4198,557.619,11.77
2400.4200,568.496,11.776
2400.4202,569.746,11.78
2400.4204,563.87,11.778
2400.4206,562.37,11.78
2400.4208,561.744,11.778
2400.4210,566.745,11.774
2400.4212,572.372,11.776
2400.4214,564.245,11.776
2400.4216,566.62,11.774
2400.4218,552.993,11.784
2400.4220,543.115,11.774
2400.4222,594.877,11.772
2400.4224,601.878,11.77
2400.4226,580.123,11.768
2400.4228,575.997,11.776
2400.4230,575.122,11.776
2400.4232,579.373,11.78
2400.4234,578.623,11.784
2400.4236,538.114,11.78
2400.4238,546.616,11.776
2400.4240,576.623,11.776
2400.4242,554.993,11.776
2400.4244,551.492,11.776
2400.4246,552.367,11.778
2400.4248,553.743,11.776
2400.4250,554.243,11.776
2400.4252,558.619,11.772
2400.4254,563.87,11.77
2400.4256,564.12,11.772
2400.4258,577.373,11.774
2400.4260,571.371,11.776
2400.4262,566.495,11.778
2400.4264,563.62,11.772
2400.4266,563.495,11.778
2400.4268,555.618,11.774
2400.4270,557.994,11.776
2400.4272,557.869,11.782
2400.4274,557.368,11.78
2400.4276,556.743,11.778
2400.4278,557.744,11.778
2400.4280,572.372,11.772
2400.4282,567.621,11.774
2400.4284,561.494,11.774
2400.4286,555.743,11.776
2400.4288,578.873,11.776
2400.4290,604.879,11.774
2400.4292,616.881,11.772
2400.4294,588.125,11.774
2400.4296,581.249,11.774
2400.4298,594.251,11.776
2400.4300,594.877,11.778
2400.4302,578.248,11.778
2400.4304,589.375,11.776
2400.4306,592.376,11.772
2400.4308,579.873,11.768
2400.4310,590.376,11.768
2400.4312,591.126,11.772
2400.4314,583.499,11.776
2400.4316,568.746,11.78
2400.4318,534.614,11.782
2400.4320,520.111,11.776
2400.4322,556.368,11.774
2400.4324,574.872,11.77
2400.4326,573.997,11.778
2400.4328,558.619,11.778
2400.4330,558.869,11.78
2400.4332,558.869,11.78
2400.4334,549.117,11.778
2400.4336,535.989,11.768
2400.4338,599.377,11.772
2400.4340,583.249,11.772
2400.4342,573.247,11.778
2400.4344,577.748,11.776
2400.4346,574.247,11.774
2400.4348,573.497,11.776
2400.4350,555.493,11.774
2400.4352,538.239,11.772
2400.4354,554.118,11.778
2400.4356,573.372,11.78
2400.4358,551.492,11.782
2400.4360,548.867,11.778
2400.4362,550.242,11.776
2400.4364,550.867,11.774
2400.4366,547.616,11.774
2400.4368,543.491,11.776
2400.4370,541.865,11.776
2400.4372,558.744,11.774
2400.4374,562.37,11.776
2400.4376,537.864,11.772
2400.4378,565.62,11.772
2400.4380,595.377,11.772
2400.4382,595.002,11.776
2400.4384,580.748,11.78
2400.4386,578.498,11.778
2400.4388,577.498,11.778
2400.4390,575.372,11.778
2400.4392,577.873,11.772
2400.4394,579.123,11.774
2400.4396,576.998,11.774
2400.4398,574.372,11.778
2400.4400,573.997,11.778
2400.4402,569.996,11.774
2400.4404,571.872,11.774
2400.4406,563.37,11.774
2400.4408,551.992,11.774
2400.4410,544.241,11.78
2400.4412,523.111,11.786
2400.4414,524.987,11.78
2400.4416,574.997,11.774
2400.4418,599.878,11.774
2400.4420,567.996,11.778
2400.4422,538.489,11.774
2400.4424,606.629,11.772
2400.4426,591.626,11.776
2400.4428,589.125,11.774
2400.4430,583.624,11.772
2400.4432,576.998,11.772
2400.4434,579.373,11.772
2400.4436,577.623,11.774
2400.4438,572.872,11.78
2400.4440,547.241,11.782
2400.4442,536.114,11.776
2400.4444,560.744,11.776
2400.4446,563.37,11.774
2400.4448,569.621,11.776
2400.4450,562.495,11.776
2400.4452,543.866,11.782
2400.4454,522.986,11.78
2400.4456,558.619,11.776
2400.4458,570.371,11.772
2400.4460,569.871,11.772
2400.4462,571.121,11.768
2400.4464,571.121,11.78
